"NMSPC_CD","CMPNT_CD","PARM_NM","OBJ_ID","VER_NBR","PARM_TYP_CD","VAL","PARM_DESC_TXT","EVAL_OPRTR_CD","APPL_ID"
"KFS-FP","DvToPdpExtractStep","NON_TAXABLE_PAYMENT_REASON_CODES_BY_CORPORATION_OWNERSHIP_TYPE_CATEGORY","KFS256","1","CONFG","","Non-taxable payment reason codes by corporation ownership type category","D","KFS"
"KFS-FP","DvToPdpExtractStep","NON_TAXABLE_PAYMENT_REASON_CODES_BY_OWNERSHIP_CODES","KFS257","1","CONFG","","Non-taxable payment reason codes","D","KFS"
"KFS-FP","DvToPdpExtractStep","TAXABLE_PAYMENT_REASON_CODES_BY_CORPORATION_OWNERSHIP_TYPE_CATEGORY","KFS258","1","CONFG","ME=A,C,E,H,R,T,X,Y,L,J;LE=A,X,E,H,R,T,L,J","Taxable payment reason codes by corporation ownership type category","A","KFS"
"KFS-FP","DvToPdpExtractStep","TAXABLE_PAYMENT_REASON_CODES_BY_OWNERSHIP_CODES","KFS259","1","CONFG","NP=H,J;FC=H,J;NR=A,C,E,H,R,T,X,Y.L,J;ID=A,C,E,H,R,T,X,Y.L,J;PT=A,C,E,H,R,T,X,Y.L,J;","Taxable payment reason codes","A","KFS"
"KFS-FP","DvToPdpExtractStep","TAXABLE_PAYMENT_REASON_CODES_FOR_BLANK_CORPORATION_OWNERSHIP_TYPE_CATEGORIES","KFS260","1","CONFG","H,J","Taxable payment reason codes for corporations with blank ownership type categories.","A","KFS"
"KFS-FP","GeneralErrorCorrection","INVALID_OBJECT_SUB_TYPES_BY_OBJECT_TYPE","KFS261","1","VALID","ES=CF,CM,WO","Defines an invalid relationship between an Object Type and the Object Sub-Type(s) on the General Error Correction document. Format of list is object type 1=object sub type 1, object sub type 2;object type 2=object sub type 3,object sub type 4,object sub type 5.","D","KFS"
"KFS-FP","GeneralErrorCorrection","OBJECT_SUB_TYPES","KFS262","1","VALID","CA;FR;LD;OP;SA;BU;MT;PL;DR;LO;VA;HW;AS;TN","Object Sub-Type(s) restricted from use on the General Error Correction document.","D","KFS"
"KFS-FP","GeneralErrorCorrection","OBJECT_TYPES","KFS263","1","VALID","IC","Object Type(s) restricted from use on the General Error Correction document.","D","KFS"
"KFS-FP","GeneralErrorCorrection","VALID_OBJECT_SUB_TYPES_BY_OBJECT_TYPE","KFS264","1","VALID","","Defines a valid relationship between an Object Type and the Object Sub-Type(s) on the General Error Correction document. Format of list is object type 1=object sub type 1, object sub type 2;object type 2=object sub type 3,object sub type 4,object sub type 5","D","KFS"
"KFS-FP","IndirectCostAdjustment","GRANT_OBJECT_CODE","KFS265","1","CONFG","","Allowed Object Code for the Grant accounting line on the Indirect Cost Adjustment document.","A","KFS"
"KFS-FP","IndirectCostAdjustment","RECEIPT_OBJECT_CODE","KFS266","1","CONFG","","Allowed Object Code for the Receipt accounting line on the Indirect Cost Adjustment document.","A","KFS"
"KFS-FP","InternalBilling","FUND_GROUPS","KFS267","1","VALID","LF","Restricts Fund Group(s) for use the on Internal Billing document.","D","KFS"
"KFS-FP","InternalBilling","OBJECT_LEVELS","KFS268","1","VALID","C&G","Object Level(s) restricted from use on the Internal Billing document.","D","KFS"
"KFS-FP","InternalBilling","OBJECT_SUB_TYPES","KFS269","1","VALID","FR;ST;MT;BU;RE;SW;SA;GI;IV;CP;WO;TF;HW;PL;TN","Object Sub-Type(s) restricted from use on the Internal Billing document.","D","KFS"
"KFS-FP","InternalBilling","OBJECT_TYPES","KFS270","1","VALID","AS;LI;CH;IN;EE;EX","Allowed Object Type(s) for use on the Internal Billing document.","A","KFS"
"KFS-FP","InternalBilling","SUB_FUND_GROUPS","KFS271","1","VALID","PFRI;PFIP","Sub-Fund Group(s) restricted from use on the Internal Billing document.","D","KFS"
"KFS-FP","IntraAccountAdjustment","OBJECT_TYPES","KFSCNTRB739_1","1","VALID","IN;EX","Allowed object type code(s) for use on the Intra-Account Adjustment document.","A","KFS"
"KFS-FP","IntraAccountAdjustment","OBJECT_SUB_TYPES","KFSCNTRB739_2","1","VALID","FR;HW;SA","Object Sub-Type(s) restricted from use on the Intra-Account Adjustment document.","D","KFS"
"KFS-FP","JournalVoucher","BUDGET_BALANCE_TYPES","KFSCNTRB-1771_JV_BB_TYPES","1","VALID","BB;CB;MB","Budget Type Codes allowed on a Journal Voucher","A","KFS"
"KFS-FP","NonCheckDisbursement","OBJECT_CONSOLIDATIONS","KFS272","1","VALID","","Object Consolidation(s) restricted from use on the Non-Check Disbursement document.","D","KFS"
"KFS-FP","NonCheckDisbursement","OBJECT_SUB_TYPES","KFS273","1","VALID","BU;CA;FB;HW;SA;VA;RE;MT;FR;CE","Object Sub-Type(s) restricted from use on the Non-Check Disbursement document.","D","KFS"
"KFS-FP","NonCheckDisbursement","OBJECT_TYPES","KFS274","1","VALID","IC;ES","Object Type(s) restricted from use on the Non-Check Disbursement document.","D","KFS"
"KFS-FP","NonCheckDisbursement","SUB_FUND_GROUPS","KFS275","1","VALID","PFRR","Sub-Fund Group(s) restricted from use on the Non-Check Disbursement document.","D","KFS"
"KFS-FP","PreEncumbrance","INVALID_SUBFUND_GROUPS_BY_OBJ_TYPE","KFSCNTRB735_3","1","VALID","","Restrict the use of selected object types by selected sub-funds. Format of the list is: object code type 1=subfund1,subfund2.","D","KFS"
"KFS-FP","PreEncumbrance","OBJECT_CONSOLIDATIONS","KFSCNTRB735_1","1","VALID","","Object Consolidation(s) restricted from use on the Pre Encumbrance document.","D","KFS"
"KFS-FP","PreEncumbrance","OBJECT_SUB_TYPES","KFSCNTRB735_2","1","VALID","","Object Sub-Type(s) restricted from use on the Pre Encumbrance document.","D","KFS"
"KFS-FP","PreEncumbrance","OBJECT_TYPES","KFS276","1","VALID","EX","Allowed Object Type(s) for use on the Pre-Encumbrance document.","A","KFS"
"KFS-FP","ProcurementCard","DISPUTE_URL","KFS277","1","CONFG","http://localhost:8080/","URL to launch on Procurement Card document for disputing a transaction.","A","KFS"
"KFS-FP","ProcurementCard","INVALID_OBJECT_CODES_BY_MCC_CODE","KFS278","1","VALID","","Defines an invalid relationship between the Merchant Category Code (MCC) and the Object Code(s) on the Procurement Card document. Format of list is mcc code 1=object 1, object 2;mcc code 2=object 3,object 4,object 5.","D","KFS"
"KFS-FP","ProcurementCard","INVALID_OBJECT_SUB_TYPES_BY_MCC_CODE","KFS279","1","VALID","","Invalid object sub types by merchant category code.  Format of list is merchant category code 1=object sub type 1,object sub type 2;merchant category code 2=object sub type 3,object sub type 4,object sub type 5;...","D","KFS"
"KFS-FP","ProcurementCard","OBJECT_CONSOLIDATIONS","KFS280","1","VALID","","Object Consolidation(s) restricted from use on the Procurement Card document.","D","KFS"
"KFS-FP","ProcurementCard","OBJECT_SUB_TYPES","KFS281","1","VALID","AC;AR;AS;BU;CA;CE;CR;CU;FB;FD;LD;MT;OP;PI;PL;RE;                          SF;SS;ST;TF;TN;VA;WO","Object Sub-Type(s) restricted from use on the Procurement Card document.","D","KFS"
"KFS-FP","ProcurementCard","OBJECT_TYPES","KFS282","1","VALID","IC","Object Type(s) restricted from use on the Procurement Card document.","D","KFS"
"KFS-FP","ProcurementCard","VALID_OBJECT_CODES_BY_MCC_CODE","KFS283","1","VALID","5193=;5422=;5441=;5451=;5461=;5811=;5812=;5814=","Defines a valid relationship between the Merchant Category Code (MCC) and the Object Code(s) on the Procurement Card document. Format of list is mcc code 1=object 1, object 2;mcc code 2=object 3,object 4,object 5.","A","KFS"
"KFS-FP","ProcurementCard","VALID_OBJECT_SUB_TYPES_BY_MCC_CODE","KFS284","1","VALID","","Valid object sub types by merchant category code.  Format of list is merchant category code 1=object sub type 1,object sub type 2;merchant category code 2=object sub type 3,object sub type 4,object sub type 5;...","A","KFS"
"KFS-FP","ProcurementCardAutoApproveDocumentsStep","AUTO_APPROVE_IND","KFS285","1","CONFG","Y","Flag that determines auto approval of the transactions (Y/N) in the Procurement Card document (batch process) to be turned on or off. Used in conjunction with parameter, AUTO_APPROVE_NUMBER_OF_DAYS.","A","KFS"
"KFS-FP","ProcurementCardAutoApproveDocumentsStep","AUTO_APPROVE_NUMBER_OF_DAYS","KFS286","1","CONFG","2","Number of days a Procurement Card document is allowed to remain in ""enroute"" status before being auto-approved by the system. Used in conjunction with parameter, AUTO_APPROVE_IND.","A","KFS"
"KFS-FP","ProcurementCardCreateDocumentsStep","BATCH_SUMMARY_POSTING_DATE_FORMAT","KFSCNTRB717-1",1,"CONFG","EEE, MMM d, yyyy","A single date format string that will be used to format PCDO transaction posting date in the summary report generated when Procurement Card Load batch job completes of creating PCDO documents.","A","KFS"
"KFS-FP","ProcurementCardCreateDocumentsStep","BATCH_SUMMARY_RUNNING_TIMESTAMP_FORMAT","KFSCNTRB717-2",1,"CONFG","EEE, MMM d, yyyy HH:mm:ss z","A single date format string that will be used to format current batch running timestamp in the summary report generated when Procurement Card Load batch job completes of creating PCDO documents.","A","KFS"
"KFS-FP","ProcurementCardCreateDocumentsStep","ERROR_TRANSACTION_ACCOUNT_NUMBER","KFS287","1","CONFG","","Account Number to substitute into the transaction, during the Procurement Card batch process, if the account is invalid.","A","KFS"
"KFS-FP","ProcurementCardCreateDocumentsStep","ERROR_TRANSACTION_CHART","KFS288","1","CONFG","","Chart Code to substitute into the transaction, during the Procurement Card batch process, if the account is invalid.","A","KFS"
"KFS-FP","ProcurementCardCreateDocumentsStep","PCARD_BATCH_SUMMARY_TO_EMAIL_ADDRESSES","KFSCNTRB717-3",2,"CONFG","knoreceipt-l@indiana.edu","A central administrative email address to send summary information when Procurement Card Load batch job completes of creating PCDO documents.","A","KFS"
"KFS-FP","ProcurementCardCreateDocumentsStep","PROCUREMENT_CARD_ACCOUNTING_DEFAULT_IND","KFSMI6285","1","CONFG","N","If yes, accounting information is displayed / required on the Procurement Card Document Default maintenance document and accounting line information on the Procurement Card document is populated from Procurement Card Document Default table, if present.  If accounting information does not exist in the reference table for a given credit card, the ERROR_TRANSACTION* parameter values will be used.  If No, the accounting line information on the Procurement Card document is generated from the bank file.","A","KFS"
"KFS-FP","ProcurementCardCreateDocumentsStep","PROCUREMENT_CARD_HOLDER_DEFAULT_IND","KFSMI6285_2","1","CONFG","N","If yes, cardholder information is displayed / required on the Procurement Card Document Default maintenance document and cardholder information on the Procurement Card document is populated from Procurement Card Document Default table, if present.  If No, the cardholder information on the Procurement Card document is generated from the bank file.","A","KFS"
"KFS-FP","ProcurementCardCreateDocumentsStep","SINGLE_TRANSACTION_IND","KFS289","1","CONFG","N","Indicator to create a Procurement Card document for each transaction if set to ""Y"" or a Procurement Card document for each cardholder if set to ""N"".","A","KFS"
"KFS-FP","ProcurementCardLoadStep","DEFAULT_TRANSACTION_ACCOUNT","KFS290","1","CONFG","","Clearing account for Procurement Card Batch Process.","A","KFS"
"KFS-FP","ProcurementCardLoadStep","DEFAULT_TRANSACTION_CHART","KFS291","1","CONFG","","Chart to which the clearing account for the Procurement Card Batch Process belongs.","A","KFS"
"KFS-FP","ProcurementCardLoadStep","DEFAULT_TRANSACTION_OBJECT_CODE","KFS292","1","CONFG","","Allowed object code for all charges processed through the Procurement Card Batch process.","A","KFS"
"KFS-FP","SalesTax","POSTAL_CODE_DIGITS_PASSED_TO_SALES_TAX_REGION_SERVICE","KFS674","1","CONFG","5","This determines the number of digits from the start that the Tax Service will use from the Postal Code to determine what Tax Regions to use For example, this is commonly set to 5 in the US, in order to ignore the dash and +4 digits in the ZIP+4 formatted postal codes This value can be set to blank to indicate to the system not to truncate the postal codes","A","KFS"
"KFS-FP","ServiceBilling","FUND_GROUPS","KFS293","1","VALID","LF","Restricts Fund Group(s) for use the on Internal Billing document.","D","KFS"
"KFS-FP","ServiceBilling","OBJECT_LEVELS","KFS294","1","VALID","","Object Level(s) restricted from use on the Internal Billing document.","D","KFS"
"KFS-FP","ServiceBilling","OBJECT_SUB_TYPES","KFS295","1","VALID","FR;ST;MT;BU;RE;SW;SA;GI;IV;CP;WO;TF;HW;PL;TN","Object Sub-Type(s) restricted from use on the Internal Billing document.","D","KFS"
"KFS-FP","ServiceBilling","OBJECT_TYPES","KFS296","1","VALID","IN;EE;EX","Allowed Object Type(s) for use on the Service Billing document.","A","KFS"
"KFS-FP","ServiceBilling","SUB_FUND_GROUPS","KFS297","1","VALID","PFRI;PFIP","Sub-Fund Group(s) restricted from use on the Internal Billing document.","D","KFS"
"KFS-FP","TransferOfFunds","FUND_GROUP_BALANCING_SET","KFS298","1","CONFG","AF;CL","The Transfer of Funds document relies on a balancing check that transfers of funds from agency and clearing funds must balance between the To and From sections. This rule may be updated by configuring the parameter values to hold other Fund Group codes.","A","KFS"
"KFS-GL","All","OLTP_LOCKOUT_ACTIVE_IND","KFSCNTRB65-10",1,"CONFG","N","Y/N indicator showing if the general ledger module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","KFS"
"KFS-GL","AccountBalanceByConsolidation","BASIC_ACCOUNTING_CATEGORY_REPRESENTING_EXPENSES","KFS690","1","CONFG","EX","The basic accounting category type which will represent expenses in Account Balance by Consolidation lookups.","A","KFS"
"KFS-GL","BalanceForwardStep","BALANCE_TYPES_TO_ROLL_FORWARD_FOR_BALANCE_SHEET","KFS299","1","CONFG","AC;NB","The balance type(s) that will be considered when bringing assets, liabilities, and fund balance forward to the new fiscal year.","A","KFS"
"KFS-GL","BalanceForwardStep","BALANCE_TYPES_TO_ROLL_FORWARD_FOR_INCOME_EXPENSE","KFS300","1","CONFG","AC;CB","The balance type(s) that will be considered when bringing income and expenses forward to the new fiscal year for inception to date reporting.","A","KFS"
"KFS-GL","BalanceForwardStep","SUB_FUND_GROUPS_FOR_INCEPTION_TO_DATE_REPORTING","KFS301","1","CONFG","SDCI;PFCMR","The sub fund group(s) that are eligible for inception to date reporting as part of the balance forward process.","A","KFS"
"KFS-GL","Batch","ANNUAL_CLOSING_CHARTS","KFS-PARM-188",1,"CONFG","","Charts that will be processed when year-end batch jobs Nominal Activity Closing, Balance Forward, and Encumbrance Forward are run. If no charts are specified, all charts will be processed.","A","KFS"
"KFS-GL","Batch","ANNUAL_CLOSING_DOCUMENT_TYPE","KFS302","1","CONFG","ACLO","The document type of the accounting entries generated by the year-end closing process. This document type overrides certain scrubber logic (continuation accounts, inactive sub accounts, offset generation, etc...) so entries can post in the same accounting string where the balances originated.","A","KFS"
"KFS-GL","Batch","ANNUAL_CLOSING_FISCAL_YEAR","KFS303","1","CONFG","2010","Fiscal to select from when determining GL balance for the year-end process.","A","KFS"
"KFS-GL","Batch","ANNUAL_CLOSING_FUND_BALANCE_OBJECT_CODE","KFS304","1","CONFG","","Object Code for remaining fund balances in the year-end closing process.","A","KFS"
"KFS-GL","Batch","ANNUAL_CLOSING_FUND_BALANCE_OBJECT_TYPE","KFS305","1","CONFG","FB","Object Type for remaining fund balances in the year-end closing process.","A","KFS"
"KFS-GL","Batch","ANNUAL_CLOSING_TRANSACTION_DATE","KFS306","1","CONFG","2010-07-30","Date used on all transactions related to year-end closing process.","A","KFS"
"KFS-GL","Batch","FROM_EMAIL_ADDRESS","KFSMI6820_1","1","CONFG","","From email address used for messages sent by the system.","A","KFS"
"KFS-GL","Batch","INDIRECT_COST_TYPES","KFS332","1","CONFG","10","Excludes transactions associated with certain indirect cost type(s) from consideration for posting of indirect cost entries.","D","KFS"
