fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|cg_acct_resp_id|lbr_ben_rt_cat_cd|
BL|4524608|451F07780C7AB1C6E043814FD881B1C6|2.0|RIBOZYME PHARM, INC/TAYLOR|6076602019|5340904165|1781003865|BI|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|JORDAN 142|47405|||20011120151651|20020214000000|20020516000000|BL|2324689|BL|1023200|||BL|4524608|23||127|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|8.0|--|
BL|4524609|451F07780C87B1C6E043814FD881B1C6|2.0|CANCEL|1859008875|5334003983|1781003865|BI|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|JORDON 142|47405|||20020222131527|20020222000000|20020222000000|BL|2324689|BL|1023200|||BL|4524609|28||092|BL|1023287||O|N|N|Y|Y|Y|N|U|N|Y|2.0|--|
BL|4524610|451F07780CACB1C6E043814FD881B1C6|2.0|INTERMUNE INC./M. TAYLOR|6076602019|3889504703|3312503232|BI|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|JORDAN 142|47405|||20020830134103|20020801000000|20071231000000|BL|2324689|||||BL|4524610|11||114|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|N|10.0|--|
BL|4524701|451F07780EA6B1C6E043814FD881B1C6|2.0|PYNCO INC-MONTGOMERY|2151904169|6276904397|1781003865|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19890208000000|19890208000000|19980531000000|BL|5431400|||||BL|4524701|10|N|000|BL|1023287||L|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524702|451F07780EA7B1C6E043814FD881B1C6|2.0|PHILLIPS PETROLEUM CO-ORTOLEVA|2153800157|6276904397|5691404828|CHEM|NA|BL|COMMEB|Y|S&F|R||BLOOMINGTON|IN|CHEM 111|47405-4001|IU||19980803154135|19980901000000|19990831000000|BL|5431400|||||BL|4524702|10||000|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524703|451F07780EA8B1C6E043814FD881B1C6|2.0|HERCULES AERO-TODD|2155107462|6276904397|4655607592|CHEM|NA|BL|COMMEB|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19890601000000|19890601000000|20000630000000|BL|2324789|||||BL|4524703|11|N|041|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|15.0|--|
BL|4524704|451F07780EA9B1C6E043814FD881B1C6|2.0|SOLAR REACTOR TECH-BAIR|2155408024|6276904397|4656208921|CHEM|NA|BL|COMMEB|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19890718000000|19890718000000|19990630000000|BL|5431400|||||BL|4524704|22|N|092|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|12.0|--|
BL|4524705|451F07780EAAB1C6E043814FD881B1C6|2.0|IBM-ORTOLEVA|2156007406|4724100112|1781003865|CHEM|NA|BL|COMMEA|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19890828000000|19890828000000|19901231000000|BL|5431400|||||BL|4524705|10|N|000|BL|1023287||L|N|N|Y|Y|Y|N||N|Y|15.0|--|
BL|4524706|451F07780EABB1C6E043814FD881B1C6|2.0|IBM-DAVIDSON|1224705693|6276904397|4657500196|CHEM|NA|BL|COMMEA|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19900601000000|19900601000000|19920531000000|BL|5431400|||||BL|4524706|15|N|000|BL|1023287||L|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524707|451F07780EACB1C6E043814FD881B1C6|2.0|PROCTER & GAMBLE-WIDLANSKI|2930203477|4722108521|4660302992|CHEM|NA|BL|COMMEA|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19900901000000|19900901000000|19920831000000|BL|5431400|||||BL|4524707|15|N|054|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|9.0|--|
BL|4524708|451F07780EADB1C6E043814FD881B1C6|2.0|CHEVRON OIL LH-2322 HAYES|2158407946|6276904397|1781003865|CHEM|NA|BL|COMMEA|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19900901000000|19900901000000|19911231000000|BL|5431400|||||BL|4524708|11|N|026|BL|1023287||L|N|N|Y|Y|Y|N||N|Y|13.0|--|
BL|4524709|451F07780EAEB1C6E043814FD881B1C6|2.0|BECKMAN INSTRUMENTS-NOVOTNY|2159401306|4720609668|4663701472|CHEM|NA|BL|COMMEA|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19910701000000|19910701000000|19920630000000|BL|5431400|||||BL|4524709|11|N|026|BL|1023287||L|N|N|Y|Y|Y|N||N|Y|15.0|--|
BL|4524710|451F07780EAFB1C6E043814FD881B1C6|2.0|BOEHRINGER MANNHEIM-HIEFTJE|2160401493|4719903527|4664304215|CHEM|NA|BL|COMMEJ|Y|S&F|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19910701000000|19910701000000|19961231000000|BL|5431400|||||BL|4524710|10|N|000|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524711|451F07780EB0B1C6E043814FD881B1C6|2.0|LECO CORP-HIEFTJE|2160507403|4712600700|1781003865|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19910715000000|19910715000000|19980228000000|BL|5431400|||||BL|4524711|22|N|092|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|13.0|--|
BL|4524712|451F07780EB1B1C6E043814FD881B1C6|2.0|CHEVRON OIL LH-2496 HAYES|2164400022|4706809038|1781003865|CHEM|NA|BL|COMMEA|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19910801000000|19910801000000|19920930000000|BL|5431400|||||BL|4524712|11|N|018|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|8.0|--|
BL|4524713|451F07780EB2B1C6E043814FD881B1C6|2.0|RESEARCH & DEV LAB-LANGHOFF|2165804985|4704600556|4667608469|CHEM|NA|BL|NONPRJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19911211000000|19911211000000|19960430000000|BL|5431400|||||BL|4524713|10|N|000|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|9.0|--|
BL|4524714|451F07780EB3B1C6E043814FD881B1C6|2.0|MERCK SHARP DOHME-ROUSH|2166904212|6276904397|4670302271|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19920501000000|19920501000000|19971107000000|BL|5431400|||||BL|4524714|10|N|000|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524715|451F07780EB4B1C6E043814FD881B1C6|2.0|SOLAR REACTOR TECH-LANGHOFF|2168808105|6276904397|4672105003|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19930601000000|19930601000000|19980430000000|BL|5431400|||||BL|4524715|10|N|000|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|4.0|--|
BL|4524716|451F07780EB5B1C6E043814FD881B1C6|2.0|BIO-RAD LABS NOVOTNY|2168900965|6276904397|1781003865|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19930901000000|19930901000000|19961231000000|BL|5431400|||||BL|4524716|11||054|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524717|451F07780EB6B1C6E043814FD881B1C6|2.0|KRAFT GENERAL FOODS-NOVOTNY|2169500830|6276904397|1781003865|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19940110000000|19931215000000|19970131000000|BL|5431400|||||BL|4524717|11|N|054|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|9.0|--|
BL|4524718|451F07780EB7B1C6E043814FD881B1C6|2.0|ADVANCED RES INTL-ORTOLEVA|2170901289|6276904397|1781003865|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|IU||19940301000000|19931215000000|19970331000000|BL|5431400|||||BL|4524718|22||120|BL|1023287||A|N|N|Y|Y|Y|N|81.049|N|Y|8.0|--|
BL|4524719|451F07780EB8B1C6E043814FD881B1C6|2.0|ABBOTT ERYTHROMYCIN STUDY-WILLIAMS|2171104510|4698903228|5691404828|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 115|47405-4001|||19940701141252|19940701000000|19961205000000|BL|5431400|||||BL|4524719|10|N|000|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524720|451F07780EB9B1C6E043814FD881B1C6|2.0|DUPONT RESEARCH AGREEMENT|4763403483|6276904397|1781003865|CHEM|NA|BL|COMMEJ|Y|IPR|R||INDIANAPOLIS|IN|CHEM  115|46202|||19940720173132|19940627000000|19970613000000|BL|5431400|||||BL|4524720|10||000|BL|1023287||L|N|N|Y|Y|Y|N||N|Y|3.0|--|
BL|4524721|451F07780EBAB1C6E043814FD881B1C6|2.0|ELI LILLY & CO - D.WILLIAMS|2171806350|6276904397|5691404828|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY C125|47405|||19950206153123|19950201000000|19980531000000|BL|5431400|||||BL|4524721|10|N|000|BL|1023287||O|N|N|Y|Y|Y|Y||N|Y|13.0|--|
BL|4524722|451F07780EBBB1C6E043814FD881B1C6|2.0|PROMEGA CORP-WIDLANSKI|2930203477|4694201847|4676801285|CHEM|NA|BL|COMMEB|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19951107143957|19950401000000|19990630000000|BL|5431400|||||BL|4524722|10||000|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524723|451F07780EBCB1C6E043814FD881B1C6|2.0|TERMINATED PROMEGA CORP.-T. WIDLANSKI|2930203477|4693407610|5691404828|CHEM|NA|IN|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19960220141324|19960207000000|19960207000000|BL|5431400|||||BL|4524723|15||093|BL|1023287||C|N|N|Y|Y|Y|N||N|Y|8.0|--|
BL|4524724|451F07780EBDB1C6E043814FD881B1C6|2.0|PROMEGA CORP.-T.WIDLANSKI|2930203477|6276904397|5691404828|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19960321124927|19951009000000|19981111000000|BL|5431400|||||BL|4524724|10||000|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|11.0|--|
BL|4524725|451F07780EBEB1C6E043814FD881B1C6|2.0|SCIENCE APPL.INTL-P.ORTOLEVA|2173307902|6276904397|5691404828|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19960412094252|19960423000000|19981101000000|BL|5431400|||||BL|4524725|18||093|BL|1023287||C|N|N|Y|Y|Y|N|00.001|N|Y|2.0|--|
BL|4524726|451F07780EBFB1C6E043814FD881B1C6|2.0|PHILLIPS PETRO CO. / P. J. ORTOLEVA|2173808856|6276904397|1781003865|CHEM|NA|BL|COMMEJ|Y|S&F|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19960708123351|19960901000000|19970317000000|BL|5431400|||||BL|4524726|10||000|BL|1023287||C|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524727|451F07780EC0B1C6E043814FD881B1C6|2.0|ELI LILLY & CO. / W.R. ROUSH|2174104370|6276904397|5691404828|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19960718154104|19960801000000|19971020000000|BL|5431400|||||BL|4524727|21||093|BL|1023287||C|N|N|Y|Y|Y|N||N|Y|3.0|--|
BL|4524728|451F07780EC1B1C6E043814FD881B1C6|2.0|INTELLIGENE/A. ELLINGTON|2174809348|4686103344|5691404828|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEM 111|47405-4001|||19961031150019|19960901000000|19960901000000|BL|5431400|||||BL|4524728|11||031|BL|1023287||L|N|N|Y|Y|Y|N||N|Y|1.0|--|
BL|4524729|451F07780EC2B1C6E043814FD881B1C6|2.0|PHILLIPS PETROLEUM/P. ORTOLEVA|2176701300|4685602389|5691404828|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19970708115903|19970901000000|19980406000000|BL|5431400|||||BL|4524729|10||000|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|1.0|--|
BL|4524730|451F07780EC3B1C6E043814FD881B1C6|2.0|PFIZER/D. PETERS|2186108808|1224705693|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY|47405-4001|||19970902105731|19970901000000|20010801000000|BL|2324789|||||BL|4524730|13||093|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|1.0|--|
BL|4524731|451F07780EC4B1C6E043814FD881B1C6|2.0|TERMINATED-PROMEGA/T. WIDLANSKI|2930203477|6276904397|5691404828|CHEM|NA|IN|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEM 111|47405-4001|||19971013144857|19960901000000|19960901000000|BL|5431400|||||BL|4524731|15||099|BL|1023287||A|N|N|Y|Y|Y|N|00.001|N|Y|13.0|--|
BL|4524732|451F07780EC5B1C6E043814FD881B1C6|2.0|PROCTER GAMBLE PHARM - WILLIAMS|2187909904|6276904397|5691404828|CHEM|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19980608105254|19980601000000|19981130000000|BL|5431400|||||BL|4524732|23||018|BL|1023287||A|N|N|Y|Y|Y|N||N|Y|9.0|--|
BL|4524733|451F07780EC6B1C6E043814FD881B1C6|2.0|CORNING INC./J.ZWANXZIGER|2191200653|4684100678|5691404828|CHEM|NA|BL|COMMEB|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19980928164942|19980601000000|20000531000000|BL|2324789|||||BL|4524733|11||125|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|15.0|--|
BL|4524734|451F07780EC7B1C6E043814FD881B1C6|2.0|MERCK RESEARCH LAB/T.WIDLANSKI|2930203477|4679609155|5691404828|CHEM|NA|BL|COMMEB|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19990120162200|19981222000000|19991221000000|BL|2324789|||||BL|4524734|10||000|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4524735|451F07780EC8B1C6E043814FD881B1C6|2.0|ICI TECHNOLOGY/G.HIEFTJE|2191506168|1224705693|5691404828|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19990121143854|19990201000000|20010731000000|BL|2324789|||||BL|4524735|10||000|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|9.0|--|
BL|4524736|451F07780EC9B1C6E043814FD881B1C6|2.0|STAR ENTERPRISES/M.NOVOTNY|2193103825|1224705693|5691404828|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19990422143145|19990323000000|20010322000000|BL|2324789|||||BL|4524736|11||092|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|11.0|--|
BL|4524737|451F07780ECAB1C6E043814FD881B1C6|2.0|PROCTER & GAMBLE PHARM - D. WILLIAMS|2194106950|6276904397|5691404828|CHEM|NA|BL|COMMEC|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19990616173140|19990501000000|19991031000000|BL|2324789|||||BL|4524737|11||018|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|12.0|--|
BL|4524738|451F07780ECBB1C6E043814FD881B1C6|2.0|BRUKER DALTRONICS, INC. J.P. REILLY|2599004561|6276904397|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19990803084046|19981109000000|20031109000000|BL|2324789|||||BL|4524738|11||018|BL|1023287||O|N|N|Y|Y|Y|N|C|N|Y|1.0|--|
BL|4524739|451F07780ECCB1C6E043814FD881B1C6|2.0|ELI LILLY & CO/ P. ORTOLEVA|2198202350|1224705693|5691404828|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19990810144311|19990601000000|20010531000000|BL|2324789|||||BL|4524739|11||092|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|13.0|--|
BL|4524740|451F07780ECDB1C6E043814FD881B1C6|2.0|BASF CORP, M. CHISHOLM|4763403483|1224705693|5691404828|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19990907132916|19990701000000|20001031000000|BL|2324789|||||BL|4524740|21||092|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|3.0|--|
BL|4524741|451F07780ECEB1C6E043814FD881B1C6|2.0|QUANTUM DOT CORP - S. NIE|2200400621|1224705693|5691404828|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||19991104155204|19991101000000|20010501000000|BL|2324789|||||BL|4524741|11||018|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|9.0|--|
BL|4524742|451F07780ECFB1C6E043814FD881B1C6|2.0|BOEHRINGER INGELHEIM--J. JOHNSTON|2599004561|6276904397|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20000218134110|20000101000000|20021231000000|BL|2324789|||||BL|4524742|10||000|BL|1023287||O|N|N|Y|Y|Y|N||N|Y|15.0|--|
BL|4524743|451F07780F9DB1C6E043814FD881B1C6|2.0|PROCTOR & GAMBLE; D. WILLIAMS|2599004561|4373500652|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20000615133849|20000601000000|20060531000000|BL|2324789|||||BL|4524743|18||018|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|Y||--|
BL|4524744|451F07780FA0B1C6E043814FD881B1C6|2.0|PROCTOR & GAMBLE - JOHNSTON|2482406992|1224705693|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20000621181337|20000601000000|20010331000000|BL|2324789|||||BL|4524744|11||018|BL|1023287||O|N|N|Y|Y|Y|N||N|Y||--|
BL|4524745|451F07780FA9B1C6E043814FD881B1C6|2.0|ERC INC RP000588 - P.LANGHOFF|2482807715|1224705693|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20000906155335|20000901000000|20010131000000|BL|2324789|||||BL|4524745|10||000|BL|1023287||O|N|N|Y|Y|Y|N||N|Y||--|
BL|4524746|451F07780FBEB1C6E043814FD881B1C6|2.0|JOHNSON&JOHNSON/62735/P. EVANS|2599004561|4326006416|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20010613160043|20010701000000|20040630000000|BL|2324789|||||BL|4524746|11||018|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|Y||--|
BL|4524747|451F07780FC4B1C6E043814FD881B1C6|2.0|PROCTER  GAMBLE/J. JOHNSTON|2599004561|6276904397|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20010628164242|20010501000000|20060601000000|BL|2324789|||||BL|4524747|18||018|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|Y||--|
BL|4524748|451F07780FCDB1C6E043814FD881B1C6|2.0|PROCTER AND GAMBLE/101956/ D. WILLIAMS|2599004561|4294206573|3826406131|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20011207153436|20050630000000|20060630000000|BL|2324789|||||BL|4524748|11||114|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|Y||--|
BL|4524749|451F07780FD1B1C6E043814FD881B1C6|2.0|BEYOND GENOMICS/A. VANPELT|2599004561|4291201206|2599004561|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20020311111639|20010501000000|20031231000000|BL|2324789|||||BL|4524749|10||000|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|Y||--|
BL|4524750|451F07780FD2B1C6E043814FD881B1C6|2.0|IND PROTEOMICS/2002-4/REILLY|2599004561|6276904397|3831904949|CHEM|NA|BL|COMMED|Y|IPR|R||BLOOMINGTON|IN|CHEM 111|47405-4001|||20020404091358|20020408000000|20050731000000|BL|2324789|||||BL|4524750|15||092|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|Y||--|
BL|4524751|451F07780FD3B1C6E043814FD881B1C6|2.0|IND PROTEOMICS/2002-3/NOVOTNY|2599004561|4287502068|1781003865|CHEM|NA|BL|COMMEC|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20020404094317|20020408000000|20030731000000|BL|2324789|||||BL|4524751|27||092|BL|1023287||O|N|N|Y|Y|Y|N||N|Y||--|
BL|4524752|451F07780FD4B1C6E043814FD881B1C6|2.0|IND PROTEOMICS/2002-4/NOVOTNY|2599004561|6276904397|1781003865|CHEM|NA|BL|COMMED|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20020404111728|20020408000000|20041208000000|BL|2324789|||||BL|4524752|34||092|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|Y||--|
BL|4524753|451F07780FE5B1C6E043814FD881B1C6|2.0|GAUSSAIN, INC./K. RAGHAVACHARI|2599004561|4269702290|2599004561|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY 111|47405-4001|||20021002152204|20021001000000|20060930000000|BL|2324789|||||BL|4524753|10||000|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|N||--|
BL|4524754|451F07780FFEB1C6E043814FD881B1C6|2.0|ELI LILLY/R. DIMARCHI|2599004561|6276904397|3889504703|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY C115|47405-4001|||20030923133541|20030922000000|20080921000000|BL|2324789|||||BL|4524754|18||166|BL|1023287||O|N|N|Y|Y|Y|N||N|N||--|
BL|4524755|451F07781004B1C6E043814FD881B1C6|2.0|GENERAL ELECTRIC/K. ZALESKI|2599004561|4215903770|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY C115|47405-4001|||20031125142641|20040101000000|20041231000000|BL|2324789|||||BL|4524755|15||166|BL|1042987||O|N|N|Y|Y|Y|N|NF|N|Y||--|
BL|4524756|451F0778103FB1C6E043814FD881B1C6|2.0|PARTTEC/ZALESKI|2599004561|6276904397|1781003865|CHEM|NA|BL|COMMER|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY C115|47405-6601|||20051013110041|20050601000000|20070215000000|BL|2324789|||||BL|4524756|11||178|BL|1023287||O|N|N|Y|Y|Y|N|C|N|N||--|
BL|4524757|451F07781040B1C6E043814FD881B1C6|2.0|P&G/JACOBSON,STEPHEN|2599004561|6276904397|1781003865|CHEM|NA|BL|COMMEM|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY C115|47405-4001|||20051130085029|20050624000000|20060624000000|BL|2324789|||||BL|4524757|11||178|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|N||--|
BL|4524758|451F07781047B1C6E043814FD881B1C6|2.0|GAUSSIAN, INC./IYENGAR|2599004561|6276904397|4012108265|CHEM|NA|BL|COMMED|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY C115|47405-4001|||20060121135529|20060101000000|20061231000000|BL|2324789|||||BL|4524758|10||000|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|N||--|
BL|4524759|451F0778104DB1C6E043814FD881B1C6|2.0|PFIZER, INC., NOVOTNY, M.|2599004561|4097008161|1781003865|CHEM|NA|BL|COMMEA|Y|IPR|R||BLOOMINGTON|IN|CHEMISTRY C115|47405-4001|||20060606163309|20060601000000|20070531000000|BL|2324789|||||BL|4524759|21||178|BL|1023287||O|N|N|Y|Y|Y|N|NF|N|N||--|
BL|4531401|014C92B06AA1A16EE043814FD881A16E|2.0|CEPHALON INC-XXXXX|3880605325|5166508090|1781003865|PSY|NA|BL|COMMEN|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19920901000000|19920901000000|19930201000000|BL|1031499|||||BL|4531401|22|N|096|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|12.0|--|
BL|4531402|014C92B06AA2A16EE043814FD881A16E|2.0|CEPHALON INC - XXXXX|3880605325|5166508090|2937208570|PSY|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19940406000000|19940101000000|19950901000000|BL|1031499|||||BL|4531402|22|N|115|BL|1023287|N|A|N|N|Y|Y|Y|N||N|Y|9.0|--|
BL|4531403|014C92B06AA3A16EE043814FD881A16E|2.0|CEPHALON INC - XXXXX|3880605325|3889504703|2937806342|PSY|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19940406000000|19940101000000|19970117000000|BL|1031499|||||BL|4531403|22||093|BL|1023287|N|A|N|N|Y|Y|Y|N||N|Y|9.0|--|
BL|4531404|014C92B06AA4A16EE043814FD881A16E|2.0|SMITH & WESSON-XXXXX|3736906932|3889504703|1781003865|PSY|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405|||19941229000000|19941101000000|19960630000000|BL|1031499|||||BL|4531404|11|N|099|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|9.0|--|
BL|4531405|014C92B06AA5A16EE043814FD881A16E|2.0|CEPHALON INC- XXXXX|3880605325|5166508090|1781003865|PSY|NA|BL|COMMEJ|Y|IPR|R||BLOOMINGTON|IN|PSYCH 372|47405|||19950309000000|19950401000000|19950901000000|BL|1031499|||||BL|4531405|11||115|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|9.0|--|
