cust_nbr|cust_addr_id|obj_id|ver_nbr|cust_addr_nm|cust_line_1_addr|cust_line_2_addr|cust_city_nm|cust_state_cd|cust_zip_cd|cust_cntry_cd|cust_addr_intl_prov_nm|cust_intl_mail_cd|cust_email_addr|cust_addr_type_cd|cust_addr_end_dt|inv_tmplt_cd|copies_to_print_qty|inv_trns_mthd_cd|env_to_print_qty|
MON4105|2.0|48A7ED7FBFA4FC83E0404F8189D860FE|1.0|BURLEIGH COMPANY|100246 MAIN STREET||VINCENNES|IN|47591|US||||A||||||
MON4105|3.0|48A7ED7FBFA6FC83E0404F8189D860FE|1.0|BURLEIGH COMPANY|100248 MAIN STREET|SUITE 139B|ST LOUIS|MO|63167|US||||A||||||
MON4105|4.0|48A7ED7FBFE7FC83E0404F8189D860FE|1.0|BURLEIGH COMPANY|100313 MAIN STREET|SUITE 164B|ST LOUIS|MO|63167|US||||A||||||
MON4105|5.0|48A7ED7FC087FC83E0404F8189D860FE|1.0|BURLEIGH COMPANY|100473 MAIN STREET|SUITE 254B|ST LOUIS|MO|63167|US||||A||||||
MON4105|6.0|48A7ED7FC0D9FC83E0404F8189D860FE|1.0|BURLEIGH COMPANY|100555 MAIN STREET|SUITE 292B|ST LOUIS|MO|63167|US||||A||||||
MOO17403|1.0|48A7ED7FC00DFC83E0404F8189D860FE|1.0|SCHULTE COMPANY|100351 MAIN STREET||INDIANAPOLIS|IN|46202|US||||P||||||
MOO17403|2.0|48A7ED7FC046FC83E0404F8189D860FE|1.0|SCHULTE COMPANY|100408 MAIN STREET||INDIANAPOLIS|IN|46225|US||||A||||||
MOT4139|1.0|48A7ED7FBF46FC83E0404F8189D860FE|1.0|RAPHAEL CORPORATION|100152 MAIN STREET||AUSTIN|TX|78735-8598|US||||P||||||
MOT4139|3704.0|48A7ED7FBF47FC83E0404F8189D860FE|1.0|RAPHAEL CORPORATION|100153 MAIN STREET|SUITE 83R|SCHAMBURG|IL|60196|US||||A||||||
MOT4139|3705.0|48A7ED7FBF90FC83E0404F8189D860FE|1.0|RAPHAEL CORPORATION|100226 MAIN STREET|SUITE 128R|SCHAUMBURG|IL|60196|US||||A||||||
MOT4139|3706.0|48A7ED7FBFF5FC83E0404F8189D860FE|1.0|RAPHAEL CORPORATION|100327 MAIN STREET|FLOOR 175R|DEER PARK|IL|60010|US||||A||||||
MOT4139|3707.0|48A7ED7FC100FC83E0404F8189D860FE|1.0|RAPHAEL CORPORATION|100594 MAIN STREET||ARLINGTON HEIGHTS|IL|60004|US||||A||||||
NAT17291|1.0|48A7ED7FBFF6FC83E0404F8189D860FE|1.0|FORTE CORPORATION|100328 MAIN STREET|SUITE 176F|CLEVELAND|OH|44114|US||||P||||||
NAT17291|2.0|48A7ED7FC0E3FC83E0404F8189D860FE|1.0|FORTE CORPORATION|100565 MAIN STREET||CLEVELAND|OH|44114|US||||A||||||
NAT19576|1.0|48A7ED7FC0E4FC83E0404F8189D860FE|1.0|VOELKER COMPANY|100566 MAIN STREET||COLUMBUS|OH|43218-3130|US||||P||||||
NAT19576|2.0|48A7ED7FC13CFC83E0404F8189D860FE|1.0|VOELKER COMPANY|100654 MAIN STREET||COLUMBUS|OH|43215|US||||A||||||
NAT19576|3.0|48A7ED7FC1B3FC83E0404F8189D860FE|1.0|VOELKER COMPANY|100773 MAIN STREET||COLUMBUS|OH|43215|US||||A||||||
NAT19576|4.0|48A7ED7FC1DBFC83E0404F8189D860FE|1.0|VOELKER COMPANY|100813 MAIN STREET||CARMEL|IN|46032|US||||A||||||
NAT19576|5.0|48A7ED7FC2A1FC83E0404F8189D860FE|1.0|VOELKER COMPANY|101011 MAIN STREET|SUITE 517V|COLUMBUS|OH|43215|US||||A||||||
NAT21271|1.0|48A7ED7FC1ACFC83E0404F8189D860FE|1.0|MEARS CORPORATION|100766 MAIN STREET||CHICAGO|IL|60606|US||||P||||||
NAT23329|1.0|48A7ED7FC24BFC83E0404F8189D860FE|1.0|FIELDS CORPORATION|100925 MAIN STREET|SUITE 471F|OAKBROOK TERRACE|IL|60181|US||||P||||||
NAT23330|1.0|48A7ED7FC246FC83E0404F8189D860FE|1.0|SPILLMAN CORPORATION|100920 MAIN STREET||INDIANAPOLIS|IN|46206|US||||P||||||
NAV17404|1.0|48A7ED7FC016FC83E0404F8189D860FE|1.0|ROOP COMPANY|100360 MAIN STREET|SUITE 188R|CHICAGO|IL|60606|US||||P||||||
NAV17404|2.0|48A7ED7FC04EFC83E0404F8189D860FE|1.0|ROOP COMPANY|100416 MAIN STREET|SUITE 221R|CHICAGO|IL|60604|US||||A||||||
NCR18488|1.0|48A7ED7FC092FC83E0404F8189D860FE|1.0|KRAFT CORPORATION|100484 MAIN STREET|SUITE 261K|DAYTON|OH|45479|US||||P||||||
NES19577|1.0|48A7ED7FC0E8FC83E0404F8189D860FE|1.0|MCAFEE CORPORATION|100570 MAIN STREET||LOVELAND|OH|45140|US||||P||||||
NES19577|2.0|48A7ED7FC170FC83E0404F8189D860FE|1.0|MCAFEE CORPORATION|100706 MAIN STREET||AMELIA|OH|45102|US||||A||||||
NES19577|3.0|48A7ED7FC254FC83E0404F8189D860FE|1.0|MCAFEE CORPORATION|100934 MAIN STREET|SUITE 475M|NEW YORK|NY|10011|US||||A||||||
NEW17405|1.0|48A7ED7FC01AFC83E0404F8189D860FE|1.0|SIPE CORPORATION|100364 MAIN STREET|SUITE 190S|ROCKFORD|IL|61108|US||||P||||||
NEW17405|2.0|48A7ED7FC171FC83E0404F8189D860FE|1.0|SIPE CORPORATION|100707 MAIN STREET|SUITE 362S|ATLANTA|GA|30328|US||||A||||||
NEW17627|1.0|48A7ED7FC052FC83E0404F8189D860FE|1.0|BOMAN CORPORATION|100420 MAIN STREET||NEW YORK|NY|10036|US||||P||||||
NIB14022|1.0|48A7ED7FBFA2FC83E0404F8189D860FE|1.0|MICKEL COMPANY|100244 MAIN STREET||CHARLESTOWN|IN|47111|US||||P||||||
NIB14022|2.0|48A7ED7FC24CFC83E0404F8189D860FE|1.0|MICKEL COMPANY|100926 MAIN STREET||ELKHART|IN|46516|US||||A||||||
NOR16309|1.0|48A7ED7FBFC8FC83E0404F8189D860FE|1.0|VADEN NETWORK|100282 MAIN STREET||SOUTH BEND|IN|46617|US||||P||||||
NOR16309|2.0|48A7ED7FC02DFC83E0404F8189D860FE|1.0|VADEN NETWORK|100383 MAIN STREET|SUITE 202V|INDIANAPOLIS|IN|46204|US||||A||||||
NOR16309|3.0|48A7ED7FC04FFC83E0404F8189D860FE|1.0|VADEN NETWORK|100417 MAIN STREET||EVANSVILLE|IN|47715|US||||A||||||
NOR16309|4.0|48A7ED7FC096FC83E0404F8189D860FE|1.0|VADEN NETWORK|100488 MAIN STREET|SUITE 265V|DOWNERS GROVE|IL|60515|US||||A||||||
NOR16309|5.0|48A7ED7FC0E7FC83E0404F8189D860FE|1.0|VADEN NETWORK|100569 MAIN STREET|SUITE 297V|NORTHFIELD|IL|60093|US||||A||||||
NOR16309|6.0|48A7ED7FC118FC83E0404F8189D860FE|1.0|VADEN NETWORK|100618 MAIN STREET|SUITE 318V|CHICAGO|IL|60606|US||||A||||||
NOR16309|7.0|48A7ED7FC18CFC83E0404F8189D860FE|1.0|VADEN NETWORK|100734 MAIN STREET|SUITE 382V|LOUISVILLE|KY|40202|US||||A||||||
NOR16309|8.0|48A7ED7FC190FC83E0404F8189D860FE|1.0|VADEN NETWORK|100738 MAIN STREET|SUITE 385V|MISHAWAKA|IN|46545|US||||A||||||
NOR16309|9.0|48A7ED7FC191FC83E0404F8189D860FE|1.0|VADEN NETWORK|100739 MAIN STREET||SKOKIE|IL|60077|US||||A||||||
NOR16309|10.0|48A7ED7FC1B9FC83E0404F8189D860FE|1.0|VADEN NETWORK|100779 MAIN STREET|SUITE 404V|INDIANAPOLIS|IN|46240|US||||A||||||
NOR16309|11.0|48A7ED7FC201FC83E0404F8189D860FE|1.0|VADEN NETWORK|100851 MAIN STREET|SUITE 437V|FORT WAYNE|IN|46802|US||||A||||||
NOR16309|12.0|48A7ED7FC21CFC83E0404F8189D860FE|1.0|VADEN NETWORK|100878 MAIN STREET|SUITE 448V|CINCINNATI|OH|45209|US||||A||||||
NOR23331|1.0|48A7ED7FC259FC83E0404F8189D860FE|1.0|DALTON AIRLINES|100939 MAIN STREET|SUITE 478D|EAGAN|MN|55121|US||||P||||||
OCE23332|1.0|48A7ED7FC24AFC83E0404F8189D860FE|1.0|TRULL CORPORATION|100924 MAIN STREET|FLOOR 470T|CHICAGO|IL|60606|US||||P||||||
OFS21888|1.0|48A7ED7FC204FC83E0404F8189D860FE|1.0|CRAVENS CORPORATION|100854 MAIN STREET|PO BOX 439C|HUNTINGBURG|IN|47542|US||||P||||||
OLD21719|1.0|48A7ED7FC1F8FC83E0404F8189D860FE|1.0|EDWARD CORPORATION|100842 MAIN STREET||BLOOMINGTON|IN|47401|US||||P||||||
OST17294|1.0|48A7ED7FBFECFC83E0404F8189D860FE|1.0|MCALPIN CORPORATION|100318 MAIN STREET|TOWER 169M|CHICAGO|IL|60611|US||||P||||||
OTI14017|1.0|48A7ED7FBFA1FC83E0404F8189D860FE|1.0|CANALES CORPORATION|100243 MAIN STREET||BLOOMINGTON|IN|47403|US||||P||||||
OTI14017|2.0|48A7ED7FC18DFC83E0404F8189D860FE|1.0|CANALES CORPORATION|100735 MAIN STREET|SUITE 383C|BURLINGTON|ON||US||||A||||||
OTI14017|3.0|48A7ED7FC1CFFC83E0404F8189D860FE|1.0|CANALES CORPORATION|100801 MAIN STREET||EAST HARTFORD|CT|06108|US||||A||||||
OWE19579|1.0|48A7ED7FC0E2FC83E0404F8189D860FE|1.0|MUNFORD COMPANY|100564 MAIN STREET||TOLDEO|OH|43659|US||||P||||||
OWE21460|1.0|48A7ED7FC1D3FC83E0404F8189D860FE|1.0|SHIM CORPORATION|100805 MAIN STREET|SUITE 416S|PERRYSBURG|OH|43551|US||||P||||||
PER482|1.0|48A7ED7FBF48FC83E0404F8189D860FE|1.0|CARABALLO CORPORATION|100154 MAIN STREET||BLOOMINGTON|IN|47403|US||||P||||||
PER482|2.0|48A7ED7FBF49FC83E0404F8189D860FE|1.0|CARABALLO CORPORATION|100155 MAIN STREET||GREENWOOD|IN|46143|US||||A||||||
PER482|3.0|48A7ED7FBF4AFC83E0404F8189D860FE|1.0|CARABALLO CORPORATION|100156 MAIN STREET|SUITE 84C|LAFAYETTE|IN|47905|US||||A||||||
PER482|4.0|48A7ED7FC234FC83E0404F8189D860FE|1.0|CARABALLO CORPORATION|100902 MAIN STREET||BLOOMINGTON|IN|47403|US|||customer@domain.com|A||||||
PET17295|1.0|48A7ED7FBFEDFC83E0404F8189D860FE|1.0|ENGRAM CORPORATION|100319 MAIN STREET||PHOENIX|AZ|85027|US||||P||||||
PET17295|2.0|48A7ED7FC175FC83E0404F8189D860FE|1.0|ENGRAM CORPORATION|100711 MAIN STREET||GAHANNA|OH|43230|US||||A||||||
PHI17297|1.0|48A7ED7FBFEEFC83E0404F8189D860FE|1.0|WEISSMAN CORPORATION|100320 MAIN STREET|SUITE 170W|GREENWOOD|IN|46143|US||||P||||||
PHI17297|2.0|48A7ED7FC1F9FC83E0404F8189D860FE|1.0|WEISSMAN CORPORATION|100843 MAIN STREET||COLUMBUS|IN|47201|US||||A||||||
PHI17297|3.0|48A7ED7FC221FC83E0404F8189D860FE|1.0|WEISSMAN CORPORATION|100883 MAIN STREET|BOX 450W|ST PETER|MN|56082|US||||A||||||
PHI17297|4.0|48A7ED7FC2A3FC83E0404F8189D860FE|1.0|WEISSMAN CORPORATION|101013 MAIN STREET|SUITE 518W|INDIANAPOLIS|IN|46240|US||||A||||||
POL19608|1.0|48A7ED7FC102FC83E0404F8189D860FE|1.0|DURBIN CORPORATION|100596 MAIN STREET||MEDINA|MN|55340|US||||P||||||
PPG4841|1.0|48A7ED7FBF4BFC83E0404F8189D860FE|1.0|KASTNER CORPORATION|100157 MAIN STREET||MONROEVILLE,|PA|15146|US||||P||||||
PPG4841|2.0|48A7ED7FC028FC83E0404F8189D860FE|1.0|KASTNER CORPORATION|100378 MAIN STREET||PITTSBURGH|PA|15272|US||||A||||||
PPG4841|3.0|48A7ED7FC0E1FC83E0404F8189D860FE|1.0|KASTNER CORPORATION|100563 MAIN STREET||LOUISVILLE|KY|40201|US||||A||||||
PPG4841|4.0|48A7ED7FC130FC83E0404F8189D860FE|1.0|KASTNER CORPORATION|100642 MAIN STREET||LOUISVILLE|KY|40203|US||||A||||||
PRI21227|1.0|48A7ED7FC19FFC83E0404F8189D860FE|1.0|STALEY GROUP|100753 MAIN STREET||DES MOINES|IA|50392|US||||P||||||
PRI21227|2.0|48A7ED7FC1EBFC83E0404F8189D860FE|1.0|STALEY GROUP|100829 MAIN STREET||DES MOINES|IA|50392-0550|US||||A||||||
PRI4855|1.0|48A7ED7FBF4CFC83E0404F8189D860FE|1.0|HASSETT COMPANY|100158 MAIN STREET|BOX 85H|INDIANAPOLIS|IN|46282|US||||P||||||
PRI4855|2.0|48A7ED7FBF70FC83E0404F8189D860FE|1.0|HASSETT COMPANY|100194 MAIN STREET||CHICAGO|IL|60601|US||||A||||||
PRI4855|3.0|48A7ED7FBFF0FC83E0404F8189D860FE|1.0|HASSETT COMPANY|100322 MAIN STREET|SUITE 171H|CINCINNATI|OH|45202|US||||A||||||
PRI4855|4.0|48A7ED7FC17FFC83E0404F8189D860FE|1.0|HASSETT COMPANY|100721 MAIN STREET|SUITE 373H|INDIANAPOLIS|IN|46204|US||||A||||||
PRO17300|1.0|48A7ED7FBFF1FC83E0404F8189D860FE|1.0|GARVER CORPORATION|100323 MAIN STREET|SUITE 172G|CHICAGO|IL|60603|US||||P||||||
PRO21113|1.0|48A7ED7FC17EFC83E0404F8189D860FE|1.0|PENNINGTON CORPORATION|100720 MAIN STREET|SUITE 372P|MAYFIELD VILLAGE|OH|44143|US||||P||||||
PRO233|1.0|48A7ED7FBF4DFC83E0404F8189D860FE|1.0|TRAVERS COMPANY|100159 MAIN STREET||MASON|OH|45040-8006|US||||P||||||
PRO23413|1.0|48A7ED7FC274FC83E0404F8189D860FE|1.0|POSEY SYSTEMS|100966 MAIN STREET|SUITE 493P|TINLEY PARK|IL|60487|US||||P||||||
PRO4869|1.0|48A7ED7FBF4EFC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100160 MAIN STREET|CENTER 86P|CINCINNATI|OH|45224-1703|US||||P||||||
PRO4869|4369.0|48A7ED7FBF4FFC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100161 MAIN STREET|PO BOX 87P|MASON|OH|45040-8006|US||||A||||||
PRO4869|4370.0|48A7ED7FBF50FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100162 MAIN STREET|BOX 88P|MASON,|OH|45040-8006|US||||A||||||
PRO4869|4371.0|48A7ED7FBF51FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100163 MAIN STREET|SUITE 89P||NC|27214|US||||A||||||
PRO4869|4372.0|48A7ED7FBF52FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100164 MAIN STREET|SUITE 90P|CINCINNATI|OH|45241-2422|US||||A||||||
PRO4869|4373.0|48A7ED7FBF53FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100165 MAIN STREET|SUITE 91P|CINCINNATI|OH|45242|US||||A||||||
PRO4869|4374.0|48A7ED7FBF54FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100166 MAIN STREET|SUITE 92P|MASON,|OH|45040-9462|US||||A||||||
PRO4869|4375.0|48A7ED7FBF55FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100167 MAIN STREET||MASON|OH|45040|US||||A||||||
PRO4869|4376.0|48A7ED7FBF56FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100168 MAIN STREET|SUITE 93P|UK|||US||||A||||||
PRO4869|4377.0|48A7ED7FBF67FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100185 MAIN STREET|SUITE 104P|CINCINNATI|OH|45252|US||||A||||||
PRO4869|4378.0|48A7ED7FBF98FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100234 MAIN STREET|PO BOX 130P|NE270YQ UNITED KINGDOM|||US||||A||||||
PRO4869|4379.0|48A7ED7FBF9AFC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100236 MAIN STREET|BOX 132P|CINCINNATI,|OH|45201|US||||A||||||
PRO4869|4380.0|48A7ED7FBFB8FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100266 MAIN STREET|SUITE 144P|MASON|OH|45040|US||||A||||||
PRO4869|4381.0|48A7ED7FBFC6FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100280 MAIN STREET||CINCINNATI|OH|45201|US||||A||||||
PRO4869|4382.0|48A7ED7FC00EFC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100352 MAIN STREET|SUITE 184P|CINCINNATI|OH|45201-0599|US||||A||||||
PRO4869|4383.0|48A7ED7FC06BFC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100445 MAIN STREET|SUITE 239P|CINCINNATI|OH|45202|US||||A||||||
PRO4869|4384.0|48A7ED7FC0C8FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100538 MAIN STREET|SUITE 281P|MASON|OH|45040-9462|US||||A||||||
PRO4869|4385.0|48A7ED7FC0F2FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100580 MAIN STREET|BOX 303P|CINCINNATI|OH|45240|US||||A||||||
PRO4869|4386.0|48A7ED7FC121FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100627 MAIN STREET||CINCINNATI|OH|45241|US||||A||||||
PRO4869|4387.0|48A7ED7FC1A3FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100757 MAIN STREET|SUITE 393P|CINCINNATI|OH|45217|US||||A||||||
PRO4869|4388.0|48A7ED7FC1A9FC83E0404F8189D860FE|1.0|PUTNAM COMPANY|100763 MAIN STREET|BOX 397P|CINCINNATI|OH|45202|US||||A||||||
QUA23614|1.0|48A7ED7FC28BFC83E0404F8189D860FE|1.0|TSAI CORPORATION|100989 MAIN STREET||SUSSEX|WI|53089|US||||P||||||
QUI17407|1.0|48A7ED7FC00CFC83E0404F8189D860FE|1.0|BEEBE CORPORATION|100350 MAIN STREET||LIVONIA|MI|48152|US||||P||||||
REH21462|1.0|48A7ED7FC1D9FC83E0404F8189D860FE|1.0|CALABRO COMPANY|100811 MAIN STREET||LOS ANGELES|CA|90023|US||||P||||||
REL23333|1.0|48A7ED7FC247FC83E0404F8189D860FE|1.0|MENARD CORPORATION|100921 MAIN STREET||ST LOUIS|MO|63114|US||||P||||||
REV23537|1.0|48A7ED7FC286FC83E0404F8189D860FE|1.0|BOEHM GROUP|100984 MAIN STREET||CHICAGO|IL|60610|US||||P||||||
ROB17419|1.0|48A7ED7FC014FC83E0404F8189D860FE|1.0|KLINGENSMITH COMPANY|100358 MAIN STREET||MILWAUKEE|WI|53202|US||||P||||||
ROB17419|2.0|48A7ED7FC024FC83E0404F8189D860FE|1.0|KLINGENSMITH COMPANY|100374 MAIN STREET|SUITE 194K|CHICAGO|IL|60606|US||||A||||||
ROB20116|1.0|48A7ED7FC128FC83E0404F8189D860FE|1.0|WHITELEY CORPORATION|100634 MAIN STREET||SOUTH BEND|IN|46628|US||||P||||||
ROB20116|2.0|48A7ED7FC17CFC83E0404F8189D860FE|1.0|WHITELEY CORPORATION|100718 MAIN STREET||FARMINGTON HILLS|MI|48331|US||||A||||||
ROL12643|1.0|48A7ED7FBF8DFC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100223 MAIN STREET|PO BOX 126E|INDIANAPOLIS|IN|462060420|US||||P||||||
ROL12643|2.0|48A7ED7FBF9BFC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100237 MAIN STREET|SUITE 133E|INDIANAPOLIS,|IN|46241|US||||A||||||
ROL12643|3.0|48A7ED7FBFF2FC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100324 MAIN STREET|SUITE 173E|INDIANAPOLIS|IN|46206|US||||A||||||
ROL12643|4.0|48A7ED7FC009FC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100347 MAIN STREET||INDIANAPOLIS|IN|46241|US||||A||||||
ROL12643|5.0|48A7ED7FC032FC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100388 MAIN STREET|SUITE 205E|INDIANAPOLIS|IN|46206|US||||A||||||
ROL12643|6.0|48A7ED7FC099FC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100491 MAIN STREET|SUITE 266E|INDIANAPOLIS|IN|46206-0420|US||||A||||||
ROL12643|7.0|48A7ED7FC0A0FC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100498 MAIN STREET|SUITE 267E|INDIANAPOLIS|IN|46241|US||||A||||||
ROL12643|8.0|48A7ED7FC146FC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100664 MAIN STREET|SUITE 338E|INDIANAPOLIS|IN|46206-4020|US||||A||||||
ROL12643|9.0|48A7ED7FC17BFC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100717 MAIN STREET|SUITE 370E|INDIANAPOLIS|IN|46206|US||||A||||||
ROL12643|10.0|48A7ED7FC227FC83E0404F8189D860FE|1.0|ESQUIBEL CORPORATION|100889 MAIN STREET|PO BOX 453E|INDIANAPOLIS|IN|46206-0420|US||||A||||||
ROO23611|1.0|48A7ED7FC290FC83E0404F8189D860FE|1.0|BAYLOR CORPORATION|100994 MAIN STREET||LIVONIA|MI|48150|US||||P||||||
ROQ21099|1.0|48A7ED7FC17AFC83E0404F8189D860FE|1.0|TOON CORPORATION|100716 MAIN STREET|PO BOX 369T|KEOKUK|IA|52632|US||||P||||||
RSM19742|1.0|48A7ED7FC110FC83E0404F8189D860FE|1.0|COLLINS CORPORATION|100610 MAIN STREET|SUITE 313C|CHICAGO|IL|60606|US||||P||||||
RSM19742|2.0|48A7ED7FC1E6FC83E0404F8189D860FE|1.0|COLLINS CORPORATION|100824 MAIN STREET|SUITE 423C|ELKHART|IN|465163202|US||||A||||||
RSM19742|3.0|48A7ED7FC236FC83E0404F8189D860FE|1.0|COLLINS CORPORATION|100904 MAIN STREET||ELKHART|IN|46516|US||||A||||||
RUB21267|1.0|48A7ED7FC1B1FC83E0404F8189D860FE|1.0|TALKINGTON CORPORATION|100771 MAIN STREET||ST LOUIS|MO|63105|US||||P||||||
RYA21228|1.0|48A7ED7FC19DFC83E0404F8189D860FE|1.0|ALMARAZ COMPANY|100751 MAIN STREET|FLOOR 391A|DALLAS|TX|75240|US||||P||||||
RYD21100|1.0|48A7ED7FC179FC83E0404F8189D860FE|1.0|UPTON SYSTEMS|100715 MAIN STREET||MIAMI|FL|33178|US||||P||||||
SAM21270|1.0|48A7ED7FC1ADFC83E0404F8189D860FE|1.0|MORSE CORPORATION|100767 MAIN STREET||ELLETTSVILLE|IN|47429|US||||P||||||
SAN21114|1.0|48A7ED7FC17DFC83E0404F8189D860FE|1.0|BUSSARD PARTNERS|100719 MAIN STREET|FLOOR 371B|NEW YORK|NY|10022|US||||P||||||
SCH23334|1.0|48A7ED7FC243FC83E0404F8189D860FE|1.0|HANDY CORPORATION|100917 MAIN STREET||PALATINE|IL|60067|US||||P||||||
SCJ17420|1.0|48A7ED7FC013FC83E0404F8189D860FE|1.0|BELTON COMPANY|100357 MAIN STREET|SUITE 187B|RACINE|WI|53403|US||||P||||||
SCJ17420|2.0|48A7ED7FC25AFC83E0404F8189D860FE|1.0|BELTON COMPANY|100940 MAIN STREET||STURTEVANT|WI|53177|US||||A||||||
SEA17303|1.0|48A7ED7FBFF3FC83E0404F8189D860FE|1.0|KITTS COMPANY|100325 MAIN STREET|SUITE 174K|HOFFMAN ESTATES|IL|60179|US||||P||||||
SEA17303|2.0|48A7ED7FC07DFC83E0404F8189D860FE|1.0|KITTS COMPANY|100463 MAIN STREET|SUITE 248K|HOFFMAN ESTATES|IL|60179|US||||A||||||
SEA17303|3.0|48A7ED7FC1E7FC83E0404F8189D860FE|1.0|KITTS COMPANY|100825 MAIN STREET|SUITE 424K|HOFFMAN ESTATES|IL|60179|US||||A||||||
SHE17304|1.0|48A7ED7FBFF4FC83E0404F8189D860FE|1.0|IBANEZ COMPANY|100326 MAIN STREET||CLEVELAND|OH|44115|US||||P||||||
SHE17304|2.0|48A7ED7FC001FC83E0404F8189D860FE|1.0|IBANEZ COMPANY|100339 MAIN STREET|SUITE 182I|INDIANAPOLIS|IN|46250|US||||A||||||
SIE5541|1.0|48A7ED7FBF57FC83E0404F8189D860FE|1.0|BELTZ CORPORATION|100169 MAIN STREET||INDIANAPOLIS|IN|46240|US||||P||||||
SIE5541|2.0|48A7ED7FC090FC83E0404F8189D860FE|1.0|BELTZ CORPORATION|100482 MAIN STREET|SUITE 259B|NORCROSS|GA|30092|US||||A||||||
SIE5541|3.0|48A7ED7FC134FC83E0404F8189D860FE|1.0|BELTZ CORPORATION|100646 MAIN STREET||LEBANON|OH|45039|US||||A||||||
SIE5541|4.0|48A7ED7FC1C2FC83E0404F8189D860FE|1.0|BELTZ CORPORATION|100788 MAIN STREET||ALPHARETTA|GA|30005|US||||A||||||
SIE5541|5.0|48A7ED7FC2A2FC83E0404F8189D860FE|1.0|BELTZ CORPORATION|101012 MAIN STREET||ALPHRETTA|GA|30005|US||||A||||||
SIM17614|1.0|48A7ED7FC04BFC83E0404F8189D860FE|1.0|SHIELDS GROUP|100413 MAIN STREET||INDIANAPOLIS|IN|46204|US||||P||||||
SIM17614|2.0|48A7ED7FC079FC83E0404F8189D860FE|1.0|SHIELDS GROUP|100459 MAIN STREET|PO BOX 246S|NEW YORK|NY|10014|US||||A||||||
SIR17509|1.0|48A7ED7FC039FC83E0404F8189D860FE|1.0|KAMINSKY CORPORATION|100395 MAIN STREET||WESTMONT|IL|60559|US||||P||||||
SIR17509|2.0|48A7ED7FC06EFC83E0404F8189D860FE|1.0|KAMINSKY CORPORATION|100448 MAIN STREET||FORT WAYNE|IN|46818|US||||A||||||
SMA21115|1.0|48A7ED7FC177FC83E0404F8189D860FE|1.0|NESBITT ASSOCIATES|100713 MAIN STREET|SUITE 367N|CHICAGO|IL|60602|US||||P||||||
SON23929|1.0|48A7ED7FC2A8FC83E0404F8189D860FE|1.0|LANEY PARTNERS|101018 MAIN STREET|SUITE 523L|CHICAGO|IL|60661|US||||P||||||
SOU23933|1.0|48A7ED7FC2AAFC83E0404F8189D860FE|1.0|SERGENT COMPANY|101020 MAIN STREET||BLOOMINGTON|IN|47401|US||||P||||||
STA21101|1.0|48A7ED7FC178FC83E0404F8189D860FE|1.0|COSTON CORPORATION|100714 MAIN STREET|PO BOX 368C|CINCINNATI|OH|45222|US||||P||||||
STA5716|1.0|48A7ED7FBF58FC83E0404F8189D860FE|1.0|BERGEN COMPANY|100170 MAIN STREET|PLAZA 94B|BLOOMINGTON|IL|61710|US||||P||||||
STA5716|2.0|48A7ED7FBF69FC83E0404F8189D860FE|1.0|BERGEN COMPANY|100187 MAIN STREET||WEST LAFAYETTE|IN|47906|US||||A||||||
STA5716|3.0|48A7ED7FC023FC83E0404F8189D860FE|1.0|BERGEN COMPANY|100373 MAIN STREET||INDIANAPOLIS|IN|46268|US||||A||||||
STA5716|4.0|48A7ED7FC03FFC83E0404F8189D860FE|1.0|BERGEN COMPANY|100401 MAIN STREET|SUITE 212B|BLOOMINGTON|IL|61701|US||||A||||||
STA5716|5.0|48A7ED7FC091FC83E0404F8189D860FE|1.0|BERGEN COMPANY|100483 MAIN STREET|SUITE 260B|BLOOMINGTON|IL|61791|US||||A||||||
