fdoc_nbr|fdoc_typ_cd|obj_id|ver_nbr|fdoc_100_dlr_amt|fdoc_50_dlr_amt|fdoc_20_dlr_amt|fdoc_10_dlr_amt|fdoc_5_dlr_amt|fdoc_2_dlr_amt|fdoc_1_dlr_amt|fdoc_othr_dlr_amt|cshr_stat_cd|
IX9368604|CR|13EDF61017AB4072E043814FD8814072|1.0|||120.0|40.0|80.0||12.0||R|
IY1812904|CD|13EDF610165E4072E043814FD8814072|1.0|||220.0|20.0|15.0||2.0||X|
IY1812904|CR|13EDF610165F4072E043814FD8814072|1.0|||220.0|20.0|15.0||2.0||R|
IY5030804|CD|13EDF61011174072E043814FD8814072|1.0||||10.0|5.0||1.0||X|
IY5030804|CR|13EDF61011184072E043814FD8814072|1.0||||10.0|5.0||1.0||R|
IY5081104|CD|13EDF610155F4072E043814FD8814072|1.0|||||||11.0||X|
IY5081104|CR|13EDF61015604072E043814FD8814072|1.0|||||||11.0||R|
IY6034504|CD|13EDF61017084072E043814FD8814072|1.0|||60.0||5.0||5.0||X|
IY6034504|CR|13EDF61017094072E043814FD8814072|1.0|||60.0||5.0||5.0||R|
IY6576604|CD|13EDF61015A54072E043814FD8814072|1.0|||60.0|40.0|15.0||1.0||X|
IY6576604|CR|13EDF61015A64072E043814FD8814072|1.0|||60.0|40.0|15.0||1.0||R|
IY8476104|CD|13EDF6100E274072E043814FD8814072|1.0|100.0||1060.0|190.0|60.0||172.0||X|
IY8476104|CR|13EDF6100E284072E043814FD8814072|1.0|100.0||1060.0|190.0|60.0||172.0||R|
IZ7014704|CD|13EDF6100EBD4072E043814FD8814072|1.0|||80.0||10.0||3.0||X|
IZ7014704|CR|13EDF6100EBE4072E043814FD8814072|1.0|||80.0||10.0||3.0||R|
IZ9907704|CD|13EDF61015534072E043814FD8814072|1.0|||100.0||5.0||||X|
IZ9907704|CR|13EDF61015544072E043814FD8814072|1.0|||100.0||5.0||||R|
JA0942304|CD|13EDF6100FF44072E043814FD8814072|1.0|||900.0|20.0|5.0||4.0||X|
JA0942304|CR|13EDF6100FF54072E043814FD8814072|1.0|||900.0|20.0|5.0||4.0||R|
JA3737304|CD|13EDF61010374072E043814FD8814072|1.0|||120.0|90.0|25.0|2.0|4.0||X|
JA3737304|CR|13EDF61010384072E043814FD8814072|1.0|||120.0|90.0|25.0|2.0|4.0||R|
JA5584104|CD|13EDF61016BC4072E043814FD8814072|1.0|||120.0||5.0||1.0||X|
JA5584104|CR|13EDF61016BD4072E043814FD8814072|1.0|||120.0||5.0||1.0||R|
JA9391104|CD|13EDF61010EF4072E043814FD8814072|1.0|||320.0|40.0|5.0||3.0||X|
JA9391104|CR|13EDF61010F04072E043814FD8814072|1.0|||320.0|40.0|5.0||3.0||R|
JB1123604|CD|13EDF61017164072E043814FD8814072|1.0|100.0||140.0||15.0||8.0||X|
JB1123604|CR|13EDF61017174072E043814FD8814072|1.0|100.0||140.0||15.0||8.0||R|
JB8757104|CD|13EDF6100C1E4072E043814FD8814072|1.0||||10.0|5.0||1.0||X|
JB8757104|CR|13EDF6100C1F4072E043814FD8814072|1.0||||10.0|5.0||1.0||R|
JC1102704|CD|13EDF6100F964072E043814FD8814072|1.0|||||5.0||||X|
JC1102704|CR|13EDF6100F974072E043814FD8814072|1.0|||||5.0||||R|
JC1841204|CD|13EDF6100FE04072E043814FD8814072|1.0|||||||1.0||X|
JC1841204|CR|13EDF6100FE14072E043814FD8814072|1.0|||||||1.0||R|
JC4513904|CD|13EDF6100DB54072E043814FD8814072|1.0|||1000.0|70.0|50.0||45.0||X|
JC4513904|CR|13EDF6100DB64072E043814FD8814072|1.0|||1000.0|70.0|50.0||45.0||R|
JC5067504|CD|13EDF610159F4072E043814FD8814072|1.0|||160.0|50.0|95.0||10.0||X|
JC5067504|CR|13EDF61015A04072E043814FD8814072|1.0|||160.0|50.0|95.0||10.0||R|
JC5946504|CD|13EDF61012DA4072E043814FD8814072|1.0|||220.0|10.0|15.0||10.0||X|
JC5946504|CR|13EDF61012DB4072E043814FD8814072|1.0|||220.0|10.0|15.0||10.0||R|
JC6133804|CD|13EDF610115D4072E043814FD8814072|1.0|||||5.0||||X|
JC6133804|CR|13EDF610115E4072E043814FD8814072|1.0|||||5.0||||R|
JD5070104|CD|13EDF610172A4072E043814FD8814072|1.0|100.0||700.0|230.0|155.0||38.0||X|
JD5070104|CR|13EDF610172B4072E043814FD8814072|1.0|100.0||700.0|230.0|155.0||38.0||R|
JD8193404|CD|13EDF6100CDC4072E043814FD8814072|1.0||200.0|1660.0|160.0|115.0||24.0||X|
JD8193404|CR|13EDF6100CDD4072E043814FD8814072|1.0||200.0|1660.0|160.0|115.0||24.0||R|
JE3331904|CD|13EDF61016844072E043814FD8814072|1.0|||100.0|20.0|45.0||2.0||X|
JE3331904|CR|13EDF61016854072E043814FD8814072|1.0|||100.0|20.0|45.0||2.0||R|
JE7819604|CD|13EDF6100E234072E043814FD8814072|1.0||100.0|840.0|180.0|280.0||78.0||X|
JE7819604|CR|13EDF6100E244072E043814FD8814072|1.0||100.0|840.0|180.0|280.0||78.0||R|
JF0085004|CD|13EDF6100D4C4072E043814FD8814072|1.0|||140.0|10.0|30.0||22.0||X|
JF0085004|CR|13EDF6100D4D4072E043814FD8814072|1.0|||140.0|10.0|30.0||22.0||R|
JF7362404|CD|13EDF610121A4072E043814FD8814072|1.0|||60.0|10.0|10.0||3.0||X|
JF7362404|CR|13EDF610121B4072E043814FD8814072|1.0|||60.0|10.0|10.0||3.0||R|
JF8855904|CD|13EDF6100C204072E043814FD8814072|1.0|||40.0|10.0|||3.0||X|
JF8855904|CR|13EDF6100C214072E043814FD8814072|1.0|||40.0|10.0|||3.0||R|
JG6506104|CD|13EDF61014224072E043814FD8814072|1.0|||160.0|110.0|20.0||4.0||X|
JG6506104|CR|13EDF61014234072E043814FD8814072|1.0|||160.0|110.0|20.0||4.0||R|
JH0771504|CD|13EDF61016584072E043814FD8814072|1.0|||880.0|90.0|55.0||54.0||X|
JH0771504|CR|13EDF61016594072E043814FD8814072|1.0|||880.0|90.0|55.0||54.0||R|
JH0772404|CD|13EDF61014AB4072E043814FD8814072|1.0|||120.0|50.0|20.0||11.0||X|
JH0772404|CR|13EDF61014AC4072E043814FD8814072|1.0|||120.0|50.0|20.0||11.0||R|
JH2676904|CD|13EDF61013384072E043814FD8814072|1.0|||80.0|60.0|15.0||20.0||X|
JH2676904|CR|13EDF61013394072E043814FD8814072|1.0|||80.0|60.0|15.0||20.0||R|
JI0514804|CD|13EDF610100E4072E043814FD8814072|1.0|||1020.0|230.0|120.0||7.0||X|
JI0514804|CR|13EDF610100F4072E043814FD8814072|1.0|||1020.0|230.0|120.0||7.0||R|
JI1321604|CD|13EDF61013504072E043814FD8814072|1.0|||100.0||10.0||||X|
JI1321604|CR|13EDF61013514072E043814FD8814072|1.0|||100.0||10.0||||R|
JI4065404|CD|13EDF61015BD4072E043814FD8814072|1.0|||60.0||10.0||2.0||X|
JI4065404|CR|13EDF61015BE4072E043814FD8814072|1.0|||60.0||10.0||2.0||R|
JI4914004|CD|13EDF61013244072E043814FD8814072|1.0||||10.0|||4.0||X|
JI4914004|CR|13EDF61013254072E043814FD8814072|1.0||||10.0|||4.0||R|
JI6404604|CD|13EDF6100C0D4072E043814FD8814072|1.0|||||5.0||1.0||X|
JI6404604|CR|13EDF6100C0E4072E043814FD8814072|1.0|||||5.0||1.0||R|
JJ2785304|CD|13EDF6100CB04072E043814FD8814072|1.0|||200.0|20.0|5.0||3.0||X|
JJ2785304|CR|13EDF6100CB14072E043814FD8814072|1.0|||200.0|20.0|5.0||3.0||R|
JK1171104|CD|13EDF6100F7A4072E043814FD8814072|1.0|||40.0||||8.0||X|
JK1171104|CR|13EDF6100F7B4072E043814FD8814072|1.0|||40.0||||8.0||R|
JL3974304|CD|13EDF6100DF94072E043814FD8814072|1.0|||||10.0||4.0||X|
JL3974304|CR|13EDF6100DFA4072E043814FD8814072|1.0|||||10.0||4.0||R|
JL4370404|CD|13EDF610112F4072E043814FD8814072|1.0|||140.0|10.0|10.0||11.0||X|
JL4370404|CR|13EDF61011304072E043814FD8814072|1.0|||140.0|10.0|10.0||11.0||R|
JM7555804|CD|13EDF6100D844072E043814FD8814072|1.0||100.0|1100.0|120.0|95.0||10.0||X|
JM7555804|CR|13EDF6100D854072E043814FD8814072|1.0||100.0|1100.0|120.0|95.0||10.0||R|
JN3439704|CD|13EDF61014854072E043814FD8814072|1.0|||20.0|30.0|5.0||4.0||X|
JN3439704|CR|13EDF61014864072E043814FD8814072|1.0|||20.0|30.0|5.0||4.0||R|
JN5402704|CD|13EDF610103D4072E043814FD8814072|1.0||50.0|80.0|60.0|10.0||6.0||X|
JN5402704|CR|13EDF610103E4072E043814FD8814072|1.0||50.0|80.0|60.0|10.0||6.0||R|
JN5673704|CD|13EDF6100C074072E043814FD8814072|1.0|||240.0|60.0|20.0||6.0||X|
JN5673704|CR|13EDF6100C084072E043814FD8814072|1.0|||240.0|60.0|20.0||6.0||R|
JN7923504|CD|13EDF6100CDA4072E043814FD8814072|1.0|||40.0|20.0|10.0||2.0||X|
JN7923504|CR|13EDF6100CDB4072E043814FD8814072|1.0|||40.0|20.0|10.0||2.0||R|
JN8081004|CD|13EDF61017D44072E043814FD8814072|1.0|||1340.0|160.0|15.0||58.0||X|
JN8081004|CR|13EDF61017D54072E043814FD8814072|1.0|||1340.0|160.0|15.0||58.0||R|
JO0018804|CD|13EDF61012E24072E043814FD8814072|1.0|||100.0|20.0|15.0||||X|
JO0018804|CR|13EDF61012E34072E043814FD8814072|1.0|||100.0|20.0|15.0||||R|
JO0352304|CD|13EDF610173A4072E043814FD8814072|1.0|||140.0|20.0|40.0||4.0||X|
JO0352304|CR|13EDF610173B4072E043814FD8814072|1.0|||140.0|20.0|40.0||4.0||R|
JQ0965804|CD|13EDF6100FD84072E043814FD8814072|1.0|||160.0|10.0|||||X|
JQ0965804|CR|13EDF6100FD94072E043814FD8814072|1.0|||160.0|10.0|||||R|
JQ5433504|CD|13EDF61016F44072E043814FD8814072|1.0|||20.0||||10.0||X|
JQ5433504|CR|13EDF61016F54072E043814FD8814072|1.0|||20.0||||10.0||R|
JQ8237404|CD|13EDF6100D8C4072E043814FD8814072|1.0|||1020.0|210.0|95.0||121.0||X|
JQ8237404|CR|13EDF6100D8D4072E043814FD8814072|1.0|||1020.0|210.0|95.0||121.0||R|
JR2575604|CD|13EDF6100E904072E043814FD8814072|1.0|||||5.0||||X|
JR2575604|CR|13EDF6100E914072E043814FD8814072|1.0|||||5.0||||R|
JR2711704|CD|13EDF6100BE34072E043814FD8814072|1.0|||80.0||||4.0||X|
JR2711704|CR|13EDF6100BE44072E043814FD8814072|1.0|||80.0||||4.0||R|
JS0018104|CD|13EDF6100D4A4072E043814FD8814072|1.0|||580.0|100.0|20.0||7.0||X|
JS0018104|CR|13EDF6100D4B4072E043814FD8814072|1.0|||580.0|100.0|20.0||7.0||R|
JS5143304|CD|13EDF61015C14072E043814FD8814072|1.0|||80.0|20.0|25.0||4.0||X|
JS5143304|CR|13EDF61015C24072E043814FD8814072|1.0|||80.0|20.0|25.0||4.0||R|
JT6376604|CR|13EDF61010184072E043814FD8814072|1.0|||20.0|20.0|||||R|
JU4102604|CD|13EDF610112B4072E043814FD8814072|1.0||50.0|200.0|20.0|5.0||6.0||X|
JU4102604|CR|13EDF610112C4072E043814FD8814072|1.0||50.0|200.0|20.0|5.0||6.0||R|
JU5263204|CD|13EDF6100D1C4072E043814FD8814072|1.0|||1460.0|300.0|70.0||45.0||X|
JU5263204|CR|13EDF6100D1D4072E043814FD8814072|1.0|||1460.0|300.0|70.0||45.0||R|
JV7145504|CD|13EDF610113B4072E043814FD8814072|1.0|||40.0|10.0|||2.0||X|
JV7145504|CR|13EDF610113C4072E043814FD8814072|1.0|||40.0|10.0|||2.0||R|
JV7845704|CD|13EDF61011074072E043814FD8814072|1.0|||160.0|70.0|45.0||26.0||X|
JV7845704|CR|13EDF61011084072E043814FD8814072|1.0|||160.0|70.0|45.0||26.0||R|
JV9369004|CD|13EDF6100E774072E043814FD8814072|1.0|||300.0|30.0|120.0||11.0||X|
JV9369004|CR|13EDF6100E784072E043814FD8814072|1.0|||300.0|30.0|120.0||11.0||R|
JW0245004|CD|13EDF6100D9A4072E043814FD8814072|1.0|100.0||160.0|100.0|||23.0||X|
JW0245004|CR|13EDF6100D9B4072E043814FD8814072|1.0|100.0||160.0|100.0|||23.0||R|
JW0910504|CD|13EDF610150D4072E043814FD8814072|1.0|||60.0|10.0|30.0||7.0||X|
JW0910504|CR|13EDF610150E4072E043814FD8814072|1.0|||60.0|10.0|30.0||7.0||R|
JW3714104|CD|13EDF61014634072E043814FD8814072|1.0|||60.0||5.0||||X|
JW3714104|CR|13EDF61014644072E043814FD8814072|1.0|||60.0||5.0||||R|
JX2342604|CD|13EDF61011454072E043814FD8814072|1.0|||80.0|90.0|90.0||3.0||X|
JX2342604|CR|13EDF61011464072E043814FD8814072|1.0|||80.0|90.0|90.0||3.0||R|
JX5674404|CD|13EDF6100EDF4072E043814FD8814072|1.0||||30.0|10.0||8.0||X|
JX5674404|CR|13EDF6100EE04072E043814FD8814072|1.0||||30.0|10.0||8.0||R|
JX9387604|CD|13EDF61013FA4072E043814FD8814072|1.0|||||5.0||3.0||X|
JX9387604|CR|13EDF61013FB4072E043814FD8814072|1.0|||||5.0||3.0||R|
JY1748304|CD|13EDF61016C84072E043814FD8814072|1.0|||180.0|70.0|35.0||3.0||X|
JY1748304|CR|13EDF61016C94072E043814FD8814072|1.0|||180.0|70.0|35.0||3.0||R|
JY2455904|CD|13EDF61015E34072E043814FD8814072|1.0|||260.0|10.0|||2.0||X|
JY2455904|CR|13EDF61015E44072E043814FD8814072|1.0|||260.0|10.0|||2.0||R|
JY7607204|CD|13EDF610144E4072E043814FD8814072|1.0|||140.0||||15.0||X|
JY7607204|CR|13EDF610144F4072E043814FD8814072|1.0|||140.0||||15.0||R|
JZ7905904|CD|13EDF610120A4072E043814FD8814072|1.0|||20.0|10.0|||2.0||X|
JZ7905904|CR|13EDF610120B4072E043814FD8814072|1.0|||20.0|10.0|||2.0||R|
KA2307604|CD|13EDF6100E394072E043814FD8814072|1.0|||760.0|160.0|75.0||36.0||X|
KA2307604|CR|13EDF6100E3A4072E043814FD8814072|1.0|||760.0|160.0|75.0||36.0||R|
KA6250204|CD|13EDF610129C4072E043814FD8814072|1.0|||140.0|40.0|20.0||7.0||X|
KA6250204|CR|13EDF610129D4072E043814FD8814072|1.0|||140.0|40.0|20.0||7.0||R|
KA6390304|CD|13EDF610143E4072E043814FD8814072|1.0||50.0|300.0|30.0|25.0||23.0||X|
KA6390304|CR|13EDF610143F4072E043814FD8814072|1.0||50.0|300.0|30.0|25.0||23.0||R|
KA6780904|CD|13EDF6100C0F4072E043814FD8814072|1.0|||260.0|10.0|||15.0||X|
KA6780904|CR|13EDF6100C104072E043814FD8814072|1.0|||260.0|10.0|||15.0||R|
KA6939104|CD|13EDF6100E654072E043814FD8814072|1.0|||||5.0||||X|
KA6939104|CR|13EDF6100E664072E043814FD8814072|1.0|||||5.0||||R|
KB8079004|CD|13EDF61012784072E043814FD8814072|1.0|||20.0|10.0|||1.0||X|
KB8079004|CR|13EDF61012794072E043814FD8814072|1.0|||20.0|10.0|||1.0||R|
KC2620704|CD|13EDF61012464072E043814FD8814072|1.0||50.0|1720.0|110.0|110.0||89.0||X|
KC2620704|CR|13EDF61012474072E043814FD8814072|1.0||50.0|1720.0|110.0|110.0||89.0||R|
KC4064504|CD|13EDF610119B4072E043814FD8814072|1.0|||||5.0||||X|
KC4064504|CR|13EDF610119C4072E043814FD8814072|1.0|||||5.0||||R|
KC4847904|CD|13EDF61014E14072E043814FD8814072|1.0|||20.0||10.0||||X|
KC4847904|CR|13EDF61014E24072E043814FD8814072|1.0|||20.0||10.0||||R|
KC5525904|CD|13EDF61015F14072E043814FD8814072|1.0||100.0|460.0||10.0||7.0||X|
KC5525904|CR|13EDF61015F24072E043814FD8814072|1.0||100.0|460.0||10.0||7.0||R|
KC6221304|CD|13EDF61010004072E043814FD8814072|1.0|||1680.0||70.0||22.0||X|
KC6221304|CR|13EDF61010014072E043814FD8814072|1.0|||1680.0||70.0||22.0||R|
KD4950904|CD|13EDF61011D94072E043814FD8814072|1.0|||60.0|10.0|5.0||5.0||X|
KD4950904|CR|13EDF61011DA4072E043814FD8814072|1.0|||60.0|10.0|5.0||5.0||R|
KD9606004|CD|13EDF61014284072E043814FD8814072|1.0||||10.0|||2.0||X|
KD9606004|CR|13EDF61014294072E043814FD8814072|1.0||||10.0|||2.0||R|
KE2699804|CD|13EDF61016EE4072E043814FD8814072|1.0|||20.0||20.0||12.0||X|
KE2699804|CR|13EDF61016EF4072E043814FD8814072|1.0|||20.0||20.0||12.0||R|
KE2739304|CD|13EDF6100E3D4072E043814FD8814072|1.0|||120.0||10.0||||X|
KE2739304|CR|13EDF6100E3E4072E043814FD8814072|1.0|||120.0||10.0||||R|
KE9079804|CD|13EDF610177A4072E043814FD8814072|1.0||||10.0|5.0||1.0||X|
KE9079804|CR|13EDF610177B4072E043814FD8814072|1.0||||10.0|5.0||1.0||R|
KE9094504|CD|13EDF61014184072E043814FD8814072|1.0|200.0|50.0|60.0||10.0||8.0||X|
KE9094504|CR|13EDF61014194072E043814FD8814072|1.0|200.0|50.0|60.0||10.0||8.0||R|
KF3626804|CD|13EDF61012664072E043814FD8814072|1.0|||20.0|10.0|||7.0||X|
KF3626804|CR|13EDF61012674072E043814FD8814072|1.0|||20.0|10.0|||7.0||R|
KF4320104|CD|13EDF61017964072E043814FD8814072|1.0|||||||4.0||X|
KF4320104|CR|13EDF61017974072E043814FD8814072|1.0|||||||4.0||R|
KF5374704|CD|13EDF6100C034072E043814FD8814072|1.0|||||5.0||||X|
KF5374704|CR|13EDF6100C044072E043814FD8814072|1.0|||||5.0||||R|
KF7863504|CD|13EDF61017F14072E043814FD8814072|1.0|||100.0||5.0||7.0||X|
KF7863504|CR|13EDF61017F24072E043814FD8814072|1.0|||100.0||5.0||7.0||R|
KG3369804|CD|13EDF6100DAD4072E043814FD8814072|1.0|||160.0|40.0|10.0||5.0||X|
KG3369804|CR|13EDF6100DAE4072E043814FD8814072|1.0|||160.0|40.0|10.0||5.0||R|
KG8770304|CD|13EDF610125E4072E043814FD8814072|1.0||50.0|1760.0|120.0|65.0||38.0||X|
KG8770304|CR|13EDF610125F4072E043814FD8814072|1.0||50.0|1760.0|120.0|65.0||38.0||R|
KH0385204|CD|13EDF6100DDD4072E043814FD8814072|1.0|||40.0||5.0||3.0||X|
KH0385204|CR|13EDF6100DDE4072E043814FD8814072|1.0|||40.0||5.0||3.0||R|
KH6620404|CD|13EDF61010D14072E043814FD8814072|1.0||50.0|220.0|30.0|||11.0||X|
KH6620404|CR|13EDF61010D24072E043814FD8814072|1.0||50.0|220.0|30.0|||11.0||R|
KI4145604|CD|13EDF61012504072E043814FD8814072|1.0|100.0||520.0|170.0|95.0||43.0||X|
KI4145604|CR|13EDF61012514072E043814FD8814072|1.0|100.0||520.0|170.0|95.0||43.0||R|
KI9536904|CD|13EDF61013084072E043814FD8814072|1.0||||10.0|||13.0||X|
KI9536904|CR|13EDF61013094072E043814FD8814072|1.0||||10.0|||13.0||R|
KK0052904|CD|13EDF61011D34072E043814FD8814072|1.0||50.0|980.0|150.0|100.0||||X|
KK0052904|CR|13EDF61011D44072E043814FD8814072|1.0||50.0|980.0|150.0|100.0||||R|
KK2094304|CD|13EDF6100CAC4072E043814FD8814072|1.0|||100.0|10.0|||1.0||X|
KK2094304|CR|13EDF6100CAD4072E043814FD8814072|1.0|||100.0|10.0|||1.0||R|
KK2473204|CD|13EDF61011FA4072E043814FD8814072|1.0|||||5.0||||X|
KK2473204|CR|13EDF61011FB4072E043814FD8814072|1.0|||||5.0||||R|
KK3373604|CD|13EDF610133C4072E043814FD8814072|1.0|||820.0|80.0|65.0||37.0||X|
KK3373604|CR|13EDF610133D4072E043814FD8814072|1.0|||820.0|80.0|65.0||37.0||R|
KK8014004|CD|13EDF61010754072E043814FD8814072|1.0|||40.0|10.0|5.0||2.0||X|
KK8014004|CR|13EDF61010764072E043814FD8814072|1.0|||40.0|10.0|5.0||2.0||R|
KL0838704|CD|13EDF61014AD4072E043814FD8814072|1.0|||20.0||15.0||3.0||X|
KL0838704|CR|13EDF61014AE4072E043814FD8814072|1.0|||20.0||15.0||3.0||R|
KL0856104|CD|13EDF61013AA4072E043814FD8814072|1.0|||1020.0|130.0|15.0||1.0||X|
KL0856104|CR|13EDF61013AB4072E043814FD8814072|1.0|||1020.0|130.0|15.0||1.0||R|
KL1750304|CD|13EDF6100D084072E043814FD8814072|1.0|100.0|50.0|780.0|140.0|15.0||9.0||X|
KL1750304|CR|13EDF6100D094072E043814FD8814072|1.0|100.0|50.0|780.0|140.0|15.0||9.0||R|
KL2123204|CD|13EDF6100D9F4072E043814FD8814072|1.0|||20.0||||3.0||X|
KL2123204|CR|13EDF6100DA04072E043814FD8814072|1.0|||20.0||||3.0||R|
KL8475604|CD|13EDF610132C4072E043814FD8814072|1.0|100.0||580.0|80.0|75.0||95.0||X|
KL8475604|CR|13EDF610132D4072E043814FD8814072|1.0|100.0||580.0|80.0|75.0||95.0||R|
KL9158104|CD|13EDF61013744072E043814FD8814072|1.0|||100.0|50.0|15.0||6.0||X|
KL9158104|CR|13EDF61013754072E043814FD8814072|1.0|||100.0|50.0|15.0||6.0||R|
KM4377104|CD|13EDF61017404072E043814FD8814072|1.0|||160.0|30.0|75.0||10.0||X|
KM4377104|CR|13EDF61017414072E043814FD8814072|1.0|||160.0|30.0|75.0||10.0||R|
KN0787604|CD|13EDF61011EB4072E043814FD8814072|1.0|||40.0|10.0|5.0|4.0|||X|
KN0787604|CR|13EDF61011EC4072E043814FD8814072|1.0|||40.0|10.0|5.0|4.0|||R|
KN8065804|CD|13EDF610109B4072E043814FD8814072|1.0|||260.0|10.0|5.0||2.0||X|
KN8065804|CR|13EDF610109C4072E043814FD8814072|1.0|||260.0|10.0|5.0||2.0||R|
KN8455304|CD|13EDF61016C64072E043814FD8814072|1.0|||360.0|40.0|25.0||37.0||X|
KN8455304|CR|13EDF61016C74072E043814FD8814072|1.0|||360.0|40.0|25.0||37.0||R|
KO5907004|CD|13EDF61015234072E043814FD8814072|1.0||50.0|240.0|20.0|||||X|
KO5907004|CR|13EDF61015244072E043814FD8814072|1.0||50.0|240.0|20.0|||||R|
KO7435904|CD|13EDF6100FC04072E043814FD8814072|1.0|||||5.0||||X|
KO7435904|CR|13EDF6100FC14072E043814FD8814072|1.0|||||5.0||||R|
KO8168704|CD|13EDF61012904072E043814FD8814072|1.0|||60.0|10.0|||2.0||X|
KO8168704|CR|13EDF61012914072E043814FD8814072|1.0|||60.0|10.0|||2.0||R|
KP0127904|CD|13EDF61015CB4072E043814FD8814072|1.0|||||5.0||5.0||X|
KP0127904|CR|13EDF61015CC4072E043814FD8814072|1.0|||||5.0||5.0||R|
KP0578404|CD|13EDF610145D4072E043814FD8814072|1.0|||200.0|10.0|||3.0||X|
KP0578404|CR|13EDF610145E4072E043814FD8814072|1.0|||200.0|10.0|||3.0||R|
KP0826504|CD|13EDF6100E2F4072E043814FD8814072|1.0|||20.0|10.0|10.0||||X|
KP0826504|CR|13EDF6100E304072E043814FD8814072|1.0|||20.0|10.0|10.0||||R|
KP5312104|CD|13EDF61013664072E043814FD8814072|1.0|||20.0|10.0|10.0||4.0||X|
KP5312104|CR|13EDF61013674072E043814FD8814072|1.0|||20.0|10.0|10.0||4.0||R|
KQ1321204|CD|13EDF61014D14072E043814FD8814072|1.0||||30.0|5.0||2.0||X|
KQ1321204|CR|13EDF61014D24072E043814FD8814072|1.0||||30.0|5.0||2.0||R|
KQ2875804|CD|13EDF61011274072E043814FD8814072|1.0||||10.0|||1.0||X|
KQ2875804|CR|13EDF61011284072E043814FD8814072|1.0||||10.0|||1.0||R|
KQ3727404|CD|13EDF61014344072E043814FD8814072|1.0|||80.0||20.0||4.0||X|
KQ3727404|CR|13EDF61014354072E043814FD8814072|1.0|||80.0||20.0||4.0||R|
KQ5691804|CD|13EDF610147F4072E043814FD8814072|1.0|||60.0||5.0||1.0||X|
KQ5691804|CR|13EDF61014804072E043814FD8814072|1.0|||60.0||5.0||1.0||R|
KQ7441404|CD|13EDF610170C4072E043814FD8814072|1.0|||300.0|60.0|10.0||10.0||X|
KQ7441404|CR|13EDF610170D4072E043814FD8814072|1.0|||300.0|60.0|10.0||10.0||R|
KQ7682804|CD|13EDF6100C184072E043814FD8814072|1.0|||||||3.0||X|
KQ7682804|CR|13EDF6100C194072E043814FD8814072|1.0|||||||3.0||R|
KQ9923104|CD|13EDF61012984072E043814FD8814072|1.0|||80.0|20.0|||3.0||X|
KQ9923104|CR|13EDF61012994072E043814FD8814072|1.0|||80.0|20.0|||3.0||R|
KS3095004|CD|13EDF61015374072E043814FD8814072|1.0|||1300.0|40.0|90.0|2.0|68.0||X|
KS3095004|CR|13EDF61015384072E043814FD8814072|1.0|||1300.0|40.0|90.0|2.0|68.0||R|
KT8859704|CD|13EDF610134C4072E043814FD8814072|1.0|||20.0|10.0|||2.0||X|
KT8859704|CR|13EDF610134D4072E043814FD8814072|1.0|||20.0|10.0|||2.0||R|
KU1086204|CD|13EDF610177E4072E043814FD8814072|1.0|||80.0|20.0|5.0||||X|
KU1086204|CR|13EDF610177F4072E043814FD8814072|1.0|||80.0|20.0|5.0||||R|
KV3966904|CD|13EDF61012324072E043814FD8814072|1.0|||20.0|10.0|5.0||||X|
KV3966904|CR|13EDF61012334072E043814FD8814072|1.0|||20.0|10.0|5.0||||R|
KV6290104|CD|13EDF6100F414072E043814FD8814072|1.0|||||||1.0||X|
KV6290104|CR|13EDF6100F424072E043814FD8814072|1.0|||||||1.0||R|
KW5475804|CD|13EDF61012344072E043814FD8814072|1.0||50.0|20.0|10.0|||3.0||X|
KW5475804|CR|13EDF61012354072E043814FD8814072|1.0||50.0|20.0|10.0|||3.0||R|
KY1842504|CD|13EDF61015E14072E043814FD8814072|1.0|||120.0|30.0|||6.0||X|
KY1842504|CR|13EDF61015E24072E043814FD8814072|1.0|||120.0|30.0|||6.0||R|
KY2198704|CD|13EDF61016FA4072E043814FD8814072|1.0|||40.0||||10.0||X|
KY2198704|CR|13EDF61016FB4072E043814FD8814072|1.0|||40.0||||10.0||R|
KY5401804|CD|13EDF610157D4072E043814FD8814072|1.0|||20.0|10.0|10.0||||X|
KY5401804|CR|13EDF610157E4072E043814FD8814072|1.0|||20.0|10.0|10.0||||R|
KY8082804|CD|13EDF61011574072E043814FD8814072|1.0|||||10.0||3.0||X|
KY8082804|CR|13EDF61011584072E043814FD8814072|1.0|||||10.0||3.0||R|
KZ1076004|CD|13EDF61014CF4072E043814FD8814072|1.0|||40.0|10.0|5.0||2.0||X|
KZ1076004|CR|13EDF61014D04072E043814FD8814072|1.0|||40.0|10.0|5.0||2.0||R|
KZ6647904|CD|13EDF6100D7A4072E043814FD8814072|1.0|||380.0||5.0||4.0||X|
KZ6647904|CR|13EDF6100D7B4072E043814FD8814072|1.0|||380.0||5.0||4.0||R|
KZ9721404|CD|13EDF6100F394072E043814FD8814072|1.0|||40.0||10.0||||X|
KZ9721404|CR|13EDF6100F3A4072E043814FD8814072|1.0|||40.0||10.0||||R|
LB9536304|CD|13EDF61015714072E043814FD8814072|1.0|||120.0|40.0|45.0||19.0||X|
LB9536304|CR|13EDF61015724072E043814FD8814072|1.0|||120.0|40.0|45.0||19.0||R|
LC3091704|CD|13EDF61010A54072E043814FD8814072|1.0|||740.0|110.0|75.0||6.0||X|
