fdoc_nbr|fdoc_typ_cd|obj_id|ver_nbr|fdoc_50_cent_amt|fdoc_25_cent_amt|fdoc_10_cent_amt|fdoc_5_cent_amt|fdoc_1_cent_amt|fdoc_othr_cent_amt|fdoc_100_cent_amt|cshr_stat_cd|
QA8544904|CR|14034DEF1A684D8CE043814FD8814D8C|1.0||1.25||||||R|
QB0342604|CD|14034DEF1D9A4D8CE043814FD8814D8C|1.0||2.25||||||X|
QB0342604|CR|14034DEF1D9B4D8CE043814FD8814D8C|1.0||2.25||||||R|
QC5887804|CD|14034DEF17B44D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||X|
QC5887804|CR|14034DEF17B54D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||R|
QC9719604|CD|14034DEF1EFD4D8CE043814FD8814D8C|1.0|||0.2|0.05||||X|
QC9719604|CR|14034DEF1EFE4D8CE043814FD8814D8C|1.0|||0.2|0.05||||R|
QD0506304|CR|14034DEF18774D8CE043814FD8814D8C|1.0||1.0||||||R|
QD6742204|CD|14034DEF1A9D4D8CE043814FD8814D8C|1.0||0.5||||||X|
QD6742204|CR|14034DEF1A9E4D8CE043814FD8814D8C|1.0||0.5||||||R|
QD9421704|CD|14034DEF1EC74D8CE043814FD8814D8C|1.0||0.75||||||X|
QD9421704|CR|14034DEF1EC84D8CE043814FD8814D8C|1.0||0.75||||||R|
QF0074904|CD|14034DEF1EB34D8CE043814FD8814D8C|1.0||0.75|0.5|||||X|
QF0074904|CR|14034DEF1EB44D8CE043814FD8814D8C|1.0||0.75|0.5|||||R|
QF1245604|CD|14034DEF1C264D8CE043814FD8814D8C|1.0||0.75||||||X|
QF1245604|CR|14034DEF1C274D8CE043814FD8814D8C|1.0||0.75||||||R|
QF4498304|CD|14034DEF1B5A4D8CE043814FD8814D8C|1.0||0.25|0.7|0.3||||X|
QF4498304|CR|14034DEF1B5B4D8CE043814FD8814D8C|1.0||0.25|0.7|0.3||||R|
QF4951804|CD|14034DEF1CE24D8CE043814FD8814D8C|1.0||0.5||||||X|
QF4951804|CR|14034DEF1CE34D8CE043814FD8814D8C|1.0||0.5||||||R|
QF6345304|CD|14034DEF1E5F4D8CE043814FD8814D8C|1.0||6.0|0.7|0.05||||X|
QF6345304|CR|14034DEF1E604D8CE043814FD8814D8C|1.0||6.0|0.7|0.05||||R|
QF6444804|CD|14034DEF1A9B4D8CE043814FD8814D8C|1.0||0.75||||||X|
QF6444804|CR|14034DEF1A9C4D8CE043814FD8814D8C|1.0||0.75||||||R|
QF7274504|CD|14034DEF1F814D8CE043814FD8814D8C|1.0||1.25|||0.5|||X|
QF7274504|CR|14034DEF1F824D8CE043814FD8814D8C|1.0||1.25|||0.5|||R|
QF8288504|CD|14034DEF1CEE4D8CE043814FD8814D8C|1.0||0.25||||||X|
QF8288504|CR|14034DEF1CEF4D8CE043814FD8814D8C|1.0||0.25||||||R|
QI2787104|CD|14034DEF1F454D8CE043814FD8814D8C|1.0||0.5||||||X|
QI2787104|CR|14034DEF1F464D8CE043814FD8814D8C|1.0||0.5||||||R|
QI3334304|CD|14034DEF1B7E4D8CE043814FD8814D8C|1.0||1.0||||||X|
QI3334304|CR|14034DEF1B7F4D8CE043814FD8814D8C|1.0||1.0||||||R|
QI5970804|CD|14034DEF1CE64D8CE043814FD8814D8C|1.0||0.5||||||X|
QI5970804|CR|14034DEF1CE74D8CE043814FD8814D8C|1.0||0.5||||||R|
QJ9225204|CD|14034DEF1E8D4D8CE043814FD8814D8C|1.0||0.5||||||X|
QJ9225204|CR|14034DEF1E8E4D8CE043814FD8814D8C|1.0||0.5||||||R|
QJ9470304|CD|14034DEF1C674D8CE043814FD8814D8C|1.0|||0.3|0.2||||X|
QJ9470304|CR|14034DEF1C684D8CE043814FD8814D8C|1.0|||0.3|0.2||||R|
QJ9818004|CD|14034DEF1FE14D8CE043814FD8814D8C|1.0||2.0||||||X|
QJ9818004|CR|14034DEF1FE24D8CE043814FD8814D8C|1.0||2.0||||||R|
QK1464404|CD|14034DEF1FCF4D8CE043814FD8814D8C|1.0||0.25|||||1.0|X|
QK1464404|CR|14034DEF1FD04D8CE043814FD8814D8C|1.0||0.25|||||1.0|R|
QK5080604|CD|14034DEF18454D8CE043814FD8814D8C|1.0||0.25||||||X|
QK5080604|CR|14034DEF18464D8CE043814FD8814D8C|1.0||0.25||||||R|
QK7679904|CR|14034DEF1BAA4D8CE043814FD8814D8C|1.0||1.5||||||R|
QM3452604|CD|14034DEF1CDC4D8CE043814FD8814D8C|1.0||0.5||||||X|
QM3452604|CR|14034DEF1CDD4D8CE043814FD8814D8C|1.0||0.5||||||R|
QM6905304|CD|14034DEF1EDB4D8CE043814FD8814D8C|1.0||0.25||||||X|
QM6905304|CR|14034DEF1EDC4D8CE043814FD8814D8C|1.0||0.25||||||R|
QO2306904|CD|14034DEF1B544D8CE043814FD8814D8C|1.0||0.75||||||X|
QO2306904|CR|14034DEF1B554D8CE043814FD8814D8C|1.0||0.75||||||R|
QO3736304|CD|14034DEF1D844D8CE043814FD8814D8C|1.0||0.75||||||X|
QO3736304|CR|14034DEF1D854D8CE043814FD8814D8C|1.0||0.75||||||R|
QO7544804|CD|14034DEF1C9E4D8CE043814FD8814D8C|1.0||1.25||||||X|
QO7544804|CR|14034DEF1C9F4D8CE043814FD8814D8C|1.0||1.25||||||R|
QP3653504|CD|14034DEF17F44D8CE043814FD8814D8C|1.0||1.75|0.3|0.2||||X|
QP3653504|CR|14034DEF17F54D8CE043814FD8814D8C|1.0||1.75|0.3|0.2||||R|
QQ5402104|CD|14034DEF189C4D8CE043814FD8814D8C|1.0||1.0||||||X|
QQ5402104|CR|14034DEF189D4D8CE043814FD8814D8C|1.0||1.0||||||R|
QQ5562104|CD|14034DEF1A314D8CE043814FD8814D8C|1.0||1.25||0.7|0.29|||X|
QQ5562104|CR|14034DEF1A324D8CE043814FD8814D8C|1.0||1.25||0.7|0.29|||R|
QR0699704|CD|14034DEF19354D8CE043814FD8814D8C|1.0||0.5||||||X|
QR0699704|CR|14034DEF19364D8CE043814FD8814D8C|1.0||0.5||||||R|
QR2574304|CD|14034DEF1A5D4D8CE043814FD8814D8C|1.0||0.25||||||X|
QR2574304|CR|14034DEF1A5E4D8CE043814FD8814D8C|1.0||0.25||||||R|
QR7678104|CD|14034DEF1A814D8CE043814FD8814D8C|1.0||0.25||||||X|
QR7678104|CR|14034DEF1A824D8CE043814FD8814D8C|1.0||0.25||||||R|
QS2508704|CD|14034DEF1E954D8CE043814FD8814D8C|1.0||1.75|0.5||1.0|||X|
QS2508704|CR|14034DEF1E964D8CE043814FD8814D8C|1.0||1.75|0.5||1.0|||R|
QS4898404|CD|14034DEF1F2A4D8CE043814FD8814D8C|1.0||0.75|0.5|||||X|
QS4898404|CR|14034DEF1F2B4D8CE043814FD8814D8C|1.0||0.75|0.5|||||R|
QS6825904|CD|14034DEF18514D8CE043814FD8814D8C|1.0||0.75|0.2||0.01|||X|
QS6825904|CR|14034DEF18524D8CE043814FD8814D8C|1.0||0.75|0.2||0.01|||R|
QS6865904|CD|14034DEF1C7F4D8CE043814FD8814D8C|1.0||1.25||0.25||||X|
QS6865904|CR|14034DEF1C804D8CE043814FD8814D8C|1.0||1.25||0.25||||R|
QT6875604|CD|14034DEF18EA4D8CE043814FD8814D8C|1.0||0.5||||||X|
QT6875604|CR|14034DEF18EB4D8CE043814FD8814D8C|1.0||0.5||||||R|
QT7589904|CD|14034DEF1CA04D8CE043814FD8814D8C|1.0||0.5||||||X|
QT7589904|CR|14034DEF1CA14D8CE043814FD8814D8C|1.0||0.5||||||R|
QW5887304|CD|14034DEF17B24D8CE043814FD8814D8C|1.0||||0.25||||X|
QW5887304|CR|14034DEF17B34D8CE043814FD8814D8C|1.0||||0.25||||R|
QX4871104|CD|14034DEF1D8C4D8CE043814FD8814D8C|1.0||0.75||||||X|
QX4871104|CR|14034DEF1D8D4D8CE043814FD8814D8C|1.0||0.75||||||R|
QY1718704|CD|14034DEF17A44D8CE043814FD8814D8C|1.0||0.5|0.1|||||X|
QY1718704|CR|14034DEF17A54D8CE043814FD8814D8C|1.0||0.5|0.1|||||R|
QY4327404|CD|14034DEF1FBD4D8CE043814FD8814D8C|1.0||0.25||||||X|
QY4327404|CR|14034DEF1FBE4D8CE043814FD8814D8C|1.0||0.25||||||R|
QY8165004|CD|14034DEF18B24D8CE043814FD8814D8C|1.0||0.25||||||X|
QY8165004|CR|14034DEF18B34D8CE043814FD8814D8C|1.0||0.25||||||R|
QZ9221704|CD|14034DEF1E8B4D8CE043814FD8814D8C|1.0||1.5|2.3|0.75||||X|
QZ9221704|CR|14034DEF1E8C4D8CE043814FD8814D8C|1.0||1.5|2.3|0.75||||R|
RB6289604|CD|14034DEF184D4D8CE043814FD8814D8C|1.0||0.25||||||X|
RB6289604|CR|14034DEF184E4D8CE043814FD8814D8C|1.0||0.25||||||R|
RB7026504|CD|14034DEF1AEC4D8CE043814FD8814D8C|1.0|||0.7|0.05||||X|
RB7026504|CR|14034DEF1AED4D8CE043814FD8814D8C|1.0|||0.7|0.05||||R|
RC7644104|CD|14034DEF1E174D8CE043814FD8814D8C|1.0||1.25||||||X|
RC7644104|CR|14034DEF1E184D8CE043814FD8814D8C|1.0||1.25||||||R|
RD3333204|CD|14034DEF1CBC4D8CE043814FD8814D8C|1.0||0.75||||||X|
RD3333204|CR|14034DEF1CBD4D8CE043814FD8814D8C|1.0||0.75||||||R|
RD8102804|CD|14034DEF1AEE4D8CE043814FD8814D8C|1.0||0.75||||||X|
RD8102804|CR|14034DEF1AEF4D8CE043814FD8814D8C|1.0||0.75||||||R|
RE3118204|CD|14034DEF18844D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
RE3118204|CR|14034DEF18854D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
RE4895504|CD|14034DEF19BF4D8CE043814FD8814D8C|1.0||0.25||||||X|
RE4895504|CR|14034DEF19C04D8CE043814FD8814D8C|1.0||0.25||||||R|
RF6869004|CD|14034DEF17BC4D8CE043814FD8814D8C|1.0||0.25|0.5|||||X|
RF6869004|CR|14034DEF17BD4D8CE043814FD8814D8C|1.0||0.25|0.5|||||R|
RF7804604|CD|14034DEF1EA74D8CE043814FD8814D8C|1.0||3.0|0.5|||||X|
RF7804604|CR|14034DEF1EA84D8CE043814FD8814D8C|1.0||3.0|0.5|||||R|
RH6646404|CD|14034DEF1A554D8CE043814FD8814D8C|1.0||1.0||||||X|
RH6646404|CR|14034DEF1A564D8CE043814FD8814D8C|1.0||1.0||||||R|
RH8550704|CD|14034DEF186F4D8CE043814FD8814D8C|1.0||1.0||||||X|
RH8550704|CR|14034DEF18704D8CE043814FD8814D8C|1.0||1.0||||||R|
RI7364004|CD|14034DEF195F4D8CE043814FD8814D8C|1.0|||0.7|0.05||||X|
RI7364004|CR|14034DEF19604D8CE043814FD8814D8C|1.0|||0.7|0.05||||R|
RJ5308304|CD|14034DEF1F134D8CE043814FD8814D8C|1.0||0.75|0.2||0.05|||X|
RJ5308304|CR|14034DEF1F144D8CE043814FD8814D8C|1.0||0.75|0.2||0.05|||R|
RK4059704|CD|14034DEF1B804D8CE043814FD8814D8C|1.0|||||||1.0|X|
RK4059704|CR|14034DEF1B814D8CE043814FD8814D8C|1.0|||||||1.0|R|
RK7555204|CD|14034DEF185B4D8CE043814FD8814D8C|1.0||0.5|0.1|0.15||||X|
RK7555204|CR|14034DEF185C4D8CE043814FD8814D8C|1.0||0.5|0.1|0.15||||R|
RL0187004|CR|14034DEF1F8D4D8CE043814FD8814D8C|1.0|0.5|0.75|0.9|0.3|0.05|||R|
RL2124604|CD|14034DEF1F924D8CE043814FD8814D8C|1.0||1.0||0.2|0.05|||X|
RL2124604|CR|14034DEF1F934D8CE043814FD8814D8C|1.0||1.0||0.2|0.05|||R|
RL6904704|CD|14034DEF19204D8CE043814FD8814D8C|1.0||1.25||||||X|
RL6904704|CR|14034DEF19214D8CE043814FD8814D8C|1.0||1.25||||||R|
RM1170704|CD|14034DEF1C074D8CE043814FD8814D8C|1.0||1.25|1.0|0.5|0.15|||X|
RM1170704|CR|14034DEF1C084D8CE043814FD8814D8C|1.0||1.25|1.0|0.5|0.15|||R|
RO3058204|CD|14034DEF1D9E4D8CE043814FD8814D8C|1.0||1.0|0.2|||||X|
RO3058204|CR|14034DEF1D9F4D8CE043814FD8814D8C|1.0||1.0|0.2|||||R|
RO4896204|CD|14034DEF1BEB4D8CE043814FD8814D8C|1.0||0.75||||||X|
RO4896204|CR|14034DEF1BEC4D8CE043814FD8814D8C|1.0||0.75||||||R|
RO8473204|CD|14034DEF1CA84D8CE043814FD8814D8C|1.0||0.75||||||X|
RO8473204|CR|14034DEF1CA94D8CE043814FD8814D8C|1.0||0.75||||||R|
RO8854604|CD|14034DEF1CF44D8CE043814FD8814D8C|1.0||0.75||||||X|
RO8854604|CR|14034DEF1CF54D8CE043814FD8814D8C|1.0||0.75||||||R|
RP7646504|CD|14034DEF1A9F4D8CE043814FD8814D8C|1.0||3.25|4.6|0.4|0.02|||X|
RP7646504|CR|14034DEF1AA04D8CE043814FD8814D8C|1.0||3.25|4.6|0.4|0.02|||R|
RQ0395904|CD|14034DEF1A6B4D8CE043814FD8814D8C|1.0||1.25|1.0|0.45|0.05|||X|
RQ0395904|CR|14034DEF1A6C4D8CE043814FD8814D8C|1.0||1.25|1.0|0.45|0.05|||R|
RQ2709904|CD|14034DEF1A254D8CE043814FD8814D8C|1.0||1.25||||||X|
RQ2709904|CR|14034DEF1A264D8CE043814FD8814D8C|1.0||1.25||||||R|
RQ5148604|CD|14034DEF1AE24D8CE043814FD8814D8C|1.0||0.5||||||X|
RQ5148604|CR|14034DEF1AE34D8CE043814FD8814D8C|1.0||0.5||||||R|
RR2104204|CD|14034DEF1E6D4D8CE043814FD8814D8C|1.0||0.5||||||X|
RR2104204|CR|14034DEF1E6E4D8CE043814FD8814D8C|1.0||0.5||||||R|
RR8706604|CD|14034DEF181D4D8CE043814FD8814D8C|1.0||2.0||0.25||||X|
RR8706604|CR|14034DEF181E4D8CE043814FD8814D8C|1.0||2.0||0.25||||R|
RS1407804|CD|14034DEF19B34D8CE043814FD8814D8C|1.0||0.5||||||X|
RS1407804|CR|14034DEF19B44D8CE043814FD8814D8C|1.0||0.5||||||R|
RS9355404|CR|14034DEF179F4D8CE043814FD8814D8C|1.0||||||||R|
RU3972804|CD|14034DEF18D84D8CE043814FD8814D8C|1.0||0.5||||||X|
RU3972804|CR|14034DEF18D94D8CE043814FD8814D8C|1.0||0.5||||||R|
RW8082904|CD|14034DEF18B04D8CE043814FD8814D8C|1.0||1.0|5.7|0.05||||X|
RW8082904|CR|14034DEF18B14D8CE043814FD8814D8C|1.0||1.0|5.7|0.05||||R|
RX3332704|CD|14034DEF1FEB4D8CE043814FD8814D8C|1.0||0.75|||||1.0|X|
RX3332704|CR|14034DEF1FEC4D8CE043814FD8814D8C|1.0||0.75|||||1.0|R|
RX7027404|CD|14034DEF178B4D8CE043814FD8814D8C|1.0||0.75||0.05||||X|
RX7027404|CR|14034DEF178C4D8CE043814FD8814D8C|1.0||0.75||0.05||||R|
RY7380804|CD|14034DEF1FA84D8CE043814FD8814D8C|1.0||0.5|0.5|0.05||||X|
RY7380804|CR|14034DEF1FA94D8CE043814FD8814D8C|1.0||0.5|0.5|0.05||||R|
SA5288304|CD|14034DEF1D164D8CE043814FD8814D8C|1.0||0.75||0.05||||X|
SA5288304|CR|14034DEF1D174D8CE043814FD8814D8C|1.0||0.75||0.05||||R|
SA7098704|CD|14034DEF19814D8CE043814FD8814D8C|1.0||1.0||||||X|
SA7098704|CR|14034DEF19824D8CE043814FD8814D8C|1.0||1.0||||||R|
SB4618604|CD|14034DEF17FA4D8CE043814FD8814D8C|1.0|||0.5|||||X|
SB4618604|CR|14034DEF17FB4D8CE043814FD8814D8C|1.0|||0.5|||||R|
SC1228904|CD|14034DEF19DB4D8CE043814FD8814D8C|1.0||0.25||||||X|
SC1228904|CR|14034DEF19DC4D8CE043814FD8814D8C|1.0||0.25||||||R|
SC7616004|CD|14034DEF1C384D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
SC7616004|CR|14034DEF1C394D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
SD7363604|CD|14034DEF1FFB4D8CE043814FD8814D8C|1.0||0.75||||||X|
SD7363604|CR|14034DEF1FFC4D8CE043814FD8814D8C|1.0||0.75||||||R|
SD8798304|CD|14034DEF1A3F4D8CE043814FD8814D8C|1.0||1.25|||||1.0|X|
SD8798304|CR|14034DEF1A404D8CE043814FD8814D8C|1.0||1.25|||||1.0|R|
SE7550304|CD|14034DEF1D424D8CE043814FD8814D8C|1.0||0.5|5.2|0.2|0.1|||X|
SE7550304|CR|14034DEF1D434D8CE043814FD8814D8C|1.0||0.5|5.2|0.2|0.1|||R|
SE8107104|CD|14034DEF1CD04D8CE043814FD8814D8C|1.0||0.75||||||X|
SE8107104|CR|14034DEF1CD14D8CE043814FD8814D8C|1.0||0.75||||||R|
SE8731004|CD|14034DEF1E1B4D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
SE8731004|CR|14034DEF1E1C4D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
SF5994404|CD|14034DEF1E7F4D8CE043814FD8814D8C|1.0||0.5||||||X|
SF5994404|CR|14034DEF1E804D8CE043814FD8814D8C|1.0||0.5||||||R|
SH7819004|CD|14034DEF1DB34D8CE043814FD8814D8C|1.0||1.25||||||X|
SH7819004|CR|14034DEF1DB44D8CE043814FD8814D8C|1.0||1.25||||||R|
SI4378204|CD|14034DEF1DED4D8CE043814FD8814D8C|1.0||0.25||||||X|
SI4378204|CR|14034DEF1DEE4D8CE043814FD8814D8C|1.0||0.25||||||R|
SI4909904|CD|14034DEF1D5A4D8CE043814FD8814D8C|1.0||1.5||||||X|
SI4909904|CR|14034DEF1D5B4D8CE043814FD8814D8C|1.0||1.5||||||R|
SI9053404|CD|14034DEF1CAA4D8CE043814FD8814D8C|1.0||0.75||||||X|
SI9053404|CR|14034DEF1CAB4D8CE043814FD8814D8C|1.0||0.75||||||R|
SJ4916204|CD|14034DEF1A2D4D8CE043814FD8814D8C|1.0||0.75||||||X|
SJ4916204|CR|14034DEF1A2E4D8CE043814FD8814D8C|1.0||0.75||||||R|
SJ9880904|CD|14034DEF1C464D8CE043814FD8814D8C|1.0||3.25|1.8|0.3|0.16||1.0|X|
SJ9880904|CR|14034DEF1C474D8CE043814FD8814D8C|1.0||3.25|1.8|0.3|0.16||1.0|R|
SK1343104|CD|14034DEF1D6E4D8CE043814FD8814D8C|1.0||0.25||||||X|
SK1343104|CR|14034DEF1D6F4D8CE043814FD8814D8C|1.0||0.25||||||R|
SL1467904|CD|14034DEF1A474D8CE043814FD8814D8C|1.0||1.0|1.0||||0.0|X|
SL1467904|CR|14034DEF1A484D8CE043814FD8814D8C|1.0||1.0|||||1.0|R|
SL8392404|CD|14034DEF19A74D8CE043814FD8814D8C|1.0||0.75||||||X|
SL8392404|CR|14034DEF19A84D8CE043814FD8814D8C|1.0||0.75||||||R|
SL9187604|CD|14034DEF18B84D8CE043814FD8814D8C|1.0||3.5|3.5|0.05||||X|
SL9187604|CR|14034DEF18B94D8CE043814FD8814D8C|1.0||3.5|3.5|0.05||||R|
SM0812104|CD|14034DEF1C504D8CE043814FD8814D8C|1.0||0.5||||||X|
SM0812104|CR|14034DEF1C514D8CE043814FD8814D8C|1.0||0.5||||||R|
SM2376504|CD|14034DEF1FE74D8CE043814FD8814D8C|1.0||1.0||||||X|
SM2376504|CR|14034DEF1FE84D8CE043814FD8814D8C|1.0||1.0||||||R|
SM3300404|CD|14034DEF1B024D8CE043814FD8814D8C|1.0||0.75||||||X|
SM3300404|CR|14034DEF1B034D8CE043814FD8814D8C|1.0||0.75||||||R|
SO1416704|CD|14034DEF1AFC4D8CE043814FD8814D8C|1.0||1.25||||||X|
SO1416704|CR|14034DEF1AFD4D8CE043814FD8814D8C|1.0||1.25||||||R|
SQ3825104|CD|14034DEF17414D8CE043814FD8814D8C|1.0||1.0||||||X|
SQ3825104|CR|14034DEF17424D8CE043814FD8814D8C|1.0||1.0||||||R|
SR2101804|CD|14034DEF1B324D8CE043814FD8814D8C|1.0||0.25||||||X|
SR2101804|CR|14034DEF1B334D8CE043814FD8814D8C|1.0||0.25||||||R|
SR2700204|CD|14034DEF1D724D8CE043814FD8814D8C|1.0||1.25|0.6|0.3|0.05|||X|
SR2700204|CR|14034DEF1D734D8CE043814FD8814D8C|1.0||1.25|0.6|0.3|0.05|||R|
SR4926104|CD|14034DEF1F114D8CE043814FD8814D8C|1.0||0.5||||||X|
SR4926104|CR|14034DEF1F124D8CE043814FD8814D8C|1.0||0.5||||||R|
ST0513704|CD|14034DEF17D84D8CE043814FD8814D8C|1.0||0.75||0.25||||X|
ST0513704|CR|14034DEF17D94D8CE043814FD8814D8C|1.0||0.75||0.25||||R|
ST2412604|CD|14034DEF17A64D8CE043814FD8814D8C|1.0||1.0|1.2|0.1||||X|
ST2412604|CR|14034DEF17A74D8CE043814FD8814D8C|1.0||1.0|1.2|0.1||||R|
SU3348304|CD|14034DEF17F24D8CE043814FD8814D8C|1.0||0.25|1.2|0.45||||X|
SU3348304|CR|14034DEF17F34D8CE043814FD8814D8C|1.0||0.25|1.2|0.45||||R|
SU6519904|CD|14034DEF1DA94D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
SU6519904|CR|14034DEF1DAA4D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
SU8225004|CD|14034DEF18F24D8CE043814FD8814D8C|1.0||0.25||||||X|
SU8225004|CR|14034DEF18F34D8CE043814FD8814D8C|1.0||0.25||||||R|
SV1052904|CR|14034DEF1FB84D8CE043814FD8814D8C|1.0||0.5||||||R|
SW4554204|CD|14034DEF19B94D8CE043814FD8814D8C|1.0||1.0||||||X|
SW4554204|CR|14034DEF19BA4D8CE043814FD8814D8C|1.0||1.0||||||R|
SW7604204|CD|14034DEF17914D8CE043814FD8814D8C|1.0||0.5||||||X|
SW7604204|CR|14034DEF17924D8CE043814FD8814D8C|1.0||0.5||||||R|
SW7645504|CD|14034DEF17934D8CE043814FD8814D8C|1.0||0.25|0.3|0.4|0.55|||X|
SW7645504|CR|14034DEF17944D8CE043814FD8814D8C|1.0||0.25|0.3|0.4|0.55|||R|
SX1060704|CD|14034DEF18CA4D8CE043814FD8814D8C|1.0||0.25|0.2|0.0|0.05|||X|
SX1060704|CR|14034DEF18CB4D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||R|
SX7003204|CD|14034DEF18AA4D8CE043814FD8814D8C|1.0||0.75||||||X|
SX7003204|CR|14034DEF18AB4D8CE043814FD8814D8C|1.0||0.75||||||R|
SY3830004|CD|14034DEF1F474D8CE043814FD8814D8C|1.0||1.75|0.2|0.05||||X|
SY3830004|CR|14034DEF1F484D8CE043814FD8814D8C|1.0||1.75|0.2|0.05||||R|
SY7869704|CD|14034DEF1BF74D8CE043814FD8814D8C|1.0||0.5||||||X|
SY7869704|CR|14034DEF1BF84D8CE043814FD8814D8C|1.0||0.5||||||R|
SZ2075804|CD|14034DEF1B7A4D8CE043814FD8814D8C|1.0||0.75||||||X|
SZ2075804|CR|14034DEF1B7B4D8CE043814FD8814D8C|1.0||0.75||||||R|
TA1458504|CD|14034DEF19DD4D8CE043814FD8814D8C|1.0||0.75|0.5|0.05||||X|
TA1458504|CR|14034DEF19DE4D8CE043814FD8814D8C|1.0||0.75|0.5|0.05||||R|
TA4288804|CD|14034DEF1C1A4D8CE043814FD8814D8C|1.0||0.75||||||X|
TA4288804|CR|14034DEF1C1B4D8CE043814FD8814D8C|1.0||0.75||||||R|
TA7019704|CR|14034DEF178A4D8CE043814FD8814D8C|1.0||1.0|1.2|0.25||||R|
TB5668904|CD|14034DEF174A4D8CE043814FD8814D8C|1.0||0.5||||||X|
TB5668904|CR|14034DEF174B4D8CE043814FD8814D8C|1.0||0.5||||||R|
TB6205104|CD|14034DEF1B8E4D8CE043814FD8814D8C|1.0||0.25|0.1|0.05||||X|
TB6205104|CR|14034DEF1B8F4D8CE043814FD8814D8C|1.0||0.25|0.1|0.05||||R|
TB8243904|CD|14034DEF18614D8CE043814FD8814D8C|1.0||1.25|||||1.0|X|
TB8243904|CR|14034DEF18624D8CE043814FD8814D8C|1.0||1.25|||||1.0|R|
TC2015504|CD|14034DEF18CC4D8CE043814FD8814D8C|1.0||0.5|1.9|0.35||||X|
TC2015504|CR|14034DEF18CD4D8CE043814FD8814D8C|1.0||0.5|1.9|0.35||||R|
TD4274704|CR|14034DEF1C174D8CE043814FD8814D8C|1.0||10.5||||||R|
TE8290004|CD|14034DEF1CF04D8CE043814FD8814D8C|1.0||1.25||||||X|
TE8290004|CR|14034DEF1CF14D8CE043814FD8814D8C|1.0||1.25||||||R|
TH2619404|CD|14034DEF1A0F4D8CE043814FD8814D8C|1.0||1.0||||||X|
TH2619404|CR|14034DEF1A104D8CE043814FD8814D8C|1.0||1.0||||||R|
TH3301704|CD|14034DEF19FD4D8CE043814FD8814D8C|1.0||1.0||0.1||||X|
TH3301704|CR|14034DEF19FE4D8CE043814FD8814D8C|1.0||1.0||0.1||||R|
TI5203004|CD|14034DEF19C14D8CE043814FD8814D8C|1.0||1.5||||||X|
TI5203004|CR|14034DEF19C24D8CE043814FD8814D8C|1.0||1.5||||||R|
TJ0391204|CD|14034DEF196D4D8CE043814FD8814D8C|1.0||1.75||||||X|
TJ0391204|CR|14034DEF196E4D8CE043814FD8814D8C|1.0||1.75||||||R|
TJ2734204|CD|14034DEF1E274D8CE043814FD8814D8C|1.0||6.75|1.7|0.05|||1.0|X|
TJ2734204|CR|14034DEF1E284D8CE043814FD8814D8C|1.0||6.75|1.7|0.05|||1.0|R|
TJ4949104|CD|14034DEF19994D8CE043814FD8814D8C|1.0||0.5||||||X|
TJ4949104|CR|14034DEF199A4D8CE043814FD8814D8C|1.0||0.5||||||R|
TJ7029104|CD|14034DEF1F324D8CE043814FD8814D8C|1.0||0.5||0.05||||X|
TJ7029104|CR|14034DEF1F334D8CE043814FD8814D8C|1.0||0.5||0.05||||R|
TL4907204|CD|14034DEF1C1C4D8CE043814FD8814D8C|1.0||22.25|1.0|0.15|0.09|||X|
TL4907204|CR|14034DEF1C1D4D8CE043814FD8814D8C|1.0||22.25|1.0|0.15|0.09|||R|
TL6214504|CD|14034DEF1E3F4D8CE043814FD8814D8C|1.0||0.75||||||X|
TL6214504|CR|14034DEF1E404D8CE043814FD8814D8C|1.0||0.75||||||R|
TL9092104|CD|14034DEF196B4D8CE043814FD8814D8C|1.0||0.25||||||X|
TL9092104|CR|14034DEF196C4D8CE043814FD8814D8C|1.0||0.25||||||R|
TO3084204|CD|14034DEF18824D8CE043814FD8814D8C|1.0||0.5||||||X|
TO3084204|CR|14034DEF18834D8CE043814FD8814D8C|1.0||0.5||||||R|
TP5411704|CD|14034DEF1D784D8CE043814FD8814D8C|1.0||0.25||||||X|
TP5411704|CR|14034DEF1D794D8CE043814FD8814D8C|1.0||0.25||||||R|
TP9357204|CD|14034DEF1D264D8CE043814FD8814D8C|1.0||1.0|0.6|0.25|0.05|||X|
TP9357204|CR|14034DEF1D274D8CE043814FD8814D8C|1.0||1.0|0.6|0.25|0.05|||R|
TQ2786204|CD|14034DEF1E294D8CE043814FD8814D8C|1.0||1.5||0.05||||X|
TQ2786204|CR|14034DEF1E2A4D8CE043814FD8814D8C|1.0||1.5||0.05||||R|
TR3826804|CD|14034DEF1F094D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||X|
