fin_coa_cd|org_cd|cgprpsl_nbr|obj_id|ver_nbr|cgprpsl_prmorg_ind|row_actv_ind|
BL|PSY|76261.0|12BF192109509D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|76564.0|12BF192109519D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|77011.0|12BF192109529D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|80070.0|a6d4121d-f346-49c3-ae23-e88683a1750d|9.0|Y|Y|
BL|PSY|80075.0|6a9f15c5-2370-47fd-9f45-2782068edd2e|7.0|Y|Y|
BL|PSY|80085.0|7cad25ec-7c1b-47fc-b91e-bf8146999f92|1.0|Y|Y|
BL|RUAD|80068.0|c55f84b8-d814-481a-8417-fb1f4717928b|12.0|Y|Y|
BL|RUAD|80078.0|90f01055-be75-4d96-b15d-617fdf413c0d|9.0|Y|Y|
BL|RUAD|80080.0|9a0eda6f-3d2e-4b41-955f-5bdf8e4434b2|19.0|Y|Y|
BL|RUAD|80083.0|bc4d2928-ff1b-49e7-b1a3-074d67633644|24.0|Y|Y|
