entity_emp_id|obj_id|ver_nbr|entity_id|entity_afltn_id|emp_stat_cd|emp_typ_cd|base_slry_amt|prmry_ind|actv_ind|last_updt_dt|prmry_dept_cd|emp_id|emp_rec_id|
KFS3583|KFS3583|1.0|KFS3583|KFS3583|T|P|50000.0|Y|Y|20121207233013|IN-IN|0000149654|1|
KFS3584|KFS3584|1.0|KFS3584|KFS3584|A|P|50000.0|Y|Y|20121207233013|SE-SOCS|0000150159|1|
KFS3585|KFS3585|1.0|KFS3585|KFS3585|A|P|50000.0|Y|Y|20121207233013|UA-VPIT|0000150231|1|
KFS3586|KFS3586|1.0|KFS3586|KFS3586|R|P|50000.0|Y|Y|20121207233013|EA-HUFA|0000150246|1|
KFS3587|KFS3587|1.0|KFS3587|KFS3587|R|P|50000.0|Y|Y|20121207233013|IN-IN|0000150311|1|
KFS3588|KFS3588|1.0|KFS3588|KFS3588|R|P|50000.0|Y|Y|20121207233013|SB-SB|0000150315|1|
KFS3589|KFS3589|1.0|KFS3589|KFS3589|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000150521|1|
KFS3590|KFS3590|1.0|KFS3590|KFS3590|R|P|50000.0|Y|Y|20121207233013|UA-INTP|0000150695|1|
KFS3591|KFS3591|1.0|KFS3591|KFS3591|A|N|50000.0|Y|Y|20121207233013|BL-BL|0000151036|1|
KFS3592|KFS3592|1.0|KFS3592|KFS3592|A|N|50000.0|Y|Y|20121207233013|BL-GEOL|0000151277|1|
KFS3593|KFS3593|1.0|KFS3593|KFS3593|A|N|50000.0|Y|Y|20121207233013|BL-VPGA|0000151383|1|
KFS3594|KFS3594|1.0|KFS3594|KFS3594|A|P|50000.0|Y|Y|20121207233013|BL-EDUC|0000151745|1|
KFS3595|KFS3595|1.0|KFS3595|KFS3595|P|P|50000.0|Y|Y|20121207233013|BL-PSY|0000151844|1|
KFS3596|KFS3596|1.0|KFS3596|KFS3596|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000151909|1|
KFS3597|KFS3597|1.0|KFS3597|KFS3597|R|P|50000.0|Y|Y|20121207233013|BL-BL|0000152023|1|
KFS3598|KFS3598|1.0|KFS3598|KFS3598|A|P|50000.0|Y|Y|20121207233013|SB-DAED|0000152029|1|
KFS3599|KFS3599|1.0|KFS3599|KFS3599|A|N|50000.0|Y|Y|20121207233013||0000152075|1|
KFS3600|KFS3600|1.0|KFS3600|KFS3600|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000152212|1|
KFS3601|KFS3601|1.0|KFS3601|KFS3601|A|P|50000.0|Y|Y|20121207233013|BL-MATH|0000152487|1|
KFS3602|KFS3602|1.0|KFS3602|KFS3602|A|P|50000.0|Y|Y|20121207233013|UA-IAUD|0000152580|1|
KFS3603|KFS3603|1.0|KFS3603|KFS3603|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000152627|1|
KFS3604|KFS3604|1.0|KFS3604|KFS3604|A|P|50000.0|Y|Y|20121207233013|SE-CACC|0000152718|1|
KFS3605|KFS3605|1.0|KFS3605|KFS3605|A|P|50000.0|Y|Y|20121207233013|SB-ACAD|0000152863|1|
KFS3606|KFS3606|1.0|KFS3606|KFS3606|A|P|50000.0|Y|Y|20121207233013|BL-OPT|0000153178|1|
KFS3607|KFS3607|1.0|KFS3607|KFS3607|A|P|50000.0|Y|Y|20121207233013|SB-COIS|0000153191|1|
KFS3608|KFS3608|1.0|KFS3608|KFS3608|A|P|50000.0|Y|Y|20121207233013|BL-THTR|0000153247|1|
KFS3609|KFS3609|1.0|KFS3609|KFS3609|A|P|50000.0|Y|Y|20121207233013|BL-WEUR|0000153424|1|
KFS3610|KFS3610|1.0|KFS3610|KFS3610|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000153435|1|
KFS3611|KFS3611|1.0|KFS3611|KFS3611|A|P|50000.0|Y|Y|20121207233013|SB-MAS|0000153603|1|
KFS3612|KFS3612|1.0|KFS3612|KFS3612|A|P|50000.0|Y|Y|20121207233013|IN-IN|0000153840|1|
KFS3613|KFS3613|1.0|KFS3613|KFS3613|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000154025|1|
KFS3614|KFS3614|1.0|KFS3614|KFS3614|P|P|50000.0|Y|Y|20121207233013|SE-HMAN|0000154105|1|
KFS3615|KFS3615|1.0|KFS3615|KFS3615|A|P|50000.0|Y|Y|20121207233013|IN-DMEC|0000154292|1|
KFS3616|KFS3616|1.0|KFS3616|KFS3616|A|P|50000.0|Y|Y|20121207233013|IN-MATH|0000154422|1|
KFS3617|KFS3617|1.0|KFS3617|KFS3617|R|P|50000.0|Y|Y|20121207233013|IN-IN|0000154528|1|
KFS3618|KFS3618|1.0|KFS3618|KFS3618|A|P|50000.0|Y|Y|20121207233013|BL-CMCL|0000154655|1|
KFS3619|KFS3619|1.0|KFS3619|KFS3619|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000154733|1|
KFS3620|KFS3620|1.0|KFS3620|KFS3620|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000154824|1|
KFS3621|KFS3621|1.0|KFS3621|KFS3621|T|P|50000.0|Y|Y|20121207233013|IN-STLI|0000154827|1|
KFS3622|KFS3622|1.0|KFS3622|KFS3622|A|N|50000.0|Y|Y|20121207233013|UA-VPAD|0000154958|1|
KFS3623|KFS3623|1.0|KFS3623|KFS3623|A|P|50000.0|Y|Y|20121207233013|BL-INFO|0000155143|1|
KFS3624|KFS3624|1.0|KFS3624|KFS3624|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000155301|1|
KFS3625|KFS3625|1.0|KFS3625|KFS3625|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000155539|1|
KFS3626|KFS3626|1.0|KFS3626|KFS3626|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000155559|1|
KFS3627|KFS3627|1.0|KFS3627|KFS3627|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000155575|1|
KFS3628|KFS3628|1.0|KFS3628|KFS3628|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000155601|1|
KFS3629|KFS3629|1.0|KFS3629|KFS3629|P|P|50000.0|Y|Y|20121207233013|BL-CEUS|0000155783|1|
KFS3630|KFS3630|1.0|KFS3630|KFS3630|A|N|50000.0|Y|Y|20121207233013|BL-ISS|0000155861|1|
KFS3631|KFS3631|1.0|KFS3631|KFS3631|A|N|50000.0|Y|Y|20121207233013|BL-RPAD|0000155878|1|
KFS3632|KFS3632|1.0|KFS3632|KFS3632|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000156066|1|
KFS3633|KFS3633|1.0|KFS3633|KFS3633|R|P|50000.0|Y|Y|20121207233013|BL-RUAD|0000156506|1|
KFS3634|KFS3634|1.0|KFS3634|KFS3634|A|P|50000.0|Y|Y|20121207233013|IN-PEDC|0000156576|1|
KFS3635|KFS3635|1.0|KFS3635|KFS3635|A|P|50000.0|Y|Y|20121207233013|IN-PSYC|0000157053|1|
KFS3636|KFS3636|1.0|KFS3636|KFS3636|A|P|50000.0|Y|Y|20121207233013|IN-PUPA|0000157675|1|
KFS3637|KFS3637|1.0|KFS3637|KFS3637|A|P|50000.0|Y|Y|20121207233013|BL-OPT|0000157967|1|
KFS3638|KFS3638|1.0|KFS3638|KFS3638|A|N|50000.0|Y|Y|20121207233013|IN-PEDU|0000158554|1|
KFS3639|KFS3639|1.0|KFS3639|KFS3639|A|P|50000.0|Y|Y|20121207233013|IN-MDCO|0000158607|1|
KFS3640|KFS3640|1.0|KFS3640|KFS3640|A|N|50000.0|Y|Y|20121207233013|BL-VPIT|0000158608|1|
KFS3641|KFS3641|1.0|KFS3641|KFS3641|A|P|50000.0|Y|Y|20121207233013|IN-LIBR|0000158669|1|
KFS3642|KFS3642|1.0|KFS3642|KFS3642|A|N|50000.0|Y|Y|20121207233013|BL-VPGA|0000158707|1|
KFS3643|KFS3643|1.0|KFS3643|KFS3643|A|P|50000.0|Y|Y|20121207233013|IN-UMDA|0000159296|1|
KFS3644|KFS3644|1.0|KFS3644|KFS3644|T|N|50000.0|Y|Y|20121207233013|BL-POLS|0000159587|1|
KFS3645|KFS3645|1.0|KFS3645|KFS3645|A|P|50000.0|Y|Y|20121207233013|BL-OSFA|0000159833|1|
KFS3646|KFS3646|1.0|KFS3646|KFS3646|A|P|50000.0|Y|Y|20121207233013|KO-NURS|0000159877|1|
KFS3647|KFS3647|1.0|KFS3647|KFS3647|T|P|50000.0|Y|Y|20121207233013|IN-PHMR|0000160392|1|
KFS3648|KFS3648|1.0|KFS3648|KFS3648|A|P|50000.0|Y|Y|20121207233013|IN-LARS|0000160435|1|
KFS3649|KFS3649|1.0|KFS3649|KFS3649|A|P|50000.0|Y|Y|20121207233013|IN-INFD|0000160871|1|
KFS3650|KFS3650|1.0|KFS3650|KFS3650|A|P|50000.0|Y|Y|20121207233013|IN-SCI|0000161223|1|
KFS3651|KFS3651|1.0|KFS3651|KFS3651|L|P|50000.0|Y|Y|20121207233013|BL-PL|0000161311|1|
KFS3652|KFS3652|1.0|KFS3652|KFS3652|A|N|50000.0|Y|Y|20121207233013|BL-INFO|0000161406|1|
KFS3653|KFS3653|1.0|KFS3653|KFS3653|A|P|50000.0|Y|Y|20121207233013|SB-PSY|0000162068|1|
KFS3654|KFS3654|1.0|KFS3654|KFS3654|A|P|50000.0|Y|Y|20121207233013|SB-HIST|0000162389|1|
KFS3655|KFS3655|1.0|KFS3655|KFS3655|A|P|50000.0|Y|Y|20121207233013|SB-PUR|0000162570|1|
KFS3656|KFS3656|1.0|KFS3656|KFS3656|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000162710|1|
KFS3657|KFS3657|1.0|KFS3657|KFS3657|A|P|50000.0|Y|Y|20121207233013|BL-REGR|0000162757|1|
KFS3658|KFS3658|1.0|KFS3658|KFS3658|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000162760|1|
KFS3659|KFS3659|1.0|KFS3659|KFS3659|A|P|50000.0|Y|Y|20121207233013|IN-ENGT|0000163082|1|
KFS3660|KFS3660|1.0|KFS3660|KFS3660|A|P|50000.0|Y|Y|20121207233013|NW-SPEA|0000163152|1|
KFS3661|KFS3661|1.0|KFS3661|KFS3661|A|P|50000.0|Y|Y|20121207233013|IN-ALUM|0000164009|1|
KFS3662|KFS3662|1.0|KFS3662|KFS3662|A|P|50000.0|Y|Y|20121207233013|SB-PL|0000164020|1|
KFS3663|KFS3663|1.0|KFS3663|KFS3663|A|P|50000.0|Y|Y|20121207233013|EA-HUFA|0000164082|1|
KFS3664|KFS3664|1.0|KFS3664|KFS3664|A|P|50000.0|Y|Y|20121207233013|IN-LAW|0000164123|1|
KFS3665|KFS3665|1.0|KFS3665|KFS3665|A|P|50000.0|Y|Y|20121207233013|IN-ENGT|0000164152|1|
KFS3666|KFS3666|1.0|KFS3666|KFS3666|A|P|50000.0|Y|Y|20121207233013|IN-CARD|0000165287|1|
KFS3667|KFS3667|1.0|KFS3667|KFS3667|A|P|50000.0|Y|Y|20121207233013|BL-LAMP|0000166600|1|
KFS3668|KFS3668|1.0|KFS3668|KFS3668|T|P|50000.0|Y|Y|20121207233013|IN-IN|0000167192|1|
KFS3669|KFS3669|1.0|KFS3669|KFS3669|A|N|50000.0|Y|Y|20121207233013|BL-BI|0000167972|1|
KFS3670|KFS3670|1.0|KFS3670|KFS3670|A|N|50000.0|Y|Y|20121207233013|SE-EXEC|0000168021|1|
KFS3671|KFS3671|1.0|KFS3671|KFS3671|A|N|50000.0|Y|Y|20121207233013|BL-AIND|0000168482|1|
KFS3672|KFS3672|1.0|KFS3672|KFS3672|A|P|50000.0|Y|Y|20121207233013|IN-ENGT|0000168485|1|
KFS3673|KFS3673|1.0|KFS3673|KFS3673|A|N|50000.0|Y|Y|20121207233013|UA-REAL|0000168568|1|
KFS3674|KFS3674|1.0|KFS3674|KFS3674|A|P|50000.0|Y|Y|20121207233013|UA-ATHL|0000168841|1|
KFS3675|KFS3675|1.0|KFS3675|KFS3675|P|P|50000.0|Y|Y|20121207233013|IN-NEUR|0000168970|1|
KFS3676|KFS3676|1.0|KFS3676|KFS3676|A|P|50000.0|Y|Y|20121207233013|BL-INFO|0000169266|1|
KFS3677|KFS3677|1.0|KFS3677|KFS3677|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000169398|1|
KFS3678|KFS3678|1.0|KFS3678|KFS3678|A|P|50000.0|Y|Y|20121207233013|SE-LIBR|0000170056|1|
KFS3679|KFS3679|1.0|KFS3679|KFS3679|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000171336|1|
KFS3680|KFS3680|1.0|KFS3680|KFS3680|A|P|50000.0|Y|Y|20121207233013|IN-BUDG|0000171399|1|
KFS3681|KFS3681|1.0|KFS3681|KFS3681|A|N|50000.0|Y|Y|20121207233013|BL-CHEM|0000171634|1|
KFS3682|KFS3682|1.0|KFS3682|KFS3682|A|P|50000.0|Y|Y|20121207233013|IN-ENDC|0000171727|1|
KFS3683|KFS3683|1.0|KFS3683|KFS3683|A|N|50000.0|Y|Y|20121207233013|BL-SPEA|0000171886|1|
KFS3684|KFS3684|1.0|KFS3684|KFS3684|A|P|50000.0|Y|Y|20121207233013|BL-RUAD|0000171987|1|
KFS3685|KFS3685|1.0|KFS3685|KFS3685|T|N|50000.0|Y|Y|20121207233013|SB-ACCT|0000172854|1|
KFS3686|KFS3686|1.0|KFS3686|KFS3686|A|P|50000.0|Y|Y|20121207233013|BL-MUS|0000172957|1|
KFS3687|KFS3687|1.0|KFS3687|KFS3687|A|P|50000.0|Y|Y|20121207233013|BL-BI|0000172971|1|
KFS3688|KFS3688|1.0|KFS3688|KFS3688|A|P|50000.0|Y|Y|20121207233013|UA-ENHS|0000172988|1|
KFS3689|KFS3689|1.0|KFS3689|KFS3689|T|N|50000.0|Y|Y|20121207233013|BL-GNDR|0000173071|1|
KFS3690|KFS3690|1.0|KFS3690|KFS3690|A|P|50000.0|Y|Y|20121207233013|EA-HUFA|0000173671|1|
KFS3691|KFS3691|1.0|KFS3691|KFS3691|A|N|50000.0|Y|Y|20121207233013|IN-NEUR|0000173880|1|
KFS3692|KFS3692|1.0|KFS3692|KFS3692|A|P|50000.0|Y|Y|20121207233013|IN-DERM|0000174079|1|
KFS3693|KFS3693|1.0|KFS3693|KFS3693|A|P|50000.0|Y|Y|20121207233013|BL-UDIV|0000174571|1|
KFS3694|KFS3694|1.0|KFS3694|KFS3694|A|P|50000.0|Y|Y|20121207233013|IN-INFO|0000174685|1|
KFS3695|KFS3695|1.0|KFS3695|KFS3695|P|P|50000.0|Y|Y|20121207233013|BL-PSY|0000174746|1|
KFS3696|KFS3696|1.0|KFS3696|KFS3696|A|P|50000.0|Y|Y|20121207233013|BL-BI|0000174886|1|
KFS3697|KFS3697|1.0|KFS3697|KFS3697|A|P|50000.0|Y|Y|20121207233013|IN-PBHL|0000175169|1|
KFS3698|KFS3698|1.0|KFS3698|KFS3698|T|P|50000.0|Y|Y|20121207233013|BL-AUTM|0000175456|1|
KFS3699|KFS3699|1.0|KFS3699|KFS3699|A|P|50000.0|Y|Y|20121207233013|SE-SSER|0000175580|1|
KFS3700|KFS3700|1.0|KFS3700|KFS3700|A|P|50000.0|Y|Y|20121207233013|BL-BRAD|0000175839|1|
KFS3701|KFS3701|1.0|KFS3701|KFS3701|A|P|50000.0|Y|Y|20121207233013|IN-NEUR|0000177208|1|
KFS3702|KFS3702|1.0|KFS3702|KFS3702|A|P|50000.0|Y|Y|20121207233013|IN-FAMM|0000177266|1|
KFS3703|KFS3703|1.0|KFS3703|KFS3703|A|N|50000.0|Y|Y|20121207233013|BL-PHYS|0000177579|1|
KFS3704|KFS3704|1.0|KFS3704|KFS3704|A|P|50000.0|Y|Y|20121207233013|IN-SLIS|0000178016|1|
KFS3705|KFS3705|1.0|KFS3705|KFS3705|A|N|50000.0|Y|Y|20121207233013|BL-SPAN|0000178833|1|
KFS3706|KFS3706|1.0|KFS3706|KFS3706|A|N|50000.0|Y|Y|20121207233013|BL-LIBR|0000179089|1|
KFS3707|KFS3707|1.0|KFS3707|KFS3707|A|P|50000.0|Y|Y|20121207233013|IN-RESG|0000179465|1|
KFS3708|KFS3708|1.0|KFS3708|KFS3708|A|P|50000.0|Y|Y|20121207233013|SB-ACAD|0000179559|1|
KFS3709|KFS3709|1.0|KFS3709|KFS3709|A|P|50000.0|Y|Y|20121207233013|EA-BSSD|0000179904|1|
KFS3710|KFS3710|1.0|KFS3710|KFS3710|A|P|50000.0|Y|Y|20121207233013|BL-KINS|0000179921|1|
KFS3711|KFS3711|1.0|KFS3711|KFS3711|A|N|50000.0|Y|Y|20121207233013|BL-INMP|0000180181|1|
KFS3712|KFS3712|1.0|KFS3712|KFS3712|A|P|50000.0|Y|Y|20121207233013|BL-PED|0000180745|1|
KFS3713|KFS3713|1.0|KFS3713|KFS3713|A|P|50000.0|Y|Y|20121207233013|UA-REAL|0000183454|1|
KFS3714|KFS3714|1.0|KFS3714|KFS3714|T|P|50000.0|Y|Y|20121207233013|IN-SCRD|0000183681|1|
KFS3715|KFS3715|1.0|KFS3715|KFS3715|A|P|50000.0|Y|Y|20121207233013|IN-PDVL|0000183686|1|
KFS3716|KFS3716|1.0|KFS3716|KFS3716|A|P|50000.0|Y|Y|20121207233013|UA-BFPU|0000183756|1|
KFS3717|KFS3717|1.0|KFS3717|KFS3717|A|P|50000.0|Y|Y|20121207233013|BL-LIBR|0000183810|1|
KFS3718|KFS3718|1.0|KFS3718|KFS3718|A|N|50000.0|Y|Y|20121207233013|IN-PNEO|0000184061|1|
KFS3719|KFS3719|1.0|KFS3719|KFS3719|A|N|50000.0|Y|Y|20121207233013|IN-MREL|0000185206|1|
KFS3720|KFS3720|1.0|KFS3720|KFS3720|T|N|50000.0|Y|Y|20121207233013|IN-LAW|0000185481|1|
KFS3721|KFS3721|1.0|KFS3721|KFS3721|A|N|50000.0|Y|Y|20121207233013|BL-KINS|0000185745|1|
KFS3722|KFS3722|1.0|KFS3722|KFS3722|A|P|50000.0|Y|Y|20121207233013|IN-ATHL|0000185889|1|
KFS3723|KFS3723|1.0|KFS3723|KFS3723|A|P|50000.0|Y|Y|20121207233013|IA-CSFA|0000185946|1|
KFS3724|KFS3724|1.0|KFS3724|KFS3724|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000186028|1|
KFS3725|KFS3725|1.0|KFS3725|KFS3725|A|P|50000.0|Y|Y|20121207233013|UA-BDOT|0000186367|1|
KFS3726|KFS3726|1.0|KFS3726|KFS3726|A|P|50000.0|Y|Y|20121207233013|IN-DMOO|0000186395|1|
KFS3727|KFS3727|1.0|KFS3727|KFS3727|A|P|50000.0|Y|Y|20121207233013|BL-PHYP|0000186444|1|
KFS3728|KFS3728|1.0|KFS3728|KFS3728|P|P|50000.0|Y|Y|20121207233013|SB-SOCA|0000186621|1|
KFS3729|KFS3729|1.0|KFS3729|KFS3729|A|P|50000.0|Y|Y|20121207233013|SB-SOCA|0000186634|1|
KFS3730|KFS3730|1.0|KFS3730|KFS3730|A|P|50000.0|Y|Y|20121207233013|SB-FORN|0000186639|1|
KFS3731|KFS3731|1.0|KFS3731|KFS3731|A|P|50000.0|Y|Y|20121207233013|EA-BUSE|0000187168|1|
KFS3732|KFS3732|1.0|KFS3732|KFS3732|T|N|50000.0|Y|Y|20121207233013|IN-MDEP|0000187466|1|
KFS3733|KFS3733|1.0|KFS3733|KFS3733|A|P|50000.0|Y|Y|20121207233013||0000187844|1|
KFS3734|KFS3734|1.0|KFS3734|KFS3734|A|P|50000.0|Y|Y|20121207233013|IN-NURS|0000190100|1|
KFS3735|KFS3735|1.0|KFS3735|KFS3735|A|P|50000.0|Y|Y|20121207233013|BL-VPIT|0000190894|1|
KFS3736|KFS3736|1.0|KFS3736|KFS3736|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000192398|1|
KFS3737|KFS3737|1.0|KFS3737|KFS3737|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000192661|1|
KFS3738|KFS3738|1.0|KFS3738|KFS3738|A|N|50000.0|Y|Y|20121207233013|BL-REGR|0000192746|1|
KFS3739|KFS3739|1.0|KFS3739|KFS3739|A|P|50000.0|Y|Y|20121207233013|SB-SART|0000192752|1|
KFS3740|KFS3740|1.0|KFS3740|KFS3740|A|P|50000.0|Y|Y|20121207233013|BL-SPEA|0000193151|1|
KFS3741|KFS3741|1.0|KFS3741|KFS3741|A|N|50000.0|Y|Y|20121207233013|IN-OTHN|0000193376|1|
KFS3742|KFS3742|1.0|KFS3742|KFS3742|A|P|50000.0|Y|Y|20121207233013|EA-EXAF|0000194024|1|
KFS3743|KFS3743|1.0|KFS3743|KFS3743|A|P|50000.0|Y|Y|20121207233013|UA-BUDU|0000194216|1|
KFS3744|KFS3744|1.0|KFS3744|KFS3744|T|N|50000.0|Y|Y|20121207233013|BL-BI|0000194669|1|
KFS3745|KFS3745|1.0|KFS3745|KFS3745|T|N|50000.0|Y|Y|20121207233013|BL-RECS|0000194700|1|
KFS3746|KFS3746|1.0|KFS3746|KFS3746|T|P|50000.0|Y|Y|20121207233013|SB-SEMS|0000194732|1|
KFS3747|KFS3747|1.0|KFS3747|KFS3747|A|P|50000.0|Y|Y|20121207233013|EA-EXAF|0000194878|1|
KFS3748|KFS3748|1.0|KFS3748|KFS3748|A|P|50000.0|Y|Y|20121207233013|SB-MSWK|0000194989|1|
KFS3749|KFS3749|1.0|KFS3749|KFS3749|A|P|50000.0|Y|Y|20121207233013|IN-MREL|0000195053|1|
KFS3750|KFS3750|1.0|KFS3750|KFS3750|A|N|50000.0|Y|Y|20121207233013||0000195262|1|
KFS3751|KFS3751|1.0|KFS3751|KFS3751|A|N|50000.0|Y|Y|20121207233013|SE-PD|0000195328|1|
KFS3752|KFS3752|1.0|KFS3752|KFS3752|A|P|50000.0|Y|Y|20121207233013|IA-SPTC|0000195503|1|
KFS3753|KFS3753|1.0|KFS3753|KFS3753|R|P|50000.0|Y|Y|20121207233013|SB-CHAN|0000195722|1|
KFS3754|KFS3754|1.0|KFS3754|KFS3754|A|P|50000.0|Y|Y|20121207233013|IN-GAST|0000195740|1|
KFS3755|KFS3755|1.0|KFS3755|KFS3755|A|P|50000.0|Y|Y|20121207233013|EA-CHAN|0000195755|1|
KFS3756|KFS3756|1.0|KFS3756|KFS3756|T|P|50000.0|Y|Y|20121207233013|SB-ADV|0000195770|1|
KFS3757|KFS3757|1.0|KFS3757|KFS3757|A|N|50000.0|Y|Y|20121207233013|BA-BKST|0000195805|1|
KFS3758|KFS3758|1.0|KFS3758|KFS3758|A|P|50000.0|Y|Y|20121207233013|BA-IUPR|0000195986|1|
KFS3759|KFS3759|1.0|KFS3759|KFS3759|A|P|50000.0|Y|Y|20121207233013|EA-NURS|0000196007|1|
KFS3760|KFS3760|1.0|KFS3760|KFS3760|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000196082|1|
KFS3761|KFS3761|1.0|KFS3761|KFS3761|T|P|50000.0|Y|Y|20121207233013|EA-SACT|0000196954|1|
KFS3762|KFS3762|1.0|KFS3762|KFS3762|A|P|50000.0|Y|Y|20121207233013|UA-HUMM|0000197256|1|
KFS3763|KFS3763|1.0|KFS3763|KFS3763|A|N|50000.0|Y|Y|20121207233013|BA-PARK|0000197632|1|
KFS3764|KFS3764|1.0|KFS3764|KFS3764|A|P|50000.0|Y|Y|20121207233013|IN-RADY|0000197786|1|
KFS3765|KFS3765|1.0|KFS3765|KFS3765|T|N|50000.0|Y|Y|20121207233013|BL-PSY|0000197985|1|
KFS3766|KFS3766|1.0|KFS3766|KFS3766|A|P|50000.0|Y|Y|20121207233013|IN-OPTH|0000198078|1|
KFS3767|KFS3767|1.0|KFS3767|KFS3767|A|P|50000.0|Y|Y|20121207233013|EA-SSER|0000198738|1|
KFS3768|KFS3768|1.0|KFS3768|KFS3768|T|N|50000.0|Y|Y|20121207233013|EA-CENT|0000198827|1|
KFS3769|KFS3769|1.0|KFS3769|KFS3769|A|P|50000.0|Y|Y|20121207233013|EA-INPR|0000199169|1|
KFS3770|KFS3770|1.0|KFS3770|KFS3770|A|P|50000.0|Y|Y|20121207233013|IN-LAW|0000199199|1|
KFS3771|KFS3771|1.0|KFS3771|KFS3771|T|P|50000.0|Y|Y|20121207233013|EA-COMR|0000199556|1|
KFS3772|KFS3772|1.0|KFS3772|KFS3772|A|P|50000.0|Y|Y|20121207233013|IN-INTM|0000199845|1|
KFS3773|KFS3773|1.0|KFS3773|KFS3773|A|N|50000.0|Y|Y|20121207233013|BL-LATS|0000199896|1|
KFS3774|KFS3774|1.0|KFS3774|KFS3774|A|P|50000.0|Y|Y|20121207233013|UA-TREA|0000201982|1|
KFS3775|KFS3775|1.0|KFS3775|KFS3775|A|P|50000.0|Y|Y|20121207233013|IN-NEPH|0000202201|1|
KFS3776|KFS3776|1.0|KFS3776|KFS3776|A|P|50000.0|Y|Y|20121207233013|UA-VPIT|0000202278|1|
KFS3777|KFS3777|1.0|KFS3777|KFS3777|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000202363|1|
KFS3778|KFS3778|1.0|KFS3778|KFS3778|A|P|50000.0|Y|Y|20121207233013|IN-CPHR|0000202865|1|
KFS3779|KFS3779|1.0|KFS3779|KFS3779|A|P|50000.0|Y|Y|20121207233013|IN-CARD|0000203441|1|
KFS3780|KFS3780|1.0|KFS3780|KFS3780|A|P|50000.0|Y|Y|20121207233013|UA-UCOU|0000204196|1|
KFS3781|KFS3781|1.0|KFS3781|KFS3781|A|P|50000.0|Y|Y|20121207233013|EA-HUFA|0000204422|1|
KFS3782|KFS3782|1.0|KFS3782|KFS3782|A|P|50000.0|Y|Y|20121207233013|IA-PARK|0000205159|1|
KFS3783|KFS3783|1.0|KFS3783|KFS3783|A|P|50000.0|Y|Y|20121207233013|BL-UDIV|0000205486|1|
KFS3784|KFS3784|1.0|KFS3784|KFS3784|A|P|50000.0|Y|Y|20121207233013|BL-BI|0000205572|1|
KFS3785|KFS3785|1.0|KFS3785|KFS3785|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000205690|1|
KFS3786|KFS3786|1.0|KFS3786|KFS3786|A|N|50000.0|Y|Y|20121207233013|BL-TELC|0000205818|1|
KFS3787|KFS3787|1.0|KFS3787|KFS3787|A|N|50000.0|Y|Y|20121207233013|SE-SE|0000205914|1|
KFS3788|KFS3788|1.0|KFS3788|KFS3788|A|N|50000.0|Y|Y|20121207233013||0000206526|1|
KFS3789|KFS3789|1.0|KFS3789|KFS3789|A|P|50000.0|Y|Y|20121207233013|IN-UROL|0000206708|1|
KFS3790|KFS3790|1.0|KFS3790|KFS3790|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000207380|1|
KFS3791|KFS3791|1.0|KFS3791|KFS3791|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000207755|1|
KFS3792|KFS3792|1.0|KFS3792|KFS3792|A|P|50000.0|Y|Y|20121207233013|IN-SPEA|0000208103|1|
KFS3793|KFS3793|1.0|KFS3793|KFS3793|A|P|50000.0|Y|Y|20121207233013|SB-PLAC|0000208312|1|
KFS3794|KFS3794|1.0|KFS3794|KFS3794|A|P|50000.0|Y|Y|20121207233013|IN-PBHL|0000208465|1|
KFS3795|KFS3795|1.0|KFS3795|KFS3795|A|P|50000.0|Y|Y|20121207233013|EA-ACDS|0000208915|1|
KFS3796|KFS3796|1.0|KFS3796|KFS3796|A|P|50000.0|Y|Y|20121207233013|SB-MSWK|0000208922|1|
KFS3797|KFS3797|1.0|KFS3797|KFS3797|A|P|50000.0|Y|Y|20121207233013|BL-MUS|0000209065|1|
KFS3798|KFS3798|1.0|KFS3798|KFS3798|A|P|50000.0|Y|Y|20121207233013|IN-OPTH|0000209329|1|
