cptlast_nbr|ast_pmt_seq_nbr|obj_id|ver_nbr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fs_origin_cd|fdoc_typ_cd|fdoc_nbr|fdoc_post_yr|fdoc_post_prd_cd|fdoc_post_dt|project_cd|org_reference_id|acct_charge_amt|po_number|requisition_nbr|ast_depr1_base_amt|ast_acum_depr1_amt|ast_prvyrdepr1_amt|ast_prd1_depr1_amt|ast_prd2_depr1_amt|ast_prd3_depr1_amt|ast_prd4_depr1_amt|ast_prd5_depr1_amt|ast_prd6_depr1_amt|ast_prd7_depr1_amt|ast_prd8_depr1_amt|ast_prd9_depr1_amt|ast_prd10depr1_amt|ast_prd11depr1_amt|ast_prd12depr1_amt|ast_trnfr_pmt_cd|
255191.0|68.0|6DAAF0BDEE52CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP900351|2009.0|9|20080325000000|----------||21.17|||21.17|21.17|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|69.0|6DAAF0BDEE53CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP904729|2009.0|9|20080325000000|----------||871.94|||871.94|871.94|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|70.0|6DAAF0BDEE54CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP907412|2009.0|9|20080325000000|----------||36.3|||36.3|36.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|71.0|6DAAF0BDEE55CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP911665|2009.0|9|20080325000000|----------||162.92|||162.92|162.92|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|72.0|6DAAF0BDEE56CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP915517|2009.0|9|20080325000000|----------||1355.85|||1355.85|1355.85|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|73.0|6DAAF0BDEE57CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP915521|2009.0|9|20080325000000|----------||110.16|||110.16|110.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|74.0|6DAAF0BDEE58CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP903723|2009.0|9|20080325000000|----------||6795.54|||6795.54|6795.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|75.0|6DAAF0BDEE59CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP909267|2009.0|9|20080325000000|----------||5863.11|||5863.11|5863.11|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|76.0|6DAAF0BDEE5ACE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP914403|2009.0|9|20080325000000|----------||128.04|||128.04|128.04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|77.0|6DAAF0BDEE5BCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP916857|2009.0|9|20080325000000|----------||133.14|||133.14|133.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|78.0|6DAAF0BDEE5CCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP912780|2009.0|9|20080325000000|----------||60.03|||60.03|60.03|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|79.0|6DAAF0BDEE5DCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP922924|2009.0|9|20080325000000|----------||80.74|||80.74|80.74|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|80.0|6DAAF0BDEE5ECE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP913518|2009.0|9|20080325000000|----------||59.92|||59.92|59.92|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|81.0|6DAAF0BDEE5FCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP914544|2009.0|9|20080325000000|----------||235.88|||235.88|235.88|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|82.0|6DAAF0BDEE60CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP914161|2009.0|9|20080325000000|----------||254.44|||254.44|254.44|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|83.0|6DAAF0BDEE61CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP916850|2009.0|9|20080325000000|----------||111.71|||111.71|111.71|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|84.0|6DAAF0BDEE62CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP920778|2009.0|9|20080325000000|----------||451.92|||451.92|451.92|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|85.0|6DAAF0BDEE63CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP926653|2009.0|9|20080325000000|----------||1702.27|||1702.27|1702.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|86.0|6DAAF0BDEE64CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP927011|2009.0|9|20080325000000|----------||112.96|||112.96|112.96|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|87.0|6DAAF0BDEE65CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP923823|2009.0|9|20080325000000|----------||158.25|||158.25|158.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|88.0|6DAAF0BDEE66CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP926924|2009.0|9|20080325000000|----------||203.13|||203.13|203.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|89.0|6DAAF0BDEE67CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP929002|2009.0|9|20080325000000|----------||215.94|||215.94|215.94|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|90.0|6DAAF0BDEE68CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP929412|2009.0|9|20080325000000|----------||437.67|||437.67|437.67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|91.0|6DAAF0BDEE69CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3561997|2009.0|9|20080325000000|----------||16.05|||16.05|16.05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|92.0|6DAAF0BDEE6ACE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3561997|2009.0|9|20080325000000|----------||153.6|||153.6|153.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|93.0|6DAAF0BDEE12CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3561997|2009.0|9|20080325000000|----------||535.28|||535.28|535.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|94.0|6DAAF0BDEE13CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3561997|2009.0|9|20080325000000|----------||100.0|||100.0|100.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|95.0|6DAAF0BDEE14CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3561997|2009.0|9|20080325000000|----------||430.0|||430.0|430.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|96.0|6DAAF0BDEE15CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3561997|2009.0|9|20080325000000|----------||70.0|||70.0|70.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|97.0|6DAAF0BDEE16CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3561997|2009.0|9|20080325000000|----------||782.0|||782.0|782.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|98.0|6DAAF0BDEE17CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP917036|2009.0|9|20080325000000|----------||234.88|||234.88|234.88|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|99.0|6DAAF0BDEE18CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP932422|2009.0|9|20080325000000|----------||-235.88|||-235.88|-235.88|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|100.0|6DAAF0BDEE19CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP931305|2009.0|9|20080325000000|----------||106.25|||106.25|106.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|101.0|6DAAF0BDEE1ACE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP933125|2009.0|9|20080325000000|----------||221.46|||221.46|221.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|102.0|6DAAF0BDEE1BCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP936041|2009.0|9|20080325000000|----------||160.0|||160.0|160.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|103.0|6DAAF0BDEE1CCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP934909|2009.0|9|20080325000000|----------||147.86|||147.86|147.86|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|104.0|6DAAF0BDEE1DCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3521997|2009.0|9|20080325000000|----------||360.5|||360.5|360.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|105.0|6DAAF0BDEE1ECE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||67.0|||67.0|67.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|106.0|6DAAF0BDEE1FCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||386.5|||386.5|386.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|107.0|6DAAF0BDEE20CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||20.0|||20.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|108.0|6DAAF0BDEE21CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||88.0|||88.0|88.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|109.0|6DAAF0BDEE22CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||130.0|||130.0|130.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|110.0|6DAAF0BDEE23CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||122.5|||122.5|122.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|111.0|6DAAF0BDEE24CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||646.4|||646.4|646.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|112.0|6DAAF0BDEE25CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||76.1|||76.1|76.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|113.0|6DAAF0BDEE26CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP937898|2009.0|9|20080325000000|----------||-107.97|||-107.97|-107.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|114.0|6DAAF0BDEE27CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP948493|2009.0|9|20080325000000|----------||-221.46|||-221.46|-221.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|115.0|6DAAF0BDEE28CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP937043|2009.0|9|20080325000000|----------||435.2|||435.2|435.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|116.0|6DAAF0BDEE29CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP940047|2009.0|9|20080325000000|----------||211.91|||211.91|211.91|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|117.0|6DAAF0BDEE2ACE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP936520|2009.0|9|20080325000000|----------||443.5|||443.5|443.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|118.0|6DAAF0BDEE2BCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP954936|2009.0|9|20080325000000|----------||258.78|||258.78|258.78|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|119.0|6DAAF0BDEE2CCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP943743|2009.0|9|20080325000000|----------||100.91|||100.91|100.91|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|120.0|6DAAF0BDEE2DCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP937279|2009.0|9|20080325000000|----------||38.93|||38.93|38.93|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|121.0|6DAAF0BDEE2ECE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP951771|2009.0|9|20080325000000|----------||478.31|||478.31|478.31|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|122.0|6DAAF0BDEE2FCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP954307|2009.0|9|20080325000000|----------||500.16|||500.16|500.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|123.0|6DAAF0BDEE30CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP939303|2009.0|9|20080325000000|----------||179.19|||179.19|179.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|124.0|6DAAF0BDEE31CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP949706|2009.0|9|20080325000000|----------||248.0|||248.0|248.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|125.0|6DAAF0BDEE32CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP940079|2009.0|9|20080325000000|----------||38.08|||38.08|38.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|126.0|6DAAF0BDEE33CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP952607|2009.0|9|20080325000000|----------||247.34|||247.34|247.34|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|127.0|6DAAF0BDEE34CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP953610|2009.0|9|20080325000000|----------||131.5|||131.5|131.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|128.0|6DAAF0BDEE35CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP960059|2009.0|9|20080325000000|----------||48.79|||48.79|48.79|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|129.0|6DAAF0BDEE36CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|FM479154|2009.0|9|20080325000000|----------||124.09|||124.09|124.09|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|130.0|6DAAF0BDEE37CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP973026|2009.0|9|20080325000000|----------||1192.97|||1192.97|1192.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|131.0|6DAAF0BDEE38CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP974532|2009.0|9|20080325000000|----------||1201.03|||1201.03|1201.03|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|132.0|6DAAF0BDEE39CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP962561|2009.0|9|20080325000000|----------||-376.0|||-376.0|-376.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|133.0|6DAAF0BDEE3ACE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP974449|2009.0|9|20080325000000|----------||478.66|||478.66|478.66|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|134.0|6DAAF0BDEE3BCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP963267|2009.0|9|20080325000000|----------||174.14|||174.14|174.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|135.0|6DAAF0BDEE3CCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP967224|2009.0|9|20080325000000|----------||737.15|||737.15|737.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|136.0|6DAAF0BDEE3DCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP970233|2009.0|9|20080325000000|----------||21.96|||21.96|21.96|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|137.0|6DAAF0BDEDE5CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP965317|2009.0|9|20080325000000|----------||17.2|||17.2|17.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|138.0|6DAAF0BDEDE6CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP968771|2009.0|9|20080325000000|----------||20.0|||20.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|139.0|6DAAF0BDEDE7CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP968634|2009.0|9|20080325000000|----------||4.79|||4.79|4.79|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|140.0|6DAAF0BDEDE8CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP969419|2009.0|9|20080325000000|----------||44.35|||44.35|44.35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|141.0|6DAAF0BDEDE9CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP975387|2009.0|9|20080325000000|----------||57.8|||57.8|57.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|142.0|6DAAF0BDEDEACE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP975329|2009.0|9|20080325000000|----------||1308.0|||1308.0|1308.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|143.0|6DAAF0BDEDEBCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP976981|2009.0|9|20080325000000|----------||1138.48|||1138.48|1138.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|144.0|6DAAF0BDEDECCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP978337|2009.0|9|20080325000000|----------||431.68|||431.68|431.68|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|145.0|6DAAF0BDEDEDCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||223.0|||223.0|223.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|146.0|6DAAF0BDEDEECE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||608.4|||608.4|608.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|147.0|6DAAF0BDEDEFCE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3551997|2009.0|9|20080325000000|----------||5.0|||5.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|148.0|6DAAF0BDEDF0CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP975390|2009.0|9|20080325000000|----------||97.2|||97.2|97.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|149.0|6DAAF0BDEDF1CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP979008|2009.0|9|20080325000000|----------||134.66|||134.66|134.66|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|150.0|6DAAF0BDEDF2CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP983890|2009.0|9|20080325000000|----------||140.08|||140.08|140.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|151.0|6DAAF0BDEDF3CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP976593|2009.0|9|20080325000000|----------||21.64|||21.64|21.64|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|152.0|6DAAF0BDEDF4CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|IDBL|ID3501997|2009.0|9|20080325000000|----------||360.0|||360.0|360.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|153.0|6DAAF0BDEDF5CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP978367|2009.0|9|20080325000000|----------||3230.29|||3230.29|3230.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|154.0|6DAAF0BDEDF6CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP989366|2009.0|9|20080325000000|----------||75.16|||75.16|75.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|155.0|6DAAF0BDEDF7CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP993141|2009.0|9|20080325000000|----------||-100.91|||-100.91|-100.91|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|156.0|6DAAF0BDEDF8CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP986463|2009.0|9|20080325000000|----------||65.08|||65.08|65.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
255191.0|157.0|6DAAF0BDEDF9CE85E0404F8189D808BA|1.0|BL|4624739|-----|7530|---|LG|AP|AP996711|2009.0|9|20080325000000|----------||39.05|||39.05|39.05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|N|
