univ_fiscal_yr|fin_coa_cd|account_nbr|fin_object_cd|fin_sub_obj_cd|obj_id|ver_nbr|fin_sub_obj_cd_nm|fin_subobj_shrt_nm|fin_subobj_actv_cd|
2011.0|EA|0366513|7900|052|A178D362-13F6-6F02-98F2-E6E754A65099|2.0|FAC TEACH FOR EXCELLENCE|FAC EXCEL-TE|Y|
2011.0|EA|0366513|7900|053|529F7ADD-41F3-4AD4-E4D7-B105A510C441|2.0|Quality Improvement Projects|Quality Impr|Y|
2011.0|EA|0366513|7900|BCP|34D1CEDD-2F6C-D8D8-20D6-217D520BEE8A|2.0|BUDGET CONTINGENCY PLAN|B C Plan|Y|
2011.0|EA|0366513|7900|RET|BC473C93-C8FC-13A7-0DCB-82D5D1AA3E0F|2.0|1% RETENTION INITIATIVE|RETENTION|Y|
2011.0|EA|0366513|7900|UTX|BC10362D-D4CB-D30A-C38F-A0BD3819D448|2.0|CONTINGENCY SAVINGS - UNIV TAX|Univ Tax Sav|Y|
2011.0|EA|0366520|4008|COL|8D68802D-DE95-A0FB-4B36-6662217A9E21|2.0|COLOR COPIER OFFICE SERVICES|color copier|Y|
2011.0|EA|0366520|4008|FOC|F2442180-8242-9F6B-D1F4-0E9CDEAB7293|2.0|Focus on Arts funding|Focus Art|Y|
2011.0|EA|0366520|4008|GRA|8240749E-EB86-06E1-6CC9-58546C7C486B|2.0|GRAF ENDOWED FACULTY|GRAF|Y|
2011.0|EA|0366520|4008|MLR|9E92544C-418D-22ED-36ED-ED00D8C7B031|2.0|Mailroom Allocation|Mailroom|Y|
2011.0|EA|0366520|4008|WCT|B9D79157-9403-40AE-1833-A3E01B61921D|2.0|WCTV support funds|WCTV|Y|
2011.0|EA|0366520|4078|PRO|0CAF267E-7BFC-968D-7CF3-22C5FA6CB0DF|2.0|Professional Council Funds|Prof Counc|Y|
2011.0|EA|0366520|4078|STF|47D7204A-2DBE-ECCA-B727-DF8A9B72AF21|2.0|Staff Council Funds|Staff Counc|Y|
2011.0|EA|0366520|7900|000|E014632C-6130-5800-8D80-67FD684A4116|2.0|NEW BLDG START ALL|NEW BLDG STA|Y|
2011.0|EA|0366520|9977|COL|B8E150B2-B6C4-1B55-E820-21D734108E54|2.0|COLOR COPIER OFFICE SERVICES|color copier|Y|
2011.0|EA|0366520|9977|FOC|63CCCB6E-5D6D-C2C1-F7B0-BCF75A891225|2.0|Focus on Arts funding|Focus Art|Y|
2011.0|EA|0366520|9977|GRA|F9051400-04CF-A932-A4E7-7B36395C6312|2.0|GRAF ENDOWED FACULTY|GRAF|Y|
2011.0|EA|0366520|9977|MLR|E81BEB83-EA11-AA43-94A7-B0C620BEE594|2.0|Mailroom Allocation|Mailroom|Y|
2011.0|EA|0366520|9977|WCT|8B7BD01F-A784-B8E6-7688-6DF4DC1CD2C3|2.0|WCTV support funds|WCTV|Y|
2011.0|EA|0366530|1110|TEC|7D8B2F28-38C4-2C7D-6068-9973B0F02AA9|2.0|TECH FUNDING|tech fund|Y|
2011.0|EA|0366530|1110|UNI|20A8AEBC-3F1D-28EF-BDA7-EB87306A3F1C|2.0|UNIVERSITY INITIATIVES|univ init|Y|
2011.0|EA|0366530|4008|ERF|C9B997E4-FD14-AAEF-E9DA-9781A67C864D|2.0|Early Retirement Funding Res|Erly Ret Fnd|Y|
2011.0|EA|0366530|4008|FCT|0DE461A3-1DF9-40D1-2E18-F426780AA164|2.0|FACULTY COLLOQ ON EXCELLANCE IN TEACHING|FACET|Y|
2011.0|EA|0366530|4008|SLC|37B465E2-A2DA-A21B-B443-FA856EF5C7E2|2.0|STUDENT LOAN COLLECTIONS|Collections|Y|
2011.0|EA|0366530|4008|TEC|238F2EDD-A401-77F8-C855-5A76BB5CFA5E|2.0|BASE TECH FUND|tech fund|Y|
2011.0|EA|0366530|4008|UNI|5FDCB989-3824-9784-A9C5-CF06C7BD8F65|2.0|UNIVERSITY INITIATIVES|UNIV INIT|Y|
2011.0|EA|0366530|9956|DFC|33B8ECED-EFB9-1C38-D0B4-320C53D12B94|2.0|DEPENDENT FEE COURTESY|Fee courtesy|Y|
2011.0|EA|0366530|9956|DFS|6951253B-2B2F-B3A7-28A0-FB73722BD35A|2.0|DEPENDENT FEE COURTESY|Fee courtesy|Y|
2011.0|EA|0366530|9977|ERF|2D53C6A4-47AD-C9CD-A481-9217A0BA0E37|2.0|Early Retirement Funding Res|Erly Ret Fnd|Y|
2011.0|EA|0366530|9977|FCT|28F49F93-3F6E-1C4D-D579-C0067E92C1A7|2.0|FACULTY COLLOQ ON EXCELLANCE IN TEACHING|FACET|Y|
2011.0|EA|0366530|9977|SLC|1444B50F-C6D5-AA90-B801-FE6DA3971E4C|2.0|STUDENT LOAN COLLECTIONS|Collections|Y|
2011.0|EA|0366530|9977|TEC|434E50D3-39AA-262C-555A-7431E4917DB8|2.0|BASE TECH FUND|tech fund|Y|
2011.0|EA|0366530|9977|UNI|BCFC6DE2-337A-4A93-9854-46CDE503AA59|2.0|UNIVERSITY INITIATIVES|UNIV INIT|Y|
2011.0|EA|0366550|9970|UAC|0DD5B680-292E-3C3B-18D8-30EAA06BCBAB|2.0|EQUIP REPLACE FUNDING UA COMPONENT|EQREP UA|Y|
2011.0|EA|0366571|4008|MSA|259C055A-5949-D518-3162-128067071664|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2011.0|EA|0366571|9977|MSA|9B506042-D872-830D-5054-4536D1199220|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2011.0|EA|0366586|1110|TEC|A366D833-5762-F828-0AA3-5F2581F285CE|2.0|STATE APPROP TECHNOLOGY|TECHNOLOGY|Y|
2011.0|EA|0366586|1110|UNI|CC3DBDBF-9789-7305-01BA-9368EBBD995E|2.0|STATE APPROP UNIVERSITY INITIATIVES|UNIV INITVE|Y|
2011.0|EA|0366600|4008|040|2827A909-987C-27CB-A1A4-38612FA84E39|2.0|Alumni alloc|alumni|Y|
2011.0|EA|0366600|4008|041|D9F52FB7-1271-987B-BDA6-90988701F222|2.0|Special Events Allocation|Spec Events|Y|
2011.0|EA|0366600|4008|042|A40C7F38-C74D-5AD0-DE58-F1C282B70D9D|2.0|Lively Arts Alloc|Lively Arts|Y|
2011.0|EA|0366600|4008|043|EC7668BE-86D3-6723-196D-324C9190AAB6|2.0|Gallery Allocation|Gallery|Y|
2011.0|EA|0366600|4008|ALU|640EDDCF-C342-14D0-B852-C372575A4DD4|2.0|ALUMNI RELATIONS|Alum|Y|
2011.0|EA|0366600|7900|040|57909DE4-EE44-B7CF-611A-C8D9CCA5B680|2.0|ALUM ASSN ALLOT|ALUM ASSN AL|Y|
2011.0|EA|0366600|7900|041|58ECAB2A-B379-E326-1DA5-515706BB5932|2.0|SPEC EVENT ALLOT|SPEC EVENT A|Y|
2011.0|EA|0366600|7900|042|8BB5FBB0-3A8E-2F6C-2FA0-13CFDE8F346A|2.0|LIVELY ARTS ALLOT|LIVELY ARTS|Y|
2011.0|EA|0366600|7900|043|6598DF12-EAA1-0D46-B19A-2B437B646A2D|2.0|FUND RAISING ALL|FUND RAISING|Y|
2011.0|EA|0366600|9977|040|6F16981B-C8A3-C3C3-419C-54C24A294102|2.0|Alumni alloc|alumni|Y|
2011.0|EA|0366600|9977|041|01183894-3CB0-0E4E-B6BE-1CCD66102D3B|2.0|Special Events Allocation|Spec Events|Y|
2011.0|EA|0366600|9977|042|A3000681-AA87-7244-3806-35657632887A|2.0|Lively Arts Alloc|Lively Arts|Y|
2011.0|EA|0366600|9977|043|03FD05B6-CDB5-93DD-DF4F-8A8000972559|2.0|Gallery Allocation|Gallery|Y|
2011.0|EA|0366600|9977|ALU|B9732F41-600B-D1DB-BF26-2197B3AE1B7E|2.0|ALUMNI RELATIONS|Alum|Y|
2011.0|EA|0367200|9977|ONB|ACF5FEDD-6432-B2BF-D69A-473FDBD40426|2.0|ONBASE BUDGET ALLOCATION|ONB|Y|
2011.0|EA|0367235|9977|HMS|53CFD801-571A-2BDC-6407-AAF6DB01762E|2.0|HRMS BUDGET ALLOCATION|HRMS|Y|
2011.0|EA|0367287|0110|SDC|764E168F-A8DC-992D-93B9-4E08D853F070|2.0|SDC TUITION RESERVE|SDC TUIT RES|Y|
2011.0|EA|0367287|0703|WVR|1D96E01E-6011-33FE-919F-FB7575CBF4EF|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2011.0|EA|0367287|0790|WVR|9DDC0967-CBDA-E041-8B4B-1E207916A86C|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2011.0|EA|0367287|0791|WVR|EFAEC139-08CB-186E-38F7-3820B4356F41|2.0|SUM2 NON CR HR FEE DEFERRED-WVR|S2NCR DF-WVR|Y|
2011.0|EA|0367287|0890|WVR|54CF41E1-4765-2027-2F79-655B8DB3205F|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2011.0|EA|0367287|0891|WVR|34D65526-CB15-2DF8-90F4-71CDDA339441|2.0|FALL NON CR HR FEE DEFERRED-WVR|FLNCR DF-WVR|Y|
2011.0|EA|0367287|0990|WVR|F3777FA7-93E3-BCA5-D9AE-7D107EF8193A|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2011.0|EA|0367287|0991|WVR|2668467A-8B4C-BF27-4725-0D100DA1D1C8|2.0|SPRG NON CR HR FEE DEFERRED-WVR|SPNCR DF-WVR|Y|
2011.0|EA|0367287|1090|WVR|74C0226D-37AB-3481-5A87-A08C32D587C1|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2011.0|EA|0367287|1091|WVR|411FF234-58D7-8105-A4F8-E3D5B973C77B|2.0|SUM1 NON CR HR FEE DEFERRED-WVR|S1NCR DF-WVR|Y|
2011.0|EA|0367287|1800|WVR|6F954283-A3D0-6296-F46B-E6EA47CDFAB6|2.0|OTHER INCOME-WAIVER|OTHR INC-WVR|Y|
2011.0|EA|0367310|7900|000|EC2A7883-A1C1-4D5D-8053-0519BB7814CA|2.0|WEEKEND COVER ALLOC|WKEND COVER|Y|
2011.0|EA|0367318|7000|NRE|96C3D705-F469-1B70-4333-FE961717C87F|2.0|NONRECURRING EQUIPMENT|NONRECURRING|Y|
2011.0|EA|0367525|2502|WRI|5D97E4F5-6475-2C68-81E1-CC9EA9A6E8F4|2.0|WRIGHT|WRIGHT|Y|
2011.0|EA|0367587|0110|SCH|224B8F9D-49F3-3C57-8C42-4A4E8932B5D1|2.0|SCHOLAR CDV RESERVE|CDV SCHOL RE|Y|
2011.0|EA|0367720|5810|WVR|0AD2A844-B317-5DA3-CCB0-D04309BEAE69|2.0|GRAD STUD FEE WVR|GRAD FEE WVR|Y|
2011.0|EA|0368000|2200|CTE|C1CF20E1-ADC8-0091-312C-370A4A4CC5BC|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2011.0|EA|0368000|4616|CTE|D0877D37-F2BF-76F4-3CB8-10F0DBDB0100|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2011.0|EA|0368000|7900|000|BA57193F-633A-35F0-C863-1A272847ED53|2.0|UNALLOCATED|UNALLOCATED|Y|
2011.0|EA|0368000|7900|040|E9206FC0-473A-ED48-B2C1-EE606CDE1B9E|2.0|ALLOC ECON ED CN|ALLOC ECON E|Y|
2011.0|EA|0368000|7900|CTE|D91F116A-B8A2-8458-08C7-57B8C46EE381|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2011.0|EA|0368000|9977|CHP|19EB5A2D-10E5-7DE9-6BFB-6E2EF299407D|2.0|CHP E219 BUDGET ALLOCATION|CHP|Y|
2011.0|EA|0368000|9977|EEC|3A07D4D7-16B9-36CE-44A4-A89A2862D996|2.0|EEC BUDGET ALLOCATION|EEC|Y|
2011.0|EA|0368000|9977|GRF|36045A4D-3EEE-404F-CCAB-8389E11EC5E2|2.0|GRAF E219 BUDGET ALLOCATION|GRF|Y|
2011.0|EA|0368010|2000|CTE|5C47DB87-C0A0-D754-F162-5AB3A074EE3B|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2011.0|EA|0368014|4008|LAB|942D2609-2053-F29E-0B8A-A99604AF1759|2.0|COMPUTER LAB|COMP LAB|Y|
2011.0|EA|0368014|4008|MSA|3DEF840D-8243-4FB4-CD06-485057220D50|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2011.0|EA|0368014|7900|000|B552052B-2124-FCBE-2924-3C53EC02C9BD|2.0|STU NETWORK ALLOC|STU NETWORK|Y|
2011.0|EA|0368014|9977|LAB|D54B43DE-7784-6294-F3CC-B290DC1B676F|2.0|COMPUTER LAB|COMP LAB|Y|
2011.0|EA|0368014|9977|MSA|94224B4B-98B5-E5F7-FE9D-EA191DF6E764|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2011.0|EA|0368016|3000|CTE|BB7A6470-5194-2D7E-5F1D-DBF53BE2E726|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2011.0|EA|0368016|3500|CTE|B0D802D7-802B-4CF9-D1BF-0AF52BC3E71A|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2011.0|EA|0368020|2000|CTE|7BD3E2F1-43A8-96A7-7DAE-6FAC5AA43502|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2011.0|EA|0368020|2500|CTE|3F270702-A858-6266-6198-BAA0E16D802D|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2011.0|EA|0368025|5199|000|62993B2B-AEBB-DF60-3CD0-E2E1ADF27A76|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2011.0|EA|0368025|9900|000|E73A8C60-B86C-3B7D-A90F-AA8F4F258B6C|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2011.0|EA|0368030|3500|CTE|BFAB3059-E0BC-5E62-306A-BAEF92A7B500|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2011.0|EA|0368035|2000|CTE|4AE21FDC-929D-AE63-C937-35B4E1F9B415|2.0|COMMITMENT|CTE|Y|
2011.0|EA|0368035|2400|CTE|4A9B5F67-E620-F9C8-D8B8-119B6E9728EB|2.0|COMMITMENT|CTE|Y|
2011.0|EA|0368040|2000|ADM|D57E1172-01CB-4F1C-ECAB-DF23DA2AE775|2.0|ADMINISTRATIVE SUPPORT|Admin Suppor|Y|
2011.0|EA|0368100|2000|CTE|C9000E2F-520E-3A73-AFDD-0EAB0DBFFED3|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2011.0|EA|0368187|0110|SDC|96EBF2B5-8DA2-EA76-D0E2-0C462FCC00FE|2.0|SDC TUITION RESERVE|SDC RESERVE|Y|
2011.0|EA|0368187|0703|WVR|330E4742-3179-B152-F124-C16171F223D4|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2011.0|EA|0368187|0787|WVR|5086BD96-F322-6BCD-2512-3A2AED17782F|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|0368187|0887|WVR|71648938-1FBD-F592-CA05-651E9ACCB60F|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|0368187|0987|WVR|05950706-ED89-F138-6A03-40B8F92D429C|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|0368187|1087|WVR|2D707391-7C7E-7573-04E4-BCB0466AB545|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|0368200|2000|CTE|C0C0CB3D-C470-3DCA-8352-2DD9BDB34109|2.0|COMMITMENT TO EXCELLENCE|Commitment|Y|
2011.0|EA|0368200|2400|CTE|FD0D566A-56F0-5D19-DC74-712DB3C4AAA7|2.0|COMMITMENT TO EXCELLENCE|Commitment|Y|
2011.0|EA|0368200|9920|CTE|22EA337C-F4E7-80A6-E121-F7453943D967|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2011.0|EA|0368451|0703|WVR|210F84CF-4904-C3C3-8F01-25FEAF500A17|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2011.0|EA|0368451|0787|WVR|54D1F286-6AD7-770C-0476-4DD13CFCBBF1|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|0368451|0796|WVR|A8BE7C34-A195-C898-43F5-73D85FFA6FC4|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2011.0|EA|0368451|0887|WVR|DE92CC71-1765-0004-5CF5-D33D13EF5C41|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|0368451|0896|WVR|FC3FABEF-9CD1-CFD2-4837-448F24B1787C|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2011.0|EA|0368451|0987|WVR|DBA6E0A5-6115-140B-B9E3-A34DD37E1934|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|0368451|0996|WVR|7D8EF20B-C955-BC31-A80C-980DAA79E4F0|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2011.0|EA|0368451|1087|WVR|9E1D7A69-A4B6-A968-358D-DC377633FCB2|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|0368451|1096|WVR|7F2AA558-98B5-EA66-CAF9-5A431D1AF3F2|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2011.0|EA|0368500|5199|000|9158BCC4-F864-7084-CB75-DFEF20F98C86|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2011.0|EA|0368500|9900|000|75E2FF9A-29C6-4473-FD21-D99C6769BFD2|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2011.0|EA|0368700|2000|CTE|4676B704-3AE8-FEB3-DB05-C1F50BE3D032|2.0|CTE|CTE|Y|
2011.0|EA|0368720|2000|CTE|BA151108-5915-7BF9-0CAA-802CBE16B8DA|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2011.0|EA|0368900|2000|CTE|85EDFE3E-77DC-B292-D89C-1A7031D02A71|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2011.0|EA|0369303|5199|000|31489775-A2F9-8041-044B-D6E7424D0351|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2011.0|EA|0369303|9900|000|8AFF9C5F-3D8D-E38E-EC0F-AED7B1802C5C|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2011.0|EA|0369306|2502|MAR|6940AD53-0D3E-2DB2-6D5E-50187EED1B95|2.0|MARCUM|MARCUM|Y|
2011.0|EA|0369308|2502|WAL|7A7E1100-87B1-9316-DC25-80F9B994131A|2.0|WALKER|WALKER|Y|
2011.0|EA|0369400|4084|ARE|699EFB2F-06DD-E2FD-4A8F-7C8F53C4FD06|2.0|AREA 9 T-1|ARE|Y|
2011.0|EA|0369400|4084|CON|AEF5BC9A-FCFD-AA1F-7666-31BD072D6A60|2.0|CONNERSVILLE T-1|CON|Y|
2011.0|EA|0369400|4084|NEW|9C760140-45EE-E824-0F58-7F2BA7CAF27F|2.0|NEW CASTLE - T-1|NEW|Y|
2011.0|EA|0369400|9940|LCF|0764CF9B-68FB-DFCC-D24F-F61313AA5043|2.0|LIFE CYCLE FUNDING|LIFECYCLE|Y|
2011.0|EA|0369400|9977|TSC|20112CC7-7666-6B61-A232-EBECFCC13F59|2.0|TECH SUPPORT CLASSROOM TEACHING|TSC|Y|
2011.0|EA|0369405|9940|LCF|D0858597-B773-58CB-0D70-E2235485F95D|2.0|LIFE CYCLE FUNDING|LIFECYCLE|Y|
2011.0|EA|2366556|1635|BUR|5FFFD5C9-D062-1537-F2F5-F57E22F8FF7A|2.0|BURSAR|burs|Y|
2011.0|EA|2367519|5199|000|5CAB54E4-523C-501C-0FFD-1CB49BCD1A0C|2.0|TANSFER OF SUPPORT|TRANSFER SUP|Y|
2011.0|EA|2367519|9900|000|E9738764-CDBC-FF0F-F7E8-40188D8274F1|2.0|TANSFER OF SUPPORT|TRANSFER SUP|Y|
2011.0|EA|2367520|0703|WVR|254C7A7F-00D1-CA43-49E5-EAEF2F7457CA|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2011.0|EA|2367520|0796|WVR|6003020C-61CB-D5D2-1B9C-CD2E7442049B|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2011.0|EA|2367520|0896|WVR|2702385A-D76C-196C-6BEE-FD93BBC7FB87|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2011.0|EA|2367520|0996|WVR|F51DB527-EA23-361D-DC29-3DE640439013|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2011.0|EA|2367520|1096|WVR|573E63DF-D427-09BF-14F5-F8136A3B21E9|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2011.0|EA|2367520|5199|000|5A7CA022-AADB-7B02-F86A-FA890C43F06C|2.0|ACT FEE TRANSFER|ACT FEE TRAN|Y|
2011.0|EA|2367520|7900|000|3C1830D5-0DD2-581E-9445-4B5D3561A392|2.0|UNALLOCATED|UNALLOCATED|Y|
2011.0|EA|2367520|8160|07|40BD844F-76A8-5461-14A1-585333E1F7F4|2.0|SUM I BURSAR AR|SUM I AR|Y|
2011.0|EA|2367520|8160|08|48A3A69D-F6D4-378A-9925-FCE0C46DEBBC|2.0|FALL BURSAR AR|FALL AR|Y|
2011.0|EA|2367520|8160|09|75C3E14D-58EE-340D-2C23-F0C25F75B508|2.0|SPRING BURSAR AR|SPRING AR|Y|
2011.0|EA|2367520|8160|10|0CDAEE9B-7246-A004-1F85-8E09B3BA3FC4|2.0|SUM II BURSAR AR|SUM II AR|Y|
2011.0|EA|2367520|9465|07|F292AE26-AC1B-4D64-F2FC-D004512D8E56|2.0|SUM I DEF REV|SUM I DF RV|Y|
2011.0|EA|2367520|9465|08|5C76F57D-DF70-48CF-A322-D67B145B5E1D|2.0|FALL DEF REV|FALL DF RV|Y|
2011.0|EA|2367520|9465|09|0B5FEB37-1570-7CA3-19E1-A2A6FBC9EF79|2.0|SPRING DEF REV|SPRING DF RV|Y|
2011.0|EA|2367520|9465|10|1D8696A6-6A1C-EE4A-1808-48CEA2F799D0|2.0|SUM II DEF REV|SUM II DF RV|Y|
2011.0|EA|2367520|9900|000|A6FE14AE-C769-E6BF-1A53-6BE7D5E2ED10|2.0|ACT FEE TRANSFER|ACT FEE TRAN|Y|
2011.0|EA|2367526|4900|MCF|DDB4FC6D-328F-4391-C590-96502884CD6F|2.0|MCFARLING|Mcfarling|Y|
2011.0|EA|2367526|4900|MEJ|E75CE67E-9982-7A11-CD00-0909C2ABDB6C|2.0|MEIJER|MEIJER|Y|
2011.0|EA|2367526|4900|RED|EFB74D7C-FDEF-6778-A891-8D614EAF7332|2.0|REID HOSPITAL|REID|Y|
2011.0|EA|2367526|4900|VAL|28AD09CA-75F1-C79F-DA4C-4622CB95772E|2.0|VALLEY SERVICES|VALLEY|Y|
2011.0|EA|2868101|9915|PRS|EAE844CA-74F9-EDDB-62CF-CEFCC5005D08|2.0|FEMP PRES. MATCH|FEMPPRESMTCH|Y|
2011.0|EA|2868101|9915|SCH|1C032CA1-D909-3D98-9F05-72BA5CA61A6E|2.0|FEMP CAMPUS MATCH|FEMPCMPSMTCH|Y|
2011.0|EA|6067000|8300|INV|DA9219C2-29E9-75AF-86B2-419DF298E3E1|2.0|IU INV NOT PURCH|Inv Not Purc|Y|
2011.0|EA|6067100|1464|WVR|195A4036-8DB4-FADC-8F2C-037EE34C0B14|2.0|PARKING PERMIT FEE WAIVER|PARK FEE WVR|Y|
2011.0|EA|6067100|5199|071|397C59E7-F0CD-6B63-227E-FCA16CA04755|2.0|INT DEBT SERV|INT DEBT SER|Y|
2011.0|EA|6067100|9900|071|22CA8D26-1B16-D89A-96C2-5A837461968A|2.0|INT DEBT SERV|INT DEBT SER|Y|
2011.0|EA|6669400|1500|CPY|A97434FD-5D45-944A-4387-9FE1E6CD916E|2.0|COPY MACHINE SALES|Copy|Y|
2011.0|EA|6669400|1500|PRT|871E83BB-8FE7-B758-46D5-8DDA83B48B6B|2.0|PRINTER SALES|Print|Y|
2011.0|EA|6669400|4115|STF|68ADA908-5529-D9BF-E42A-DF8A849B3A2F|2.0|STAFF|Staff|Y|
2011.0|EA|6669400|4115|STU|528C64FA-14F9-037D-F5E9-99EFA4DBEF65|2.0|STUDENT|Student|Y|
2011.0|EA|6669400|4690|STF|A17D5092-987B-A46F-8C15-AD57E7D735A3|2.0|STAFF|Staff|Y|
2011.0|EA|6669400|4690|STU|A80F7074-28E3-E0BC-92C9-8B68549CEA64|2.0|STUDENT|Student|Y|
2011.0|EA|6669400|5215|STF|B7C6FF1C-CA6D-BC8F-180F-A2F3D96A638A|2.0|STAFF|Staff|Y|
2011.0|EA|6669400|5215|STU|9136629F-41AC-AC4A-F3D5-B6F684D68AEE|2.0|STUDENT|Student|Y|
2011.0|EA|6868451|0703|WVR|C69B8A77-2EB0-EA27-00D1-F4A7A82B0F5D|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2011.0|EA|6868451|0787|WVR|47CE9162-2372-F846-8F0B-2624FFA40129|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|6868451|0887|WVR|FF16235D-CFAC-CBD2-6EE6-DFF9328E99B9|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|6868451|0987|WVR|FDC3B8B7-62A7-6C31-4DBD-E9EAB5D39DF4|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2011.0|EA|9067011|7303|ASV|4E40B4DE-8DDD-518B-F577-99EA427D321F|2.0|ADDITIONAL SERVICES|add't svcs|Y|
2011.0|EA|9067011|7303|FEE|A081E558-B0AC-E096-21F3-31D9B2BAE5E4|2.0|ARCHITECT FEES|archt|Y|
2011.0|EA|9067011|7303|REM|DA6C7B7C-CA0F-E3C0-58E1-6FEAC9E995B3|2.0|REIMBURSABLES|reimb|Y|
2011.0|EA|9067017|4520|ASV|2B02C02F-359A-A010-2BF7-8C074FBABBD1|2.0|ADDITIONAL SERVICES|add't svcs|Y|
2011.0|EA|9067017|4520|REM|8ED1DEA7-D416-4AA0-97FE-E6E4E3E4681A|2.0|REIMBURSABLES|reimb|Y|
2011.0|EA|9067017|7301|ASV|69FD7B8F-55A7-54C1-5420-770D57DDC6E1|2.0|ADDITIONAL SERVICES|add't svcs|Y|
2011.0|EA|9067018|7301|ASV|A95FC41F-14C0-241C-C2F3-524E055D29EC|2.0|ADDITIONAL SERVICES|Add't Srvcs|Y|
2011.0|EA|9067018|7301|FEE|D2BD78E1-44FF-7040-F825-CA80FAF92BF8|2.0|ARCHITECTURAL|Arch fees|Y|
2011.0|EA|9067018|7301|REM|81690D9E-0630-639D-B74E-7752AE23E6A6|2.0|REIMBURSABLES|Reimb|Y|
2011.0|EA|9067019|7301|ASV|DCEC2870-A341-E80E-5298-DD3E632BC0E1|2.0|ADDITIONAL SERVICES|Add't svcs|Y|
2011.0|EA|9067019|7301|FEE|BE1C98A1-D218-B49E-A9D4-2EC79CABB02A|2.0|ARCHITECTURUAL|arch fees|Y|
2011.0|EA|9067019|7301|REM|2A15F472-B72C-31CA-020E-D1375F805F94|2.0|REIMBURSABLES|reimb|Y|
2011.0|EA|9067019|7468|ASV|07DCC7FF-6E18-FBE9-959E-3B37E9B80551|2.0|ADDITIONAL SERVICE|Add't Svcs|Y|
2011.0|EA|9067019|7468|FEE|85795CF3-7BA9-1F37-2DB2-D525A4E09615|2.0|ARCHITECTURAL|Arch Fees|Y|
