fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|
BL|2331474|014C92B06A4AA16EE043814FD881A16E|1.0|PSYCH TECH SUPPORT GROUP|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|AA|U||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19910916000000|19910916000000||BL|2331489|||||BL|1023287||||||N|O|H|N|N|N|N|N||N|N|
BL|2331475|014C92B06BD6A16EE043814FD881A16E|1.0|SHIFFRIN - BRIDGE FUNDING|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 376B|47405|||20010726000000|20010726000000||||||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2331476|014C92B06C3DA16EE043814FD881A16E|1.0|WATERMAN RESEARCH-SHIFFRIN|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|IPR|R||BLOOMINGTON|IN|PSYCH 120|47405-1301|IU||20041015000000|20041015000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2331482|014C92B06A4BA16EE043814FD881A16E|1.0|TIMBERLAKE RUGS GRANT MATCH|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|IPR|U||BLOOMINGTON|IN|402 N. PARK|47405|IU||19910531000000|19910531000000|20030530000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2331489|014C92B06A4CA16EE043814FD881A16E|1.0|PSYCHOLOGY CONTINUATION ACCOUNT|4318506633|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|IN|U||BLOOMINGTON|IN|PSYCHOLOGY|47405|||19990809000000|19990809000000||||||||BL|1023287||||||N|O|N|N|N|N|N|N||N|N|
BL|2331491|014C92B06A4DA16EE043814FD881A16E|1.0|WEST-LAB AVIAN BEHAV-PHYCH|5778107441|3889504703|4318506633|PSY|NA|BL|DOFDS|Y|IPR|U||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19910913000000|19910913000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2331501|014C92B06A4EA16EE043814FD881A16E|1.0|FARLEY CONFERENCE ACCT.|4318506633|3889504703|1811109385|PSY|NA|BL|DOFDS|N|CS|U||BLOOMINGTON|IN|PSYCHOLOGY|47405|BL|1031499|19960129000000|19960129000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2431425|014C92B06A4FA16EE043814FD881A16E|1.0|FAZIO-STUDENT SUPPORT-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|DSCFE|N|S&F|U||BLOOMINGTON|IN|Psychology|47405-1301|UA|6612160|19920619000000|19920619000000||BL|2331489|||||BL|1023287||||||N|O|N|N|N|N|N|N||N|N|
BL|2431484|014C92B06A50A16EE043814FD881A16E|1.0|TOWNSEND-STUDENT SUPPORT-PS|4318506633|3889504703|4318506633|PSY|NA|BL|DSCFE|N|S&F|U||BLOOMINGTON|IN|Psychology|47405-1301|UA|6612160|19920619000000|19920619000000||BL|2331489|||||BL|1023287||||||N|O|N|N|N|N|N|N||N|N|
BL|2531401|014C92B06A51A16EE043814FD881A16E|1.0|PSYCHOLOGY AWARDS|4318506633|3889504703|4318506633|PSY|GS|BL|RESSCH|N|S&F|R||BLOOMINGTON|IN|Psychology|47405|UA|6612160|19950424000000|19950417000000||BL|2331489|||||BL|1023287||||||N|N|N|N|N|N|N|N||N|N|
BL|2531540|014C92B06C2EA16EE043814FD881A16E|1.0|ANONYMOUS PSYCHOLOGY SCHOLARSHIP|4318506633|6054406226|4318506633|PSY|NA|BL|RESSCH|Y|S&F|R||BLOOMINGTON|IN|PSYCHOLOGY|47405|||20040611000000|20040611000000||||||||BL|1023287||||||N|O|N|N|N|N|N|N||N|N|
BL|2631401|014C92B06A52A16EE043814FD881A16E|1.0|PSY STUDENT AWARDS|4318506633|3889504703|4318506633|PSY|NA|BL|RESFEL|Y|S&F|R||BLOOMINGTON|IN|PSYCHOLOGY|47405|||19960426000000|19960426000000||BL|2331489|||||BL|1023287||||||N|O|N|N|Y|Y|N|N||N|N|
BL|2631468|014C92B06A53A16EE043814FD881A16E|1.0|PSYCHOLOGY FELLOWSHIPSWSHIP|4318506633|3889504703|4318506633|PSY|NA|BL|RESFEL|Y|S&F|R||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|UA|6612160|19930621000000|19930621000000||BL|2331489|||||BL|1023287||||||N|N|N|N|N|N|N|N||N|N|
BL|2631476|014C92B06A54A16EE043814FD881A16E|1.0|MARIE Z SINNOTT FELLOWSHIP|4318506633|3889504703|4318506633|PSY|NA|BL|RESFEL|N|S&F|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|UA|6612160|19830510000000|19830510000000|19950509000000|BL|2331489|||||BL|2631476|10|N|000|BL|2631476|N|N|N|N|N|N|N|N||N|N|
BL|2823205|014C92B06BB1A16EE043814FD881A16E|1.0|GILL FELLOW - PSY, WALKER|4318506633|6054406226|2362105752|PSY|NA|BL|FEMP|Y|IN|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20000731000000|20000731000000||||||||BL|2823205||||||N|O|H|N|N|N|N|N||N|N|
BL|2823270|014C92B06A55A16EE043814FD881A16E|1.0|GILL CHAIR - PSY WALKER|4318506633|6054406226|2362105752|PSY|NA|BL|FEMP|Y|IN|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20000420000000|20000420000000||||||||BL|2823270||||||N|O|A|N|N|N|N|N||N|N|
BL|2831410|014C92B06A56A16EE043814FD881A16E|1.0|COAS/ELIOT HEART PROFESSORSHIP PSYCHOLOG|4318506633|3889504703|4318506633|PSY|NA|BL|FEMP|Y|IN|R||BLOOMINGTON|IN|PSYCHOLOGY|47405|||19980512000000|19980512000000||BL|2331489|||||BL|1023287||||||N|O|A|Y|N|N|N|N||N|N|
BL|2931401|014C92B06A57A16EE043814FD881A16E|1.0|HALBERSTADT RESEARCH - PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY BUILDING|47405|||19951214000000|19951214000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2931402|014C92B06A58A16EE043814FD881A16E|1.0|ERLBAUM - INTONS-PETERSON|3889504703|6207703270|6110703327|PSY|NA|BL|ROFDS|Y|CS|R||BLOOMINGTON|IN|PSYCHOLOGY|47405|||19961122000000|19961122000000|20020327000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|Y|
BL|2931406|014C92B06A59A16EE043814FD881A16E|1.0|BEHAVIOR RESEARCH METHODS|1689406108|3889504703||PSY|NA|BL|ROFDS|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19890701000000|19890701000000|19980630000000|BL|1031499|||||BL|1023287||||||N|N|C|Y|N|N|N|N||N|Y|
BL|2931407|014C92B06A5AA16EE043814FD881A16E|1.0|FAZIO-JOURNAL OF EXPERIMENTAL SOCIAL PSY|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|CS|R||BLOOMINGTON|IN|PSYCHOLOGY|47405|||19971126000000|19971201000000|20040521000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|Y|
BL|2931408|014C92B06A5BA16EE043814FD881A16E|1.0|HOLTZWORTH-MUNROE CLIENT ACCOUNT|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|CS|R||BLOOMINGTON|IN|Psychology|47405|||19971203000000|19971203000000||BL|2331489|||||BL|1023287||||||N|N|H|Y|N|N|N|N||N|N|
BL|2931409|014C92B06A5CA16EE043814FD881A16E|1.0|WEB BOOK DEVELOPMENT - FROMMER|2659604340|3889504703|6110703327|PSY|NA|BL|ROFDS|Y|IN|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19980416000000|19980416000000|20020206000000|BL|2331489|||||BL|1023287||||||N|N|H|Y|N|N|N|N||N|Y|
BL|2931410|014C92B06A5DA16EE043814FD881A16E|1.0|WEST - JOURNAL OF COMPARATIVE PSYCHOLOGY|5778107441|3889504703|5778107441|PSY|NA|BL|ROFDS|Y|AAOI|R||BLOOMINGTON|IN|PSYCHOLOGY|47405|||19991101000000|19991101000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2931411|014C92B06A5EA16EE043814FD881A16E|1.0|H-MUNROE/J CONSULTING & CLINICAL PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|IN|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||19991220000000|19991220000000|20050121000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|Y|
BL|2931413|014C92B06BBCA16EE043814FD881A16E|1.0|COGNITIVE SCIENCE SOCIETY JOURNAL|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|CS|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47404|||20001107000000|20001107000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2931417|014C92B06BC3A16EE043814FD881A16E|1.0|JOURNAL OF PERSONALITY & SOCIAL PSYCH.|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|CS|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20010126000000|20010126000000||BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|N|
BL|2931422|014C92B06A5FA16EE043814FD881A16E|1.0|ELSEVIER-ADVS IN PSYCHOLOGY|3889504703|6207703270||PSY|NA|BL|ROFDS|Y|ISOI|R||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19920429000000|19920429000000|20010227000000|BL|2331489|||||BL|1023287||||||N|N|C|Y|N|N|N|N||N|Y|
BL|2931425|014C92B06BFBA16EE043814FD881A16E|1.0|CONCEPTUAL TRANSLATION|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|CS|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20030212000000|20030212000000|20040205000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|Y|
BL|2931436|014C92B06A60A16EE043814FD881A16E|1.0|MILES LABS HEISE|3889504703|5166508090||PSY|NA|BL|ROFDS|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19850827000000|19850827000000|19960115000000|BL|1031499|||||BL|1023287||||||N|N|N|N|N|N|N|N||N|Y|
BL|2931452|014C92B06A61A16EE043814FD881A16E|1.0|MEMORY & COGNITION|5166508090|3792801722||PSY|NA|BL|ROFDS|Y|AA|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19860106000000|19860106000000|19950131000000|BL|1031499|||||BL|1023287||||||N|O|N|N|N|N|N|N||N|Y|
BL|2931467|014C92B06A62A16EE043814FD881A16E|1.0|PSYCHONOMICS PUBLICATIONS|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|AD|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19930112000000|19930112000000|20031216000000|BL|2331489|||||BL|1023287||||||N|N|H|Y|N|N|N|N||N|Y|
BL|2931476|014C92B06A63A16EE043814FD881A16E|1.0|WATERMAN RESEARCH-SHIFFRIN|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|IPR|R||BLOOMINGTON|IN|PSYCH 120|47405-1301|IU||19800808000000|19800808000000|20050131000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|Y|
BL|2931477|014C92B06A64A16EE043814FD881A16E|1.0|SMITH - PSYCHOLOGICAL REVIEW|3098006714|6207703270||PSY|NA|BL|ROFDS|Y|AA|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19940406000000|19940406000000|20010327000000|BL|2331489|||||BL|1023287||||||N|N|C|Y|N|N|N|N||N|Y|
BL|2931483|014C92B06A65A16EE043814FD881A16E|1.0|TWIN STUDIES RESEARCH PROG|5334003983|3889504703||PSY|NA|BL|ROFDS|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY|47405-1301|IU||19870319000000|19870319000000|19990319000000|BL|1031499|||||BL|1023287||||||N|N|H|Y|N|N|N|N||N|Y|
BL|2931490|014C92B06A66A16EE043814FD881A16E|1.0|WALKER-MINORITY ADVANCEMENT|5166508090|3792801722||PSY|NA|BL|ROFDS|Y|AD|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19920619000000|19920619000000|19950131000000|BL|1031499|||||BL|1023287||||||N|N|N|N|N|N|N|N||N|Y|
BL|2931493|014C92B06BB7A16EE043814FD881A16E|1.0|STEINMETZ CONSULTING|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|CS|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20001011000000|20001011000000||BL|2331489|||||BL|2931493||||||N|O|H|Y|N|N|N|N||N|N|
BL|2931495|014C92B06BB5A16EE043814FD881A16E|1.0|STEINMETZ BEHAVIORAL & COGNITIVE NEUROSC|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|CS|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20001010000000|20001010000000||BL|2331489|||||BL|2931495||||||N|O|H|Y|N|N|N|N||N|N|
BL|2931497|014C92B06BB6A16EE043814FD881A16E|1.0|INTEGRATED PHYSIOLOGICAL & BEHAVIORAL|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|CS|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405|||20001011000000|20001011000000||BL|2331489|||||BL|2931497||||||N|O|H|Y|N|N|N|N||N|N|
BL|2931506|014C92B06A67A16EE043814FD881A16E|1.0|WELLMAN-RESEARCH-PSYCH|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY BUILDING|47405|BL|1031400|19960207000000|19960207000000|20030919000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|Y|
BL|2931507|014C92B06A68A16EE043814FD881A16E|1.0|FINN - ALCOHOL RESEARCH|4318506633|3889504703|4318506633|PSY|NA|BL|ROFDS|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY|47405|||19970630000000|19970630000000|20030318000000|BL|2331489|||||BL|1023287||||||N|O|H|Y|N|N|N|N||N|Y|
BL|4031401|014C92B06A69A16EE043814FD881A16E|1.0|UNIV OF CALIF-SHERMAN|4189500212|5166508090||PSY|NA|BL|HIEDUA|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19890701000000|19890701000000|19921231000000|BL|4031413|||||BL|4031401|22|N|092|BL|1023287|N|L|N|N|Y|Y|Y|N|93.242|N|Y|
BL|4031402|014C92B06A6AA16EE043814FD881A16E|1.0|RHODE ISLAND HOSP/BROWN UNIV/QUTTNER|5053009758|4321004623||PSY|NA|BL|HIEDUM|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19960705000000|19960601000000|19980131000000|BL|4031421|||||BL|4031402|21||099|BL|1023287|N|A|N|N|Y|Y|Y|N|93.847|N|Y|
BL|4031403|014C92B06A6BA16EE043814FD881A16E|1.0|UNIV WASHINGTON H-MUNROE|2691706557|5166508090||PSY|NA|BL|HIEDUA|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19910101000000|19910101000000|19910331000000|BL|1031499|||||BL|4031403|20||092|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|
BL|4031404|014C92B06A6CA16EE043814FD881A16E|1.0|VANDERBILT UNIV-BATES|4446301330|5166508090||PSY|NA|BL|HIEDUA|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19910201000000|19910201000000|19921231000000|BL|1031499|||||BL|4031404|22|N|088|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|
BL|4031405|014C92B06A6DA16EE043814FD881A16E|1.0|UNIV WASHINGTON H-MUNROE|2691706557|5166508090||PSY|NA|BL|HIEDUA|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19910401000000|19910401000000|19920331000000|BL|1031499|||||BL|4031405|12||125|BL|1023287|N|L|N|N|Y|Y|Y|N|00.001|N|Y|
BL|4031406|014C92B06A6EA16EE043814FD881A16E|1.0|JOHNS HOPKINS UNIV-CRAIG|3334505644|5166508090||PSY|NA|BL|HIEDUA|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19910815000000|19910815000000|19920731000000|BL|1031499|||||BL|4031406|11|N|092|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|
BL|4031407|014C92B06A6FA16EE043814FD881A16E|1.0|UNIV TENNESSEE-GARRAGHTY|2580507812|5166508090||PSY|NA|BL|HIEDUA|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19920401000000|19920401000000|19930331000000|BL|4031412|||||BL|4031407|22|N|097|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|
BL|4031408|014C92B06A70A16EE043814FD881A16E|1.0|JOHNS HOPKINS UN-NIEDENTHAL|5790902739|5166508090||PSY|NA|BL|HIEDUA|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19920615000000|19920615000000|19930830000000|BL|1031499|||||BL|4031408|11|N|018|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|
BL|4031409|014C92B06A71A16EE043814FD881A16E|1.0|JOHNS HOPKINS UNIV-CRAIG|3334505644|5166508090||PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19920801000000|19920801000000|19940731000000|BL|1031499|||||BL|4031409|22|N|096|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|
BL|4031410|014C92B06A72A16EE043814FD881A16E|1.0|GALLAUDET UNIVERSITY-CRAIG|3334505644|3889504703||PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19920701000000|19920701000000|19960630000000|BL|1031499|||||BL|4031410|22|N|096|BL|1023287|N|L|N|N|Y|Y|Y|N|93.173|N|Y|
BL|4031411|014C92B06A73A16EE043814FD881A16E|1.0|AUBURN UNIVERSITY - BATES|4446301330|5166508090||PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19930501000000|19930501000000|19990430000000|BL|1023200|||||BL|4031411|22||118|BL|1023287|N|L|N|N|Y|Y|Y|N|93.865|N|Y|
BL|4031412|014C92B06A74A16EE043814FD881A16E|1.0|UNIV TENNESSEE-GARRAGHTY|2580507812|5166508090||PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19930401000000|19930401000000|19940331000000|BL|1031499|||||BL|4031412|22|N|096|BL|1023287|N|L|N|N|Y|Y|Y|N|93.867|N|Y|
BL|4031413|014C92B06A75A16EE043814FD881A16E|1.0|UNIV OF CALIF - SHERMAN|4189500212|3889504703||PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19920701000000|19920701000000|19990430000000|BL|4031426|||||BL|4031413|22||110|BL|1023287|N|L|N|N|Y|Y|Y|N|93.242|N|Y|
BL|4031414|014C92B06A76A16EE043814FD881A16E|1.0|UNIV OF TENNESSEE|2580507812|5166508090||PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19940517000000|19940401000000|19950331000000|BL|4031415|||||BL|4031414|11||115|BL|1023287|N|L|N|N|Y|Y|Y|N|93.867|N|Y|
BL|4031415|014C92B06A77A16EE043814FD881A16E|1.0|UNIV OF TENNESSEE - GARRAGHTY|2580507812|3889504703||PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19940520000000|19951215000000|19961130000000|BL|1031499|||||BL|4031415|11||093|BL|1023287|N|L|N|N|Y|Y|Y|N|93.867|N|Y|
BL|4031416|014C92B06A78A16EE043814FD881A16E|1.0|UNIV OF CALIFORNIA-GRAHAM|2090102017|3889504703||PSY|NA|BL|HIEDUD|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19970102000000|19960801000000|19971230000000|BL|1031499|||||BL|4031416|10||000|BL|1023287|N|O|N|N|Y|Y|Y|Y||N|Y|
BL|4031417|014C92B06A79A16EE043814FD881A16E|1.0|RHODE ISLAND HOSP/BROWN UNIV/QUTTNER|5053009758|4321004623||PSY|NA|BL|HIEDUM|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19970502000000|19960601000000|19980131000000|BL|4031422|||BL|4031402|BL|4031417|21||099|BL|1023287|N|O|N|N|Y|Y|Y|N|93.847|N|Y|
BL|4031418|014C92B06A7AA16EE043814FD881A16E|1.0|PURDUE UNIVERSITY/ALBERTS, JEFFREY|1308508136|4321004623||PSY|NA|BL|HIEDUM|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19970728000000|19970301000000|19990531000000|BL|4031424|||||BL|4031418|10||000|BL|1023287|N|O|N|N|Y|Y|Y|N|43.001|N|Y|
BL|4031419|014C92B06A7BA16EE043814FD881A16E|1.0|UNIV OF TENNESSEE-REBEC|4146202628|3889504703||PSY|NA|BL|HIEDUD|Y|IPR|R||BLOOMINGTON|IN|PSYCH 122|47405-1301|||19971105000000|19970808000000|20000430000000|BL|2331489|||||BL|4031419|11||093|BL|1023287|N|O|N|N|Y|Y|Y|N|93.867|N|Y|
BL|4031420|014C92B06A7CA16EE043814FD881A16E|1.0|UNIV OF DELAWARE - S JONES|6126708165|3889504703||PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19980114000000|19970601000000|20000531000000|BL|2331489|||||BL|4031420|21||110|BL|1023287|N|O|N|N|Y|Y|Y|N|93.242|N|Y|
BL|4031421|014C92B06A7DA16EE043814FD881A16E|1.0|CHILDRENS HOSPITAL MEDICAL CTR  QUITTNER|3889504703|4321004623||PSY|NA|BL|NONPRM|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19980520000000|19980210000000|19990531000000|BL|1031499|||||BL|4031421|21||099|BL|1023287|N|O|N|N|Y|Y|Y|N|93.847|N|Y|
BL|4031422|014C92B06A7EA16EE043814FD881A16E|1.0|CHILDRENS HOSP MED CTR /MINORITY SUPPL|3889504703|4321004623||PSY|NA|BL|NONPRM|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19980520000000|19980210000000|19990531000000|BL|1031499|||BL|4031421|BL|4031422|21||099|BL|1023287|N|O|N|N|Y|Y|Y|N|93.847|N|Y|
BL|4031423|014C92B06A7FA16EE043814FD881A16E|1.0|UNIV OF FLORIDA-STEINMETZ|3889504703|4321004623|6110703327|PSY|NA|BL|HIEDUD|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19980924000000|19980901000000|19990831000000|BL|1031499|||||BL|4031423|21||110|BL|1023287|N|O|N|N|Y|Y|Y|N|93.838|N|Y|
BL|4031425|014C92B06A80A16EE043814FD881A16E|1.0|TERMINATED / UNIV OF CALIF - SHERMAN|4189500212|3889504703||PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19990520000000|19990501000000|19990501000000|BL|4031413|BL|1023200|||BL|4031413|22||110|BL|1023287|N|L|N|N|Y|Y|Y|N||N|Y|
BL|4031426|014C92B06A81A16EE043814FD881A16E|1.0|UNIV OF CALIF KK0001^M7-SHERMAN|4318506633|3889504703|4189500212|PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||19990921000000|19990501000000|20050131000000|BL|2331489|||||BL|4031426|22||092|BL|1023287|N|O|N|N|Y|Y|Y|N|93.242|N|N|
BL|4031427|014C92B06A82A16EE043814FD881A16E|1.0|UNIV OF FLORIDA-STEINMETZ|3889504703|4321004623|6110703327|PSY|NA|BL|HIEDUD|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||19991020000000|19990901000000|20000818000000|BL|2331489|||||BL|4031427|21||092|BL|1023287|N|O|N|N|Y|Y|Y|N|93.838|N|Y|
BL|4031428|014C92B06BB8A16EE043814FD881A16E|1.0|UNIV OF SOUTHERN CALIF /057791/-HELLER|4318506633|3889504703|4318506633|PSY|NA|BL|HIEDUA|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|IU||20001012000000|20000901000000|20030831000000|BL|2331489|||||BL|4031428|21||092|BL|1023287|N|O|N|N|Y|Y|Y|N|93.866|N|Y|
BL|4031429|014C92B06BCCA16EE043814FD881A16E|1.0|SWEDISH NAT'L DEFENSE COLLEGE/G.BINGHAM|3736906932|4321004623||PSY|NA|BL|OTGOVC|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010606000000|20010514000000|20011201000000|BL|2331489|||||BL|4031429|15||092|BL|1023287|N|O|N|N|Y|Y|Y|N||N|Y|
BL|4031430|014C92B06BD3A16EE043814FD881A16E|1.0|PURDUE UNIVERSITY/651-0894-1/BUSEMEYER|4318506633|3889504703|1659405606|PSY|NA|BL|HIEDUD|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 122|47405-1301|||20010716000000|20010305000000|20030305000000|BL|2331489|||||BL|4031430|10||000|BL|1023287|N|O|N|N|Y|Y|Y|N|NF|N|Y|
BL|4031431|014C92B06BDCA16EE043814FD881A16E|1.0|UNIV OF IOWA/2 11775 00^A3|4318506633|3889504703|5184906417|PSY|NA|BL|HIEDUA|Y|IPR|R||BLOOMINGTON|IN|PSYCHOLOGY 120|47405-1301|||20011015000000|20010901000000|20040831000000|BL|2331489|||||BL|4031431|21||092|BL|1023287|N|O|N|N|Y|Y|Y|N|93.853|N|N|
BL|4031433|014C92B06BF0A16EE043814FD881A16E|1.0|ILL STATE U./RSP02A055.01/REBEC,G|1860703812|3889504703|4146202628|PSY|NA|BL|HIEDUP|Y|IPR|R||BLOOMINGTON|IN|PSYCH 122|47405-1301|||20020725000000|20020501000000|20050430000000|BL|2331489|||||BL|4031433|21||092|BL|1023287|N|O|N|N|Y|Y|Y|N|47.074|N|N|
