univ_fiscal_yr|fin_series_id|awrd_icr_entry_nbr|obj_id|ver_nbr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|trn_debit_crdt_cd|awrd_icr_rate_pct|acct_icr_rate_actv_ind|
2013.0|003|2.0|497c2037-eaeb-4f62-a6a2-8acd98eeda75|2.0|#|#|-----|1803|---|C|4.0|Y|
2013.0|004|1.0|a291357c-3b4b-4528-a952-185ae17e070d|2.0|@|@|@|5500|---|D|4.92|Y|
2013.0|004|2.0|0e5cf7ef-e576-46ab-bca3-4984ce8f55a0|2.0|#|#|-----|1803|---|C|4.92|Y|
2013.0|005|1.0|3d56d752-b760-4cd6-83bb-96745717f995|2.0|@|@|@|5500|---|D|5.0|Y|
2013.0|005|2.0|1202db45-702a-47e5-9279-5619283226cb|2.0|#|#|-----|1803|---|C|5.0|Y|
2013.0|006|1.0|c7af03af-a717-46ce-9588-25a556e0a37e|2.0|@|@|@|5500|---|D|5.28|Y|
2013.0|006|2.0|65ed9fcd-591b-4f39-a095-3751dc4984b4|2.0|#|#|-----|1803|---|C|5.28|Y|
2013.0|007|1.0|77c31c9a-919c-45a1-8388-d3e5fb1b4e44|2.0|@|@|@|5500|---|D|5.54|Y|
2013.0|007|2.0|b8990994-f3d2-4471-a455-a8abb8596237|2.0|#|#|-----|1803|---|C|5.54|Y|
2013.0|008|1.0|5daccc89-bb90-4cf8-b54a-a5278c36e6ec|2.0|@|@|@|5500|---|D|6.0|Y|
2013.0|008|2.0|b119621b-cb1e-4532-9b3c-8bdb14c172b7|2.0|#|#|-----|1803|---|C|6.0|Y|
2013.0|009|1.0|c5419ec1-25e9-4a14-849f-43f5451c55dd|2.0|@|@|@|5500|---|D|6.4|Y|
2013.0|009|2.0|03319eac-fdfc-4206-bbbb-b3266f1e1f17|2.0|#|#|-----|1803|---|C|6.4|Y|
2013.0|010|1.0|d2a0408b-4814-4241-a3a9-354797682a1a|2.0|@|@|@|5500|---|D|7.0|Y|
2013.0|010|2.0|fde010d0-4369-4836-9b4e-9eeb48c67f90|2.0|#|#|-----|1803|---|C|7.0|Y|
2013.0|011|1.0|ae8aa032-c1e3-47ed-a024-e535c33c55e8|2.0|@|@|@|5500|---|D|7.45|Y|
2013.0|011|2.0|8877610b-4d1f-46db-a5fe-45672fd13e73|2.0|#|#|-----|1803|---|C|7.45|Y|
2013.0|012|1.0|69ffef32-c998-4376-9bb9-49a3fe3498ad|2.0|@|@|@|5500|---|D|7.64|Y|
2013.0|012|2.0|b6da2525-386d-46fc-b767-11635e230907|2.0|#|#|-----|1803|---|C|7.64|Y|
2013.0|013|1.0|f5b9b482-cd3a-4701-a854-106709602d67|2.0|@|@|@|5500|---|D|7.8|Y|
2013.0|013|2.0|65410e1c-8c51-45ce-898e-30a968c20d21|2.0|#|#|-----|1803|---|C|7.8|Y|
2013.0|014|1.0|4df44e5d-11ee-4354-9709-360c50e148ba|2.0|@|@|@|5500|---|D|8.0|Y|
2013.0|014|2.0|e5c75ca1-2c21-4fca-b60f-765b98be1e83|2.0|#|#|-----|1803|---|C|8.0|Y|
2013.0|015|1.0|78d37949-6a0d-46e7-bcc4-3f797704dfe2|2.0|@|@|@|5500|---|D|8.64|Y|
2013.0|015|2.0|d93ce9b5-e7aa-43ed-9eaf-c1e91ecded7e|2.0|#|#|-----|1803|---|C|8.64|Y|
2013.0|016|1.0|60c3ffb2-5e54-4330-aa24-b80834d7e21d|2.0|@|@|@|5500|---|D|9.0|Y|
2013.0|016|2.0|5d2e68b0-ffec-4aca-95de-45ad21a11e61|2.0|#|#|-----|1803|---|C|9.0|Y|
2013.0|017|1.0|b6c1bea8-9e2f-4617-9f09-5541c2219c27|2.0|@|@|@|5500|---|D|9.8|Y|
2013.0|017|2.0|2df612ec-ced7-4b58-8c85-2df9fea9b694|2.0|#|#|-----|1803|---|C|9.8|Y|
2013.0|018|1.0|f4604d21-a4b3-4998-abc3-e42f544fcc41|2.0|@|@|@|5500|---|D|10.0|Y|
2013.0|018|2.0|084a338d-768d-477e-b0df-e691fa776cf8|2.0|#|#|-----|1803|---|C|10.0|Y|
2013.0|019|1.0|aa810bff-935f-4d9a-bb38-f669dc496483|2.0|@|@|@|5500|---|D|10.95|Y|
2013.0|019|2.0|68a9a682-6436-4256-871e-71b004ca4783|2.0|#|#|-----|1803|---|C|10.95|Y|
2013.0|020|1.0|bb416697-4b5d-42b6-9d42-0257c99fd2d6|2.0|@|@|@|5500|---|D|11.0|Y|
2013.0|020|2.0|dfaeda19-51d1-484f-b533-38358d3dada5|2.0|#|#|-----|1803|---|C|11.0|Y|
2013.0|021|1.0|96a5e267-af58-4be7-877d-23403c96b82e|2.0|@|@|@|5500|---|D|11.11|Y|
2013.0|021|2.0|f53ba12b-c0b1-49e2-89e1-e389d0d2a451|2.0|#|#|-----|1803|---|C|11.11|Y|
2013.0|022|1.0|b682d3e9-c858-4987-ab66-6986c357193f|2.0|@|@|@|5500|---|D|11.14|Y|
2013.0|022|2.0|a38f0df1-2da8-4c86-bb85-0e56102de750|2.0|#|#|-----|1803|---|C|11.14|Y|
2013.0|023|1.0|3dc59cc3-0744-42e8-98b8-b24d2a3ff998|2.0|@|@|@|5500|---|D|11.5|Y|
2013.0|023|2.0|01bd92a4-ad18-4b9a-815f-22063a091bf7|2.0|#|#|-----|1803|---|C|11.5|Y|
2013.0|024|1.0|0ff7369d-746d-4cff-bb69-fd489f206890|2.0|@|@|@|5500|---|D|12.0|Y|
2013.0|024|2.0|5875cde7-ac98-44fe-8821-109f38f7129b|2.0|#|#|-----|1803|---|C|12.0|Y|
2013.0|025|1.0|1442fed8-83aa-4207-abf8-cddc1a729638|2.0|@|@|@|5500|---|D|12.46|Y|
2013.0|025|2.0|e181f212-46ee-4e07-a99a-afda0497812c|2.0|#|#|-----|1803|---|C|12.46|Y|
2013.0|026|1.0|27fe48c3-6d74-4313-803b-e94d88f0c4e6|2.0|@|@|@|5500|---|D|12.5|Y|
2013.0|026|2.0|9af89723-0cba-48eb-9d88-c7d40dbaa861|2.0|#|#|-----|1803|---|C|12.5|Y|
2013.0|027|1.0|ced70936-2040-4919-84ef-35737a8657ba|2.0|@|@|@|5500|---|D|12.54|Y|
2013.0|027|2.0|1bc360b6-dcbe-4524-b452-f76a1ff364b2|2.0|#|#|-----|1803|---|C|12.54|Y|
2013.0|028|1.0|d6ada1c1-4d6d-4612-baa8-47c9102de1ae|2.0|@|@|@|5500|---|D|12.78|Y|
2013.0|028|2.0|b0c667ec-7c83-44b6-b777-e6d73a3d035e|2.0|#|#|-----|1803|---|C|12.78|Y|
2013.0|029|1.0|29963a6e-f963-42c4-886b-2db6fad68b2b|2.0|@|@|@|5500|---|D|13.0|Y|
2013.0|029|2.0|b2892662-276c-4a72-bd87-6eafc9eba699|2.0|#|#|-----|1803|---|C|13.0|Y|
2013.0|030|1.0|8d643e8d-2bdf-4597-89be-e6e3029d8328|2.0|@|@|@|5500|---|D|14.0|Y|
2013.0|030|2.0|e8f3b26f-ae1e-47d4-af2d-34f791ed6be6|2.0|#|#|-----|1803|---|C|14.0|Y|
2013.0|031|1.0|736bad22-cf27-4683-bbaa-d21cedcb13d3|2.0|@|@|@|5500|---|D|15.0|Y|
2013.0|031|2.0|58231ef9-4447-431f-816a-a75421d96822|2.0|#|#|-----|1803|---|C|15.0|Y|
2013.0|032|1.0|4a5a2834-5c8a-43e0-9fde-325bdd6f7d8c|2.0|@|@|@|5500|---|D|15.92|Y|
2013.0|032|2.0|085ee5a8-7c38-4f8a-a8b8-bdc9c89f1d49|2.0|#|#|-----|1803|---|C|15.92|Y|
2013.0|033|1.0|91c72b26-2a53-4019-a220-1923d5758ad1|2.0|@|@|@|5500|---|D|16.0|Y|
2013.0|033|2.0|f71ddf97-0226-48b8-8ddf-055a27ccd619|2.0|#|#|-----|1803|---|C|16.0|Y|
2013.0|034|1.0|bf583192-5643-4b9c-826c-2d6180f696fd|2.0|@|@|@|5500|---|D|16.19|Y|
2013.0|034|2.0|70880c40-83d4-496f-a69e-9ea57ca58a74|2.0|#|#|-----|1803|---|C|16.19|Y|
2013.0|035|1.0|c1a21bc0-d48e-4270-b891-4a1dd06cfba0|2.0|@|@|@|5500|---|D|17.0|Y|
2013.0|035|2.0|72cd280f-ca98-41b7-ad82-2caa43b59f55|2.0|#|#|-----|1803|---|C|17.0|Y|
2013.0|036|1.0|063f91ca-beeb-445c-a13d-e4dc88a83491|2.0|@|@|@|5500|---|D|17.33|Y|
2013.0|036|2.0|855509a1-054b-4e83-a4b8-9812b0ebcbac|2.0|#|#|-----|1803|---|C|17.33|Y|
2013.0|037|1.0|9c40edee-0c47-496e-9da3-4f7070806d64|2.0|@|@|@|5500|---|D|17.34|Y|
2013.0|037|2.0|8518525a-ce3e-4d7e-9a10-99cdface4013|2.0|#|#|-----|1803|---|C|17.34|Y|
2013.0|038|1.0|2b5fa1aa-506d-411b-b24c-26a5cd1c385d|2.0|@|@|@|5500|---|D|17.44|Y|
2013.0|038|2.0|a1e0fc2f-cdf4-48e5-9422-613c2d416720|2.0|#|#|-----|1803|---|C|17.44|Y|
2013.0|039|1.0|a696c57d-485a-47f9-8dec-5584efedc5ed|2.0|@|@|@|5500|---|D|18.0|Y|
2013.0|039|2.0|31c4e654-818a-4b34-8568-3b1fe2c9b73e|2.0|#|#|-----|1803|---|C|18.0|Y|
2013.0|040|1.0|1d651b47-feb4-4062-8ec5-fce52d6e21aa|2.0|@|@|@|5500|---|D|18.18|Y|
2013.0|040|2.0|7d8ad0e3-d861-4914-89bc-f8f43439f917|2.0|#|#|-----|1803|---|C|18.18|Y|
2013.0|041|1.0|5af410b9-2f15-448f-b8b1-7258f8e41ced|2.0|@|@|@|5500|---|D|20.0|Y|
2013.0|041|2.0|e0d36648-4758-448c-917f-a8131c1aef27|2.0|#|#|-----|1803|---|C|20.0|Y|
2013.0|042|1.0|4be535d6-30c7-4f24-b602-86f020b273bd|2.0|@|@|@|5500|---|D|20.12|Y|
2013.0|042|2.0|c3f11664-5582-4ac0-9fcd-5ed0297c32ac|2.0|#|#|-----|1803|---|C|20.12|Y|
2013.0|043|1.0|cf46a48d-3271-46cd-9d32-f1e2850618db|2.0|@|@|@|5500|---|D|20.6|Y|
2013.0|043|2.0|38c4cfd8-10e7-408b-a4c7-7ad405967d16|2.0|#|#|-----|1803|---|C|20.6|Y|
2013.0|044|1.0|f8443b7b-ef55-4318-bfbe-0896753c1c82|2.0|@|@|@|5500|---|D|20.66|Y|
2013.0|044|2.0|74e5a035-903a-4f31-aeaf-43119b683157|2.0|#|#|-----|1803|---|C|20.66|Y|
2013.0|045|1.0|a8732ed2-8013-45f7-9579-887b592491b8|2.0|@|@|@|5500|---|D|20.73|Y|
2013.0|045|2.0|8005d7a5-4743-4327-b958-4e302ed476fd|2.0|#|#|-----|1803|---|C|20.73|Y|
2013.0|046|1.0|49de2ef1-e654-4385-82c1-23eb01e44623|2.0|@|@|@|5500|---|D|21.33|Y|
2013.0|046|2.0|21c339a6-0f5c-4613-9f4e-72914d33d0d2|2.0|#|#|-----|1803|---|C|21.33|Y|
2013.0|047|1.0|8053a789-540f-4af1-bb77-31a0acaa18fb|2.0|@|@|@|5500|---|D|21.8|Y|
2013.0|047|2.0|45a0fa78-9090-4861-a435-fbe99c572ea1|2.0|#|#|-----|1803|---|C|21.8|Y|
2013.0|048|1.0|68a8b29b-01ad-459b-948e-cb50dca5f78a|2.0|@|@|@|5500|---|D|22.0|Y|
2013.0|048|2.0|9415638a-352a-4ffa-be68-50d020092579|2.0|#|#|-----|1803|---|C|22.0|Y|
2013.0|049|1.0|c2cd62c1-42bb-44a3-8df3-942301a4f048|2.0|@|@|@|5500|---|D|22.26|Y|
2013.0|049|2.0|9c1f5d86-e328-4fd8-aad9-fd0d8e44e62e|2.0|#|#|-----|1803|---|C|22.26|Y|
2013.0|050|1.0|72e4411c-a425-453d-b7e7-96ea8f91ecc6|2.0|@|@|@|5500|---|D|23.0|Y|
2013.0|050|2.0|5d04af03-05ff-4696-8730-c2f7dd22d43b|2.0|#|#|-----|1803|---|C|23.0|Y|
2013.0|051|1.0|913faa6c-609a-4118-bc74-221f390b2e74|2.0|@|@|@|5500|---|D|23.5|Y|
2013.0|051|2.0|c55152f7-5ca0-4788-ab5e-aad9a4801824|2.0|#|#|-----|1803|---|C|23.5|Y|
2013.0|052|1.0|82794396-2a56-45da-9fed-f3fcee9925df|2.0|@|@|@|5500|---|D|23.73|Y|
2013.0|052|2.0|6850b24b-f6c6-459e-a047-2c5f31aa5e9a|2.0|#|#|-----|1803|---|C|23.73|Y|
2013.0|053|1.0|5bcc1a43-46bf-4e00-abbd-820f52551b05|2.0|@|@|@|5500|---|D|24.2|Y|
2013.0|053|2.0|6f36f9ac-b2c0-4216-856f-51d70999b47e|2.0|#|#|-----|1803|---|C|24.2|Y|
2013.0|054|1.0|af79945a-5cd8-450e-97e3-cb9a713ab75a|2.0|@|@|@|5500|---|D|25.0|Y|
2013.0|054|2.0|0bed964b-1cc2-4b80-992f-e6a75c775c21|2.0|#|#|-----|1803|---|C|25.0|Y|
2013.0|055|1.0|2e06180f-6ec3-4dda-b869-9de10aeaa49c|2.0|@|@|@|5500|---|D|25.3|Y|
2013.0|055|2.0|3b78f6c0-3c2e-4d12-9bb8-9c725430ad92|2.0|#|#|-----|1803|---|C|25.3|Y|
2013.0|056|1.0|45d4d9fa-8dd8-4469-a651-c18bde084bc0|2.0|@|@|@|5500|---|D|26.0|Y|
2013.0|056|2.0|6adba0a0-2ef0-400a-9e69-4005462e2552|2.0|#|#|-----|1803|---|C|26.0|Y|
2013.0|057|1.0|410f5a82-b29a-4fea-a0f5-207303827311|2.0|@|@|@|5500|---|D|26.2|Y|
2013.0|057|2.0|70f86717-1443-41b5-8882-5be1bb6da30c|2.0|#|#|-----|1803|---|C|26.2|Y|
2013.0|058|1.0|7af0075f-7128-4d6d-85e4-ff8466dae5a8|2.0|@|@|@|5500|---|D|26.4|Y|
2013.0|058|2.0|88c160b1-6093-4a8b-8ad7-8ce86b3a1772|2.0|#|#|-----|1803|---|C|26.4|Y|
2013.0|059|1.0|afe8c223-0776-4415-ad78-be87199f0b24|2.0|@|@|@|5500|---|D|26.5|Y|
2013.0|059|2.0|8a648c64-0099-4b04-80e0-20ac914d87fd|2.0|#|#|-----|1803|---|C|26.5|Y|
2013.0|060|1.0|15a5d20a-52fc-49cd-8d61-bc3b1d2f4541|2.0|@|@|@|5500|---|D|27.0|Y|
2013.0|060|2.0|14b2d681-ecb7-408c-b29e-b5c988ccee4f|2.0|#|#|-----|1803|---|C|27.0|Y|
2013.0|061|1.0|9c6fd566-3e48-4fad-8555-ab430969491d|2.0|@|@|@|5500|---|D|27.3|Y|
2013.0|061|2.0|bbb7588c-4313-4b4f-8f81-a75df89be688|2.0|#|#|-----|1803|---|C|27.3|Y|
2013.0|062|1.0|91e00bd3-4460-4b88-afe8-09b8a72e148c|2.0|@|@|@|5500|---|D|27.7|Y|
2013.0|062|2.0|78e3ff4c-54f8-4fc3-abe6-c88d00b96cfb|2.0|#|#|-----|1803|---|C|27.7|Y|
2013.0|063|1.0|dcbe53c0-2ad1-4a9b-a490-e20c01bc5fac|2.0|@|@|@|5500|---|D|28.0|Y|
2013.0|063|2.0|7d08b90d-727a-4eea-9bfc-03f4dd36d256|2.0|#|#|-----|1803|---|C|28.0|Y|
2013.0|064|1.0|c79d282e-2d6c-42b2-a201-41ca9a2b8688|2.0|@|@|@|5500|---|D|28.66|Y|
2013.0|064|2.0|ce7fcf45-931a-4eeb-a0d3-013da81b3ed6|2.0|#|#|-----|1803|---|C|28.66|Y|
2013.0|065|1.0|062d53eb-ca8e-444c-8ed9-5d4e7739e233|2.0|@|@|@|5500|---|D|28.76|Y|
2013.0|065|2.0|ab0119f4-bc20-4f15-a0d8-d659534f8200|2.0|#|#|-----|1803|---|C|28.76|Y|
2013.0|066|1.0|fd7364a0-2048-46ec-b046-c40d7dc79a75|2.0|@|@|@|5500|---|D|28.8|Y|
2013.0|066|2.0|004d6473-bb87-481e-95af-db21962070b9|2.0|#|#|-----|1803|---|C|28.8|Y|
2013.0|067|1.0|d7440c69-e5ce-4072-a257-8602698a565b|2.0|@|@|@|5500|---|D|29.0|Y|
2013.0|067|2.0|94481d01-ac64-4778-abcf-1c4d5661a750|2.0|#|#|-----|1803|---|C|29.0|Y|
2013.0|068|1.0|d939d12e-9dc7-464b-93ec-637e990945c2|2.0|@|@|@|5500|---|D|30.0|Y|
2013.0|068|2.0|5478aef5-7f3a-4e61-9bf6-c40519fbcac2|2.0|#|#|-----|1803|---|C|30.0|Y|
2013.0|069|1.0|71812a68-f886-4dd2-b179-6e2bb658fd17|2.0|@|@|@|5500|---|D|30.1|Y|
2013.0|069|2.0|70cb7512-b1b5-4753-ac63-c71f2ea60932|2.0|#|#|-----|1803|---|C|30.1|Y|
2013.0|070|1.0|e0999855-b02d-4d88-9376-eeac621a4bae|2.0|@|@|@|5500|---|D|30.2|Y|
2013.0|070|2.0|273b42f0-b339-4c19-9e77-38926e424120|2.0|#|#|-----|1803|---|C|30.2|Y|
2013.0|071|1.0|e03d9107-2a7a-4049-852f-67fa74d86683|2.0|@|@|@|5500|---|D|30.7|Y|
2013.0|071|2.0|747827cc-0349-4a99-a463-1dd2bdb5b64d|2.0|#|#|-----|1803|---|C|30.7|Y|
2013.0|072|1.0|12c981ea-3829-43f1-9c37-b9147738ad6b|2.0|@|@|@|5500|---|D|31.0|Y|
2013.0|072|2.0|65f5f825-48ff-4e17-b6f6-4a439143053d|2.0|#|#|-----|1803|---|C|31.0|Y|
2013.0|073|1.0|1ab641fd-7962-429e-b710-d75889d684e7|2.0|@|@|@|5500|---|D|31.3|Y|
2013.0|073|2.0|6ef4c178-7fe3-4545-b518-b4fd13bf8e4e|2.0|#|#|-----|1803|---|C|31.3|Y|
2013.0|074|1.0|df04b066-b2d7-4f52-af3c-db40b937b428|2.0|@|@|@|5500|---|D|31.33|Y|
2013.0|074|2.0|3aab43cd-c729-4809-b041-517d987979f5|2.0|#|#|-----|1803|---|C|31.33|Y|
2013.0|075|1.0|415b09bd-1bfc-4889-b097-a94795d88b94|2.0|@|@|@|5500|---|D|31.48|Y|
2013.0|075|2.0|7b78d180-e0f2-49da-891b-44d79d4dc864|2.0|#|#|-----|1803|---|C|31.48|Y|
2013.0|076|1.0|ac9cace0-3bf1-41ee-8a5c-4f2b49c3cd26|2.0|@|@|@|5500|---|D|31.5|Y|
2013.0|076|2.0|eb77dcee-667c-4c2b-a613-34f9bf90fc83|2.0|#|#|-----|1803|---|C|31.5|Y|
2013.0|077|1.0|50721d42-5fd1-4f21-913c-7d1f5a9d80a9|2.0|@|@|@|5500|---|D|32.0|Y|
2013.0|077|2.0|06dbd2ae-386d-4e78-91c4-c62131ae9ae1|2.0|#|#|-----|1803|---|C|32.0|Y|
2013.0|078|1.0|e59a40c4-c455-4921-9896-e5ec88e36f60|2.0|@|@|@|5500|---|D|32.57|Y|
2013.0|078|2.0|74a4b7e4-be87-4ebe-9d48-8e39c7975f9b|2.0|#|#|-----|1803|---|C|32.57|Y|
2013.0|079|1.0|d2e9938a-e44c-4c8e-a4c6-ee902e115710|2.0|@|@|@|5500|---|D|32.8|Y|
2013.0|079|2.0|452821b7-0f80-40e4-b24c-eeacb657e9a9|2.0|#|#|-----|1803|---|C|32.8|Y|
2013.0|080|1.0|8c2e954a-a6db-49a5-a4fe-7c6156ca833b|2.0|@|@|@|5500|---|D|37.75|Y|
2013.0|080|2.0|b8a58a37-339b-4eb7-b081-124695854da3|2.0|#|#|-----|1803|---|C|37.75|Y|
2013.0|081|1.0|e42e6721-266f-4709-b621-a07fa88ee40e|2.0|@|@|@|5500|---|D|39.2|Y|
2013.0|081|2.0|863b0ed1-7268-4a81-83fe-28277c35260a|2.0|#|#|-----|1803|---|C|39.2|Y|
2013.0|082|1.0|595dea73-bba5-4e80-8ae9-b6075e26b3e5|2.0|@|@|@|5500|---|D|40.0|Y|
2013.0|082|2.0|07203ef4-0f78-4a71-a591-177bc47b929b|2.0|#|#|-----|1803|---|C|40.0|Y|
2013.0|083|1.0|9a2d497e-5864-401c-916d-d5b8f1524beb|2.0|@|@|@|5500|---|D|41.0|Y|
2013.0|083|2.0|964cc250-17c4-425f-8be9-c5e94f933f19|2.0|#|#|-----|1803|---|C|41.0|Y|
2013.0|084|1.0|77b0b8b2-a0ac-4c52-baef-ca42edb6117f|2.0|@|@|@|5500|---|D|42.2|Y|
2013.0|084|2.0|d6c47e8e-a3ad-42db-9e66-be5d2ba3ff65|2.0|#|#|-----|1803|---|C|42.2|Y|
2013.0|085|1.0|39c3bad9-6367-4433-87ca-4c7ed69a8ee8|2.0|@|@|@|5500|---|D|43.0|Y|
2013.0|085|2.0|93c9c8ed-296c-4c11-b28f-12648f7f966e|2.0|#|#|-----|1803|---|C|43.0|Y|
2013.0|086|1.0|97d633dd-af80-4f9c-9307-75a538a0aa54|2.0|@|@|@|5500|---|D|44.0|Y|
2013.0|086|2.0|c729cf96-0371-4054-be1c-1f5e34713004|2.0|#|#|-----|1803|---|C|44.0|Y|
2013.0|087|1.0|384e047d-e3ab-4e7f-b0e1-df504e8b8ae5|2.0|@|@|@|5500|---|D|45.0|Y|
2013.0|087|2.0|7bd4acc4-8b9e-4571-8305-93a31681183e|2.0|#|#|-----|1803|---|C|45.0|Y|
2013.0|088|1.0|915b8a94-620a-49e2-aa3c-28db573e943a|2.0|@|@|@|5500|---|D|46.0|Y|
2013.0|088|2.0|f309ac10-441f-4018-96a9-82936cbc0707|2.0|#|#|-----|1803|---|C|46.0|Y|
2013.0|089|1.0|da6b0cbf-6d96-4262-a7a3-9f9b0c2cf117|2.0|@|@|@|5500|---|D|47.0|Y|
2013.0|089|2.0|dbfa92ca-3855-4234-8310-a5435a4cf972|2.0|#|#|-----|1803|---|C|47.0|Y|
2013.0|090|1.0|e98ccd2a-41a8-407b-b80c-21d00053955c|2.0|@|@|@|5500|---|D|47.1|Y|
2013.0|090|2.0|580242f8-a917-484a-937d-b8b89d1286ed|2.0|#|#|-----|1803|---|C|47.1|Y|
2013.0|091|1.0|78173576-7a8b-44cf-b761-65147c912d04|2.0|@|@|@|5500|---|D|47.5|Y|
2013.0|091|2.0|6440e360-f098-49f4-9d4d-f1fba0e575ca|2.0|#|#|-----|1803|---|C|47.5|Y|
2013.0|092|1.0|33d526d8-2315-46bb-a749-261c9a607416|2.0|@|@|@|5500|---|D|49.0|Y|
2013.0|092|2.0|1d65a870-094b-451a-a301-99162f059708|2.0|#|#|-----|1803|---|C|49.0|Y|
2013.0|093|1.0|8567be85-15a9-4e76-befe-d6c62a7b6b2b|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|093|2.0|81c11c53-575b-494e-b1ef-a71587182c56|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|094|1.0|76e72dd6-d097-41b4-80b9-ce435c7f4619|2.0|@|@|@|5500|---|D|51.0|Y|
2013.0|094|2.0|5626bfd0-0c9f-4a99-8606-0ce3f322923f|2.0|#|#|-----|1803|---|C|51.0|Y|
2013.0|095|1.0|a87ac306-43a3-4adf-b0bf-0134bd268765|2.0|@|@|@|5500|---|D|51.25|Y|
2013.0|095|2.0|331d0d1b-d0c0-4807-8ffb-1ebf7ff327b7|2.0|#|#|-----|1803|---|C|51.25|Y|
2013.0|096|1.0|0b9f91c2-e8cd-4aef-8519-d1208d189d32|2.0|@|@|@|5500|---|D|51.8|Y|
2013.0|096|2.0|202d7036-ef8e-4d7e-99e5-5e997620a884|2.0|#|#|-----|1803|---|C|51.8|Y|
2013.0|097|1.0|2eca16e6-46a0-424c-8ffd-dacd589c1f29|2.0|@|@|@|5500|---|D|52.0|Y|
2013.0|097|2.0|1985dbe5-626e-4320-8d13-ac0264de0548|2.0|#|#|-----|1803|---|C|52.0|Y|
2013.0|098|1.0|34874af6-dd7d-42a9-983c-9e84e13e3ed2|2.0|@|@|@|5500|---|D|52.5|Y|
2013.0|098|2.0|4865f2ae-af9b-4c5d-9d3b-5d5249e57def|2.0|#|#|-----|1803|---|C|52.5|Y|
2013.0|099|1.0|5cafde7c-ee73-4790-9b31-da40a607d0eb|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|099|2.0|c1e22bdc-a6eb-4d36-992d-fdcb537e6abb|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|100|1.0|da3e6ebf-f21d-405d-adb9-bdf72cf3fbb4|2.0|@|@|@|5500|---|D|53.0|Y|
2013.0|100|2.0|05021275-1316-41fe-a75b-8b0d7372e887|2.0|#|#|-----|1803|---|C|53.0|Y|
2013.0|101|1.0|cff6702b-4afe-413b-8475-1b6dbfb92453|2.0|@|@|@|5500|---|D|64.5|Y|
2013.0|101|2.0|bd1fa223-0e70-4b6e-93d7-de052c19a8f8|2.0|#|#|-----|1803|---|C|64.5|Y|
2013.0|102|1.0|808816c8-d8ec-42ec-be63-39f9f0093f57|2.0|@|@|@|5500|---|D|70.0|Y|
2013.0|102|2.0|42dbcf56-8341-4a4f-9bc5-c8577f380705|2.0|#|#|-----|1803|---|C|70.0|Y|
2013.0|103|1.0|b73f3144-88fb-4f32-8824-6c27617d1d0d|2.0|@|@|@|5500|---|D|72.6|Y|
2013.0|103|2.0|30a48828-4e23-435d-91eb-f64f6c4b5749|2.0|#|#|-----|1803|---|C|72.6|Y|
2013.0|104|1.0|8be1f21d-e284-481e-8e73-b2f22e150052|2.0|@|@|@|5500|---|D|33.1|Y|
2013.0|104|2.0|0a563ac4-a733-4c56-b685-e4d8216bca8f|2.0|#|#|-----|1803|---|C|33.1|Y|
2013.0|105|1.0|d9e1a74a-75be-49c4-9d97-2052d2dadf50|2.0|@|@|@|5500|---|D|52.9|Y|
2013.0|105|2.0|b125d782-48dd-42ca-a664-6ec99e6630e5|2.0|#|#|-----|1803|---|C|52.9|Y|
2013.0|106|1.0|afc7d44d-23e2-4474-ae6a-8939c12de820|2.0|@|@|@|5500|---|D|8.43|Y|
2013.0|106|2.0|c146c64b-c28c-4126-98ce-709977a9e6ff|2.0|#|#|-----|1803|---|C|8.43|Y|
2013.0|107|1.0|b0aeed04-5391-480d-9bd1-170032ffa8ea|2.0|@|@|@|5500|---|D|25.54|Y|
2013.0|107|2.0|ebfce8d8-ca1b-4e1f-bec3-eb2f7798739b|2.0|#|#|-----|1803|---|C|25.54|Y|
2013.0|108|1.0|cc7fc53f-ea7e-47a9-8c3e-d1d844ed45cd|2.0|@|@|@|5500|---|D|5.8|Y|
2013.0|108|2.0|b4f41372-52f9-41e7-b0ad-b72fe6114559|2.0|#|#|-----|1803|---|C|5.8|Y|
2013.0|109|1.0|4ebaa82a-b18c-424c-9de9-a5342aec8900|2.0|@|@|@|5500|---|D|44.79|Y|
2013.0|109|2.0|2f95e55e-900e-4271-a50b-df8f23b3ea7f|2.0|#|#|-----|1803|---|C|44.79|Y|
2013.0|110|1.0|0fc76480-b246-4178-a6b2-2ccb1f3dd6a0|2.0|@|@|@|5500|---|D|49.5|Y|
2013.0|110|2.0|65b754e3-9d0d-4bdb-b597-8670c531809f|2.0|#|#|-----|1803|---|C|49.5|Y|
2013.0|111|1.0|c98235f1-8735-4e84-be40-2a80e18cac57|2.0|@|@|@|5500|---|D|20.31|Y|
2013.0|111|2.0|8b7b8a81-4960-47db-8979-ce20a7755071|2.0|#|#|-----|1803|---|C|20.31|Y|
2013.0|112|1.0|0c8ec3ff-8a46-483d-b9cd-4888b29e32bc|2.0|@|@|@|5500|---|D|24.62|Y|
2013.0|112|2.0|76188f41-b0c4-47cc-9ead-1bf7e5060515|2.0|#|#|-----|1803|---|C|24.62|Y|
