cptlast_nbr|obj_id|ver_nbr|cptlast_desc|cptlast_typ_cd|cptlast_cond_cd|cptlast_crt_dt|cptlast_receive_dt|cptlast_ln_rtrn_dt|cptlast_loan_dt|ast_expctreturn_dt|fdoc_post_prd_cd|fdoc_post_yr|org_owner_acct_nbr|org_owner_coa_cd|cptlast_vendor_nm|cptlast_acq_typ_cd|cptlast_totcst_amt|cptlast_rplc_amt|cptlast_sale_prc|ast_est_sell_prc|cptlast_salvag_amt|campus_cd|bldg_cd|bldg_room_nbr|bldg_sub_room_nbr|ast_retir_coa_cd|ast_retir_acct_nbr|ast_retire_reas_cd|ast_retir_prd_cd|ast_retir_fscl_yr|cash_rcpt_fdoc_nbr|ast_depr_mthd1_cd|ast_estfabrcmpl_dt|ast_fabresttot_amt|trnfr_fnd_fdoc_nbr|ast_invn_stat_cd|cptlast_tag_nbr|cptlast_lstinvn_dt|org_invn_nm|cptlast_oldtag_nbr|cptlast_mfr_nm|cptlast_mfrmdl_nbr|cptlast_serial_nbr|ast_rep_unvl_id|cg_agency_nbr|ast_pd_case_nbr|ast_invn_scan_cd|cptl_ast_in_srvc_dt|cptl_ast_gov_tag_nbr|cptl_ast_ntl_stock_nbr|cptl_ast_land_cnty_nm|cptl_ast_land_acrg_sz|cptl_ast_land_prcl_nbr|cptl_ast_depr_dt|fin_obj_sub_typ_cd|ast_fabr_est_retn_yrs|
130524.0|45086F423F90C1AAE043814FD881C1AA|1.0|HIGH VOLTAGE POWER SUPPLY|426|G|19911219000000|||||06|2009.0|1024797|BL|SAXTON CORPORATION|N|11210.0|0.0|||0.0|BL|BL072|A423|G|||||||SL||||A|IU011003|20060712080548|PATTY C SAXTON|730249|SAXTON CORPORATION|DXR3000|C12843101||||1|19911219000000||||||19911219000000|||
130525.0|45086F423F91C1AAE043814FD881C1AA|1.0|HIGH VOLTAGE POWER SUPPLY|426|G|19911219000000|||||06|2009.0|1024797|BL|WEEDEN CORPORATION|N|11210.0|0.0|||0.0|BL|BL072|A423|G|||||||SL||||A|IU010998|20060712080557|FAYE V WEEDEN|730250|WEEDEN CORPORATION|DXR3000|C12843103||||1|19911219000000||||||19911219000000|||
130526.0|45086F423F92C1AAE043814FD881C1AA|1.0|POWER SUPPLY|426|G|19911219000000|||||06|2009.0|1024797|BL|WAYMAN CORPORATION|N|11210.0|0.0|||0.0|BL|BL071|205||||||||SL||||A|IU010992|20060717134130|ILENE R WAYMAN|730432|WAYMAN CORPORATION|DXR3000|12843101A||||1|19911219000000||||||19911219000000|||
131258.0|45086F423F93C1AAE043814FD881C1AA|1.0|TPU 240 TURBOMOLECULAR PUMP|387|G|19920119000000|||||07|2009.0|1024797|BL|RUIZ CORPORATION|N|5214.0|0.0|||0.0|BL|BL071|A140||||||||SL||||A|IU020282|20060719080904|ANNA L RUIZ|730469|RUIZ CORPORATION|330|N2118||||1|19920119000000||||||19920119000000|||
131259.0|45086F423F94C1AAE043814FD881C1AA|1.0|TCP 310 ELECTRONIC DRIVE POWER SUPPLY|426|G|19920119000000|||||07|2009.0|1024797|BL|FANNIN CORPORATION|N|8887.0|0.0|||0.0|BL|BL071|A140||||||||SL||||A|IU011134|20060719080926|NANETTE Q FANNIN|730471|FANNIN CORPORATION|TCP310|7576||||1|19920119000000||||||19920119000000|||
131293.0|45086F423F95C1AAE043814FD881C1AA|1.0|III UV/VISIBLE SPECTROPHOTOMETER|454|G|19920119000000|||||07|2009.0|1024697|BL|BARHAM CORPORATION|N|5220.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU009714|20061109000000|DEVON S BARHAM|730842|BARHAM CORPORATION|80209762|30868||||1|19920119000000||||||19920119000000|||
131294.0|45086F423F96C1AAE043814FD881C1AA|1.0|CHEST FREEZER|437|G|19920119000000|||||07|2009.0|1024697|BL|COE CORPORATION|N|5222.0|0.0|||0.0|BL|BL101|102||||||||SL||||A|IU010002|20060910130114|ANDREA B COE|730913|COE CORPORATION|14907AUB|ZA110335||||1|19920119000000||||||19920119000000|||
131295.0|4634C70306AC4B6FE0404F8189D86B51|1.0|E MACHINES T-16 TRINTITRON|214|E|19920119000000|||||07|2009.0|1024697|BL|LADNER CORPORATION|N|1685.0|0.0|||0.0|BL|BL109|099||||4|10|1997.0||SL||||R||19941001000000|WILFRED G LADNER| |LADNER CORPORATION| | |||||19920119000000||||||19920119000000|||
131296.0|45086F423F97C1AAE043814FD881C1AA|1.0|FORMA FURY 2000|301|G|19920119000000|||||07|2009.0|1024797|BL|SCANLAN CORPORATION|N|14393.0|0.0|||0.0|BL|BL072|A517||||||||SL||||A|IU011032|20060712071719|OPAL F SCANLAN|730430|SCANLAN CORPORATION|8890|51078||||1|19920119000000||||||19920119000000|||
131297.0|45086F423F98C1AAE043814FD881C1AA|1.0|FORMA FURY 2000|301|G|19920119000000|||||07|2009.0|1024797|BL|SANDUSKY CORPORATION|N|14393.0|0.0|||0.0|BL|BL072|A617||||||||SL||||A|IU011056|20060711132622|JERRY N SANDUSKY|730651|SANDUSKY CORPORATION|8890|51079269||||1|19920119000000||||||19920119000000|||
131775.0|45086F423F99C1AAE043814FD881C1AA|1.0|ELECTROCHEMICAL ANALYSIS SYSTEM|303|G|19920119000000|||||07|2009.0|1024797|BL|HODGES CORPORATION|N|19560.0|0.0||0.0|0.0|BL|BL072|A125||||||||SL||||A|IU011021|20060718080118|ADELINE Z HODGES|730452|HODGES CORPORATION|273A|00107||||1|19920119000000||||||19920119000000|||
131778.0|45086F423F9AC1AAE043814FD881C1AA|1.0|POWER DIFFRACTOMETER SYSTEM|301|G|19920119000000|||||07|2009.0|1024797|BL|SHORE CORPORATION|N|130755.0|0.0|||0.0|BL|BL072|A423|F|||||||SL||||A|IU011001|20060712080435|EARNEST Z SHORE|730435|SHORE CORPORATION|XDX2000|||||1|19920119000000||||||19920119000000|||
132763.0|45086F423F9BC1AAE043814FD881C1AA|1.0|STERILIZER|457|G|19920219000000|||||08|2009.0|1024797|BL|YUNG COMPANY|N|29549.0|0.0|||0.0|BL|BL072|A517||||||||SL||||A|IU011031|20060712071703|PAT J YUNG|730431|YUNG COMPANY|3021|65513||||1|19920219000000||||||19920219000000|||
132764.0|45086F423F9CC1AAE043814FD881C1AA|1.0|STERILIZER|457|G|19920219000000|||||08|2009.0|1024797|BL|GALLOWAY COMPANY|N|23365.0|0.0|||0.0|BL|BL072|A617||||||||SL||||A|IU011055|20060711132642|AGNES P GALLOWAY|746055|GALLOWAY COMPANY|3021|03101556111||||1|19920219000000||||||19920219000000|||
133023.0|45086F423F9DC1AAE043814FD881C1AA|1.0|HIGH VOLTAGE POWER SUPPLY FOR X-RAY GENERATOR|426|G|19920219000000|||||08|2009.0|1024797|BL|SALEH CORPORATION|N|11345.0|0.0|||0.0|BL|BL072|A423|E|||||||SL||||A|IU010997|20060712080337|FRANCISCA Q SALEH|770768|SALEH CORPORATION|DXR3000|12843101B||||1|19920219000000||||||19920219000000|||
133024.0|45086F423F9EC1AAE043814FD881C1AA|1.0|HIGH VOLTAGE POWER SUPPLY FOR X-RAY GENERATOR|426|G|19920219000000|||||08|2009.0|1024797|BL|TART CORPORATION|N|11345.0|0.0|||0.0|BL|BL072|A423|E|||||||SL||||A|IU011002|20060712080345|BEATRIZ H TART|730434|TART CORPORATION|DXR3000|012483100A||||1|19920219000000||||||19920219000000|||
134014.0|45086F423F9FC1AAE043814FD881C1AA|1.0|TURBOMOLECULAR PUMP STATION|430|F|19920319000000|||||09|2009.0|1024797|BL|HARTUNG CORPORATION|N|13096.0|0.0|||0.0|BL|BL027|029||||||||SL||||A|IU011448|20071218154611|WILDA I HARTUNG|730460|HARTUNG CORPORATION|TSU180H|TSU0609711||||1|19920319000000||||||19920319000000|||
135058.0|4840C09E326897D9E0404F8189D81930|1.0|NITROGEN LASER W/DYE LASER MODULE|304|G|19920419000000|||20061004000000|20071231000000|10|2009.0|1024697|BL|CANTY CORPORATION|N|5480.0|0.0|||0.0|BL|BL109|099||||9|01|2008.0||SL||||R|IU011853|20061004113221|RACHEL U CANTY|730919|CANTY CORPORATION|337110|129||||1||||||||||
137205.0|45086F423FA0C1AAE043814FD881C1AA|1.0|DNA THERMAL|383|G|19920619000000|||||12|2009.0|1024600|BL|GALLARDO CORPORATION|N|5014.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU009617|20060909105624|ORA F GALLARDO|746221|GALLARDO CORPORATION|N8010150|NA|1257009999|||1|19920619000000||||||19920619000000|||
138276.0|45086F423FA1C1AAE043814FD881C1AA|1.0|400E PHOSPHOR IMAGER|521|G|19920719000000|||||01|2009.0|1024697|BL|TO CORPORATION|N|75836.0|0.0|||0.0|BL|BL070|033||||||||SL||||A|IU010028|20071004000000|RACHAEL H TO|730860|TO CORPORATION|400E|30377||||1|19920719000000||||||19920719000000|||
138751.0|45086F423FA2C1AAE043814FD881C1AA|1.0|DNA THERMAL CYCLER 480|623|G|19920719000000|||||01|2009.0|1024697|BL|MATA CORPORATION|N|6667.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010108|20060910101331|DOUG M MATA|730837|MATA CORPORATION|480|P13370||||1|19920719000000||||||19920719000000|||
138752.0|45086F423FA3C1AAE043814FD881C1AA|1.0|COBRA ONE MODEL 5002 GMMA COUNTER|293|G|19920719000000|||||01|2009.0|1024697|BL|LUNDGREN CORPORATION|N|11500.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010094|20060910095407|FRANKIE P LUNDGREN|730839|LUNDGREN CORPORATION|5002|101627||||1|19920719000000||||||19920719000000|||
139349.0|45086F423FA4C1AAE043814FD881C1AA|1.0|ULTRA HIGH VACUUM SYSTEM PROJECT #107|295|G|19920819000000|||||02|2009.0|1024797|BL|MARCHESE CORPORATION|N|24432.0|0.0|||0.0|BL|BL071|234||||||||SL||||A|IU010959|20061127000000|HORACIO Y MARCHESE|837492|MARCHESE CORPORATION||||||1|19920819000000||||||19920819000000|||
140103.0|45086F423FA5C1AAE043814FD881C1AA|1.0|MICROPLATE READER|301|G|19920819000000|||||02|2009.0|1024697|BL|GARRY CORPORATION|N|10416.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011850|20060910101718|DEBBIE F GARRY|730841|GARRY CORPORATION|3550|10918||||1|19920819000000||||||19920819000000|||
140911.0|45086F423FA6C1AAE043814FD881C1AA|1.0|FEMTOAMP/MICROVOLT SOURCE/MEASURE UNIT|661|G|19920919000000|||||03|2009.0|1024797|BL|MCLIN CORPORATION|N|6636.0|0.0|||0.0|BL|BL072|A407||||||||SL||||A|IU011419|20060712133031|HERSHEL T MCLIN|746061|MCLIN CORPORATION|237|S30947||||1|19920919000000||||||19920919000000|||
141301.0|45086F423FA7C1AAE043814FD881C1AA|1.0|BURLEIGH PULSED WAVEMETER|401|G|19920919000000|||||03|2009.0|1024797|BL|GRISSOM CORPORATION|N|20109.0|0.0|||0.0|BL|BL072|A254||||||||SL||||D|IU011436|20070124000000|ALAN D GRISSOM|746264|GRISSOM CORPORATION|WA4500|L7195997||||1|19920919000000||||||19920919000000|||
141302.0|45086F423FA8C1AAE043814FD881C1AA|1.0|MULTISTOP TIME TO DIGITAL CONVERTER|426|G|19920919000000|||||03|2009.0|1024797|BL|FREDERICKS CORPORATION|N|7289.0|0.0|||0.0|BL|BL071|A140||||||||SL||||D|IU020247|20061127000000|JEFFREY W FREDERICKS|770149|FREDERICKS CORPORATION|CTNM2|8709||||1|19920919000000||||||19920919000000|||
142550.0|45086F423FA9C1AAE043814FD881C1AA|1.0|PULSE GENERATOR, DEMO UNIT|489|G|19921019000000|||||04|2009.0|1024797|BL|VADNAIS CORPORATION|N|9584.0|0.0|||0.0|BL|BL072|A414||||||||SL||||A|IU011202|20060712140236|WILLIAMS F VADNAIS|746064|VADNAIS CORPORATION|8130A|2905G00421||||1|19921019000000||||||19921019000000|||
142717.0|45086F423FAAC1AAE043814FD881C1AA|1.0|LATHE|665|G|19921019000000|||||04|2009.0|1024797|BL|KILLEN CORPORATION|N|22123.0|0.0|||0.0|BL|BL072|A019||||||||SL||||A|IU011110|20060714121423|CHUCK H KILLEN|746279|KILLEN CORPORATION|IOEE|39892||||1|19921019000000||||||19921019000000|||
142719.0|45086F423FABC1AAE043814FD881C1AA|1.0|DRILL PRESS|657|G|19921019000000|||||04|2009.0|1024797|BL|COBOS CORPORATION|N|9970.0|0.0|||0.0|BL|BL071|A039||||||||SL||||A|IU011093|20060714081454|EUNICE J COBOS|746276|COBOS CORPORATION||1552701||||1|19921019000000||||||19921019000000|||
142722.0|45086F423FACC1AAE043814FD881C1AA|1.0|IRIS SYSTEM|301|G|19921019000000|||||04|2009.0|1024797|BL|MERAZ CORPORATION|N|125000.0|0.0|||0.0|BL|BL071|A140||||||||SL||||A|IU011118|20060719083853|SCOT H MERAZ|770150|MERAZ CORPORATION|13283300|1306||||1|19921019000000||||||19921019000000|||
142780.0|45086F423FADC1AAE043814FD881C1AA|1.0|OSCILLOSCOPE|410|G|19921019000000|||||04|2009.0|1024797|BL|CLEVELAND CORPORATION|N|9497.0|0.0|||0.0|BL|BL071|A140||||||||SL||||D|IU011101|20060719081520|KENTON N CLEVELAND|746151|CLEVELAND CORPORATION|TDS520|B021990||||1|19921019000000||||||19921019000000|||
143231.0|45086F423FAEC1AAE043814FD881C1AA|1.0|500 SERIES FTIR SPECTROMETER SYSTEM|454|G|19921119000000|||||05|2009.0|1024797|BL|GUILLERMO COMPANY|N|23893.0|0.0||0.0|0.0|BL|BL071|047B||||||||SL||||A|IU010214|20060717150854|CHESTER K GUILLERMO|763330|GUILLERMO COMPANY|510D|AA19300447||||1|19921119000000||||||19921119000000|||
143685.0|45086F423FAFC1AAE043814FD881C1AA|1.0|ITMS ELECTRONICS KIT|301|G|19921119000000|||||05|2009.0|1024797|BL|LEWIS CORPORATION|N|107029.59|0.0||0.0|0.0|BL|BL071|103B||||||||SL||||A|IU010165|20060718071645|AARON M LEWIS|763327|LEWIS CORPORATION||002110||||1|19921119000000||||||19921119000000|||
143702.0|45086F423FB0C1AAE043814FD881C1AA|1.0|LUMONICS HPER EX400 EXCIMER LASER WITH MATHESON GAS MIXING CABINET|304|G|19921119000000|||||05|2009.0|1024797|BL|STURGEON CORPORATION|N|12000.0|0.0|||0.0|BX||||||||||SL||||A|IU011185|20070116000000|LAMONT S STURGEON|770109|STURGEON CORPORATION|HE420|HE0034||||1|19921119000000||||||19921119000000|||
144535.0|45086F423FB1C1AAE043814FD881C1AA|1.0|MILLING MACHINE|681|G|19921219000000|||||06|2009.0|1024797|BL|THURMAN CORPORATION|N|54560.0|0.0|||0.0|BL|BL072|A019||||||||SL||||A|IU011095|20060714080935|ERICA A THURMAN|770013|THURMAN CORPORATION|CNC|1779901||||1|19921219000000||||||19921219000000|||
146412.0|45086F423FB2C1AAE043814FD881C1AA|1.0|MICROSCOPE|403|G|19930219000000|||||08|2009.0|1024697|BL|BEY CORPORATION|N|32332.0|0.0|||0.0|BL|BL101|040F||||||||SL||||A|IU010066|20060910123859|ALFRED C BEY|763765|BEY CORPORATION||45124||||1|19930219000000||||||19930219000000|||
147588.0|45086F423FB3C1AAE043814FD881C1AA|1.0|MICROSCOPE|403|G|19930319000000|||||09|2009.0|1024697|BL|BARRON CORPORATION|N|6574.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010049|20060909083226|BIANCA H BARRON|763743|BARRON CORPORATION||NA||||1|19930319000000||||||19930319000000|||
147773.0|45086F423FB4C1AAE043814FD881C1AA|1.0|P-50 SYSTEM PLUS X 16MM B/W43.86|661|G|19930319000000|||||09|2009.0|1024797|BL|JARRELL CORPORATION|N|10058.0|0.0|||0.0|BL|BL072|A661||||||||SL||||A|IU011035|20060711133603|ELLIOT S JARRELL|770174|JARRELL CORPORATION|P50|CD001289||||1|19930319000000||||||19930319000000|||
147776.0|45086F423FB5C1AAE043814FD881C1AA|1.0|UPRIGHT FREEZER|522|G|19930319000000|||||09|2009.0|1024600|BL|OATES CORPORATION|N|6095.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU009616|20060909105512|CARLA Y OATES|756017|OATES CORPORATION|8416|849501006|1257009999|||1|19930319000000||||||19930319000000|||
149215.0|45086F423FB6C1AAE043814FD881C1AA|1.0|CLOSED CYCLE CRYOGENIC REFRIGERATOR SYSTEM|437|G|19930419000000|||||10|2009.0|1024797|BL|FENNER CORPORATION|N|16110.0|0.0|||0.0|BL|BL072|A302||||||||SL||||E|IU010966|20060713080550|GEORGIA I FENNER|770035|FENNER CORPORATION||921070581||||1|19930419000000||||||19930419000000|||
149233.0|45086F423FB7C1AAE043814FD881C1AA|1.0|GLASS II LAMINAR FLOW SAFETY CABINET|300|G|19930419000000|||||10|2009.0|1024600|BL|KOOPMAN COMPANY|N|5222.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU009623|20060909104715|LORIE H KOOPMAN|756018|KOOPMAN COMPANY|SG400|SL47180V|1257009999|||1|19930419000000||||||19930419000000|||
149238.0|45086F423FB8C1AAE043814FD881C1AA|1.0|TURBOMOLECULAR PUMP PACKAGE|430|G|19930419000000|||||10|2009.0|1024797|BL|KHAN CORPORATION|N|11666.0|0.0|||0.0|BL|BL071|A140||||||||SL||||E|IU011145|20061019000000|LEMUEL Q KHAN|770153|KHAN CORPORATION|TP4240|PMP0133UBIR84||||0|19930419000000||||||19930419000000|||
149239.0|45086F423FB9C1AAE043814FD881C1AA|1.0|TURBOMOLECULAR PUMP PACKAGE|430|G|19930419000000|||||10|2009.0|1024797|BL|MATTISON CORPORATION|N|7584.0|0.0|||0.0|BL|BL071|A140||||||||SL||||E|IU011130|20060719083735|VONDA O MATTISON|770154|MATTISON CORPORATION|TP4330|PMP0124613254||||1|19930419000000||||||19930419000000|||
153138.0|45086F423FBAC1AAE043814FD881C1AA|1.0|INTERGRATED SPEED VAC SYSTEM|383|G|19931019000000|||||04|2009.0|4624660|BL|WINE CORPORATION|N|5300.0|0.0|||0.0|BL|BL101|100||||||||SL||||A|IU010012|20060910125719|JASMINE R WINE|777022|WINE CORPORATION|ISS100|36290113A||||1|19931019000000||||||19931019000000|||
200284.0|45086F423FBBC1AAE043814FD881C1AA|1.0|INNOTECH #IS-1000  DIGITAL IMAGING SYSTEM.|214|G|19930719000000|||||01|2009.0|1024697|BL|PACE CORPORATION|N|10903.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010072|20060909095142|ANTONIA Y PACE|730937|PACE CORPORATION|IS-1000|93-165||||1|19930719000000||||||19930719000000|||
200621.0|45086F423FBCC1AAE043814FD881C1AA|1.0|456011  CAMERA BODY|207|G|19930719000000|||||01|2009.0|1024697|BL|DYSON CORPORATION|N|5524.0|0.0|||0.0|BL|BL101|102B||||||||SL||||A|IU010009|20060910125830|HUGO G DYSON|777282|DYSON CORPORATION|H451815|170VA||||1|19930719000000||||||19930719000000|||
204135.0|45086F423FBDC1AAE043814FD881C1AA|1.0|MODEL #HP16500A  HEWLETT PACKARD LOGIC ANALYZER MAINFRAME (USED)|220|G|19930919000000|||||03|2009.0|1024797|BL|NORWOOD CORPORATION|N|15943.0|0.0||0.0|0.0|BL|BL072|A407||||||||SL||||A|IU011199|20060712132709|NUMBERS Q NORWOOD|770106|NORWOOD CORPORATION|HP16500A|2650A00830||||1|19930919000000||||||19930919000000|||
204980.0|45086F423FBEC1AAE043814FD881C1AA|1.0|ULTROSPEC III UV/VISIBLE SPECTROPHOTOMETER|454|G|19931019000000|||||04|2009.0|1024697|BL|LEROY CORPORATION|N|5512.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010111|20060909112956|PRISCILLA B LEROY|730996|LEROY CORPORATION|80209762|54879||||1|19931019000000||||||19931019000000|||
205683.0|45086F423FBFC1AAE043814FD881C1AA|1.0|PHARMACIA #13-2192-01 GRADIFRAC SYSTEM WITH P-50 PUMP|301|G|19931119000000|||||05|2009.0|1024697|BL|JESSEE CORPORATION|N|10190.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011825|20061110000000|DEVIN W JESSEE|777213|JESSEE CORPORATION|13-2192-01|D0001386||||1|19931119000000||||||19931119000000|||
205687.0|45086F423FC0C1AAE043814FD881C1AA|1.0|INDY, 100/50 MHZ R4000PC 8-BIT COLOR, 16MB, 340MB SYSTEM DISK|220|G|19931119000000|||||05|2009.0|1024797|BL|MOSBY COMPANY|N|6808.75|0.0||0.0|0.0|BL|BL071|A326||||||||SL||||A|IU011223|20060713074722|YOLANDA F MOSBY|770288|MOSBY COMPANY||||||1|19931119000000||||||19931119000000|||
205877.0|45086F423FC1C1AAE043814FD881C1AA|1.0|PUMP, TURBO,6" CF FLANGE  PUMP ONTROL FOR TURBO-V250,|463|G|19931119000000|||||05|2009.0|1024797|BL|ROBLEDO CORPORATION|N|6603.0|0.0|||0.0|BL|BL071|103B||||||||SL||||A|IU010164|20060718071706|WM J ROBLEDO|770388|ROBLEDO CORPORATION|9699008|35509||||1|19931119000000||||||19931119000000|||
206225.0|45086F423FC2C1AAE043814FD881C1AA|1.0|EEV INTENSIFIED CCD WITH EEV 86230 AREA ARRAY SYSTEM    #ICCD-576G|220|G|19931119000000|||||05|2009.0|1024797|BL|SPIVEY CORPORATION|N|32689.0|0.0|||0.0|BL|BL071|A140||||||||SL||||A|IU011108|20060719081049|VERONICA Z SPIVEY|770158|SPIVEY CORPORATION|PG200|01093123||||1|19931119000000||||||19931119000000|||
207120.0|45086F423FC3C1AAE043814FD881C1AA|1.0|GLOVE BOX WITH THE FOLLOWING: DRI-LAB ALUMINUM ANTECHAMBER RIGHT MOUNTED|300|G|19931219000000|||||06|2009.0|1024797|BL|RABB CORPORATION|N|21769.0|0.0|||0.0|BL|BL072|A302||||||||SL||||A|IU010967|20060713080450|WARD H RABB|770206|RABB CORPORATION|HE493|014786-2296||||1|19931219000000||||||19931219000000|||
207134.0|45086F423FC4C1AAE043814FD881C1AA|1.0|HP 4 CHANNEL 2GSA/S DIGITAL OSCILLOSCOPES, 4 PROBES, AND MANUALS|318|G|19931219000000|||||06|2009.0|1024797|BL|ENCISO CORPORATION|N|16800.0|0.0|||0.0|BL|BL072|A407||||||||SL||||A|IU011198|20060712140801|JANICE F ENCISO|770229|ENCISO CORPORATION|54542A|3327A00365||||1|19931219000000||||||19931219000000|||
207254.0|45086F423FC5C1AAE043814FD881C1AA|1.0|CENTRIFUGE   RC-5C PLUS MICROCOMPUTER CONTROLLED SUPERSPEED REFRIGERATED CENTRIFUGE|333|G|19931219000000|||||06|2009.0|1024697|BL|THOMAS CORPORATION|N|23556.4|0.0||0.0|0.0|BL|BL109|099||||2|07|2007.0||SL||||R|IU010038|20060910074650|ARACELI E THOMAS|777051|THOMAS CORPORATION|74500|9303257||||1|19931219000000||||||19931219000000|||
208057.0|45086F423FC6C1AAE043814FD881C1AA|1.0|3CCD COLOR VIDEO CAMERA AND CABLE|236|G|19940119000000|||||07|2009.0|1024697|BL|JENKS COMPANY|N|5422.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010039|20060914140632|KELLIE C JENKS|746237|JENKS COMPANY|DXC960MD|10806||||1|19940119000000||||||19940119000000|||
208078.0|45086F423FC7C1AAE043814FD881C1AA|1.0|GROWTH CHAMBER|300|G|19940119000000|||||07|2009.0|1024697|BL|VANCE COMPANY|N|15625.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU010117|20060910082947|HERSHEL Z VANCE|777027|VANCE COMPANY|E15|9H3297||||1|19940119000000||||||19940119000000|||
208331.0|45086F423FC8C1AAE043814FD881C1AA|1.0|AUTOMATED ECONO SYSTEM, LOW PRESSURE CHROMATOGRAPHY SYSTEM   #7318107|334|G|19940119000000|||||07|2009.0|1024697|BL|CUNHA CORPORATION|N|9340.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011719|20060910095703|WILBERT F CUNHA|777250|CUNHA CORPORATION||||||1|19940119000000||||||19940119000000|||
208458.0|45086F423FC9C1AAE043814FD881C1AA|1.0|OPSCAN 5  WITH DUAL REFLECTIVE HEAD|301|G|19940219000000|||||08|2009.0|1024797|BL|PENCE COMPANY|N|7430.0|0.0||0.0|0.0|BL|BL071|021|A|||||||SL||||A|IU011164|20060718082203|QUINCY Y PENCE|770231|PENCE COMPANY|20|0511203||||1|19940219000000||||||19940219000000|||
208885.0|45086F423FCAC1AAE043814FD881C1AA|1.0|C4015 ARGUS-1O IMAGE PROC- ESSOR & MOUSE, CABLES, MANUAL   #9108301010|480|G|19940219000000|||||08|2009.0|1024697|BL|KIGER COMPANY|N|6210.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU009735|20060909113930|EDWARD U KIGER|777024|KIGER COMPANY||760315||||1|19940219000000||||||19940219000000|||
209764.0|45086F423FCBC1AAE043814FD881C1AA|1.0|NU-425-600 LABGARD LAMINAR FLOW BIOLOGICAL SAFETY CABINET, WITH SLIDING VIEWING WINDOW, 30-INCH TABLE TOP HEIGHT|300|G|19940319000000|||||09|2009.0|1024600|BL|SHORE CORPORATION|N|5560.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011817|20060909095940||781129|SHORE CORPORATION|NU425600|57519ABN||||1|19940319000000||||||19940319000000|||
211027.0|45086F423FCCC1AAE043814FD881C1AA|1.0|CAHN C35 MICROBALANCE   025-449|312|G|19940419000000|||||10|2009.0|1024797|BL|MAYORGA CORPORATION|N|5591.0|0.0|||0.0|BL|BL072|A302||||||||SL||||A|IU010979|20060713080353|WANDA Z MAYORGA|794061|MAYORGA CORPORATION|C35|2030||||1|19940419000000||||||19940419000000|||
211068.0|45086F423FCDC1AAE043814FD881C1AA|1.0|DEC 3000-300LX  WORKSTATION INCLUDES: 32MB MEMORY MOUSE, KEYBOARD, POWER CORD, VRT19 19" COLOR MONITOR, RZ26L 1.05GB DISK DRIVE|214|G|19940419000000|||||10|2009.0|1024797|BL|BOUDREAU CORPORATION|N|6477.0|0.0|||0.0|BL|BL608|180||||||||SL||||A|IU011463|20070124000000|JULIETTE B BOUDREAU||BOUDREAU CORPORATION|PE32BPA|||||1|19940419000000||||||19940419000000|||
211238.0|45086F423FCEC1AAE043814FD881C1AA|1.0|Series II Gas Chromatagraph|334|G|19940519000000|||||11|2009.0|1024797|BL|WEAR CORPORATION|N|41282.0|0.0||0.0|0.0|BL|BL071|133||||||||SL||||A|IU010215|20060717142427|EMILIA G WEAR|770222|WEAR CORPORATION|5980A|3336A53342||||1|19940519000000||||||19940519000000|||
212172.0|45086F423FCFC1AAE043814FD881C1AA|1.0|SYSTEM 550 MAINFRAME   PART #912A0281|220|E|19940619000000|||||12|2009.0|1024797|BL|SWEARINGEN COMPANY|N|17254.4|0.0||0.0|0.0|BL|BL071|235||||||||SL||||A|IU010956|20060717132704|DESIREE A SWEARINGEN|770415|SWEARINGEN COMPANY|550|ACJ9401171||||1|19940619000000||||||19940619000000|||
212176.0|45086F423FD0C1AAE043814FD881C1AA|1.0|1MM MCT-A LIQUID N2 COOLED ENHANCED DETECTOR (11,700-600 CM-1)   PART #840-130000|302|G|19940619000000|||||12|2009.0|1024797|BL|CHADWICK COMPANY|N|6177.0|0.0|||0.0|BL|BL071|234||||||||SL||||A|IU011428|20070124000000|ANDREW R CHADWICK|770416|CHADWICK COMPANY|23336|S1-19293||||1|19940619000000||||||19940619000000|||
212181.0|45086F423FD1C1AAE043814FD881C1AA|1.0|REDI/CONTROLS RECOVERY AND RECYCLE SYSTEM FOR FREON R-503 AND R-13   RRS-503/13B|301|G|19940619000000|||||12|2009.0|1024697|BL|DIORIO CORPORATION|N|9187.0|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU011810|20060909080049|CHERYL N DIORIO|730944|DIORIO CORPORATION|17500B|10205||||1|19940619000000||||||19940619000000|||
