fin_coa_cd|org_cd|obj_id|ver_nbr|org_mgr_unvl_id|org_nm|rc_cd|org_phys_cmp_cd|org_typ_cd|org_dflt_acct_nbr|org_ln1_addr|org_ln2_addr|org_city_nm|org_state_cd|org_zip_cd|org_cntry_cd|org_begin_dt|org_end_dt|rpts_to_fin_coa_cd|rpts_to_org_cd|org_active_cd|org_in_fp_cd|org_plnt_acct_nbr|cmp_plnt_acct_nbr|org_plnt_coa_cd|cmp_plnt_coa_cd|
BL|SPHR|014F3DAF78F0A448E043814FD28EA448|1.0|4321004623|SPEECH ~ HEARING CLINIC|04|BL|H|1023200|KIRKWOOD HALL||BLOOMINGTON|IN|47405|US|20980324000000|20980401000000|BL|SPHS|N|N|||||
BL|SPHS|014F3DAF78F1A448E043814FD28EA448|1.0|4656208921|SPEECH ~ HEARING SCIENCES|04|BL|A|1033572|SP ~ HR 100||BLOOMINGTON|IN|47405|US|20930701000000||BL|ARSC|Y|N|9520004|9520000|BL|BL|
BL|SPMG|014F3DAF78F2A448E043814FD28EA448|1.0|3103108378|SPACE MANAGEMENT|80|BL|O|1022201|BRYAN 008||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|BUDG|Y|Y|9520080|9520000|BL|BL|
BL|SPSH|014F3DAF78F3A448E043814FD28EA448|1.0|4321004623|SPANISH|04|BL|H|1023300|BALLANTINE||BLOOMINGTON|IN|47405|US|20980324000000|20980401000000|BL|SPAN|N|N|||||
BL|SPTH|014F3DAF78F4A448E043814FD28EA448|1.0|4321004623|SPEECH ~ THEATRE|04|BL|H|1023200|KIRKWOOD HALL||BLOOMINGTON|IN|47405|US|20980324000000|20980401000000|BL|SPCM|N|N|||||
BL|SRES|014F3DAF78F5A448E043814FD28EA448|1.0|4813308951|INSTITUTE OF SOCIAL RESEARCH|04|BL|O|1032942|1022 E 3RD RM 101||BLOOMINGTON|IN|47405|US|20930701000000||BL|SOC|Y|N|9520004|9520000|BL|BL|
BL|SRS|014F3DAF8152A448E043814FD28EA448|1.0|4052406505|SPONSORED RESEARCH SERVICES|64|BL|O|1042900|BRYAN HALL 104||BLOOMINGTON|IN|47405|US|20030721000000||BL|RUAD|Y|N|9520064|9520064|BL|BL|
BL|SSAL|014F3DAF8043A448E043814FD28EA448|1.0|5183806303|SUMMER SESSION SALARIES (ACADEMIC)|60|BL|O|1023200|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20010518000000||BL|SUMS|Y|N|9520060|9520000|BL|BL|
BL|SSCI|014F3DAF78F6A448E043814FD28EA448|1.0|4321004623|SCIENCE, SCHOOL OF|04|BL|H|1023200|KIRKWOOD HALL||BLOOMINGTON|IN|47405|US|20980324000000|20980401000000|BL|SOC|N|N|||||
BL|SSDC|014F3DAF78F7A448E043814FD28EA448|1.0|1739701101|SOCIAL STUDIES DEVELOPMENT CENTER|26|BL|H|1041700|EDUCATION  4145||BLOOMINGTON|IN|47405|US|20980330000000|20980401000000|BL|CRIN|N|N|||||
BL|SSED|014F3DAF813BA448E043814FD28EA448|1.0|5183806303|SUMMER SESSION SALARIES--EDUCATION|60|BL|O|1040278|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20030309000000||BL|SSAL|Y|N|9520060|9520000|BL|BL|
BL|SSER|014F3DAF78F8A448E043814FD28EA448|1.0|3432106365|DIVISION OF STUDENT AFFAIRS|70|BL|R|1021200|FRANKLIN 108||BLOOMINGTON|IN|47405-2801|US|20930701000000||BL|BL|Y|N|9520070|9520000|BL|BL|
BL|SSHP|014F3DAF813DA448E043814FD28EA448|1.0|5183806303|SUMMER SESSION SALARIES-HPER|60|BL|O|1045078|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20030309000000||BL|SSAL|Y|N|||||
BL|SSJO|014F3DAF8137A448E043814FD28EA448|1.0|5183806303|SUMMER SESSION SALARIES-JOURNALISM|60|BL|O|1029078|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20030309000000||BL|SSAL|Y|N|||||
BL|SSLA|014F3DAF813EA448E043814FD28EA448|1.0|5183806303|SUMMER SESSION SALARIES-LAW SCHOOL|60|BL|O|1047278|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20030309000000||BL|SSAL|Y|N|||||
BL|SSMU|014F3DAF813CA448E043814FD28EA448|1.0|5183806303|SUMMER SESSION SALARIES--MUSIC|60|BL|O|1042678|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20030309000000||BL|SSAL|Y|N|||||
BL|SSOB|014F3DAF813AA448E043814FD28EA448|1.0|5183806303|SUMMER SESSION SALARIES--BUSINESS|60|BL|O|1036278|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20030309000000||BL|SSAL|Y|N|||||
BL|SSOP|014F3DAF8139A448E043814FD28EA448|1.0|5183806303|SUMMER SESSION SALARIES - OPTOMETRY|60|BL|O|1035578|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20030309000000||BL|SSAL|Y|N|||||
BL|SSRV|014F3DAF78F9A448E043814FD28EA448|1.0|1896903531|STUDENT SERVICES ORG|32|BL|O|1047200|211 S. INDIANA||BLOOMINGTON|IN|47405-1001|US|20970424000000||BL|LAWS|Y|N|9520032|9520000|BL|BL|
BL|SSRW|014F3DAF78FAA448E043814FD28EA448|1.0|4186602347|SOCIAL WORK, SCHOOL OF|52|BL|H|1020000|BRYAN 100||BLOOMINGTON|IN|47405|US|20980331000000|20980401000000|BL|OACA|N|N|||||
BL|SSSL|014F3DAF8138A448E043814FD28EA448|1.0|5183806303|SUMMER SESSION SALARIES SLIS|60|BL|O|1035378|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20030309000000||BL|SSAL|Y|N|||||
BL|STAT|014F3DAF78FBA448E043814FD28EA448|1.0|2620008671|INTERDISCIPL CONSORTIUM FOR STAT APPLIC|64|BL|O|1042973|BRYAN 104||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|RUGS|Y|N|9520064|9520000|BL|BL|
BL|STF|014F3DAF78FCA448E043814FD28EA448|1.0|4052406505|STUDENT TECHNOLOGY FEE|66|BL|O|1047105|2711 E. 10TH||BLOOMINGTON|IN|47405|US|20980409000000||BL|CSER|Y|N|9520066|9520000|BL|BL|
BL|STGD|014F3DAF80F6A448E043814FD28EA448|1.0|2422606713|DGTS STAGECRAFT|42|BL|H|1042600|MUSIC||BLOOMINGTON|IN|47405|US|20021117000000|20021118000000|BL|MUS|N|N|||||
BL|STMT|014F3DAF78FDA448E043814FD28EA448|1.0|4988506457|STRATEGIC MANAGEMENT|24|BL|H|1036200|BUSINESS  333||BLOOMINGTON|IN|47405|US|20980330000000|20980401000000|BL|MGMT|N|N|||||
BL|STNG|014F3DAF78FEA448E043814FD28EA448|1.0|1407101459|STRINGS|42|BL|H|1042600|MUSIC SCHOOL||BLOOMINGTON|IN|47405|US|20980331000000|20980401000000|BL|MUIN|N|N|||||
BL|STRA|014F3DAF78FFA448E043814FD28EA448|1.0|5815402801|STRATEGIC HIRING ~ SUPPORT|86|BL|O|1021160|BRYAN HALL 115||BLOOMINGTON|IN|47405|US|20990504000000||BL|ASDV|Y|N|9520086|9520000|BL|BL|
BL|SUMS|014F3DAF7900A448E043814FD28EA448|1.0|5183806303|SUMMER SESSIONS|60|BL|O|1044500|BRYAN 109||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|DFAC|Y|Y|9520060|9520000|BL|BL|
BL|SURG|014F3DAF80F7A448E043814FD28EA448|1.0|1893804727|SURGERY|10|BL|H|1035600|JORDAN HALL||BLOOMINGTON|IN|47405|US|20021117000000|20021118000000|BL|MED|N|N|||||
BL|SURV|014F3DAF7901A448E043814FD28EA448|1.0|4052406505|CENTER FOR SURVEY RESEARCH|64|BL|O|2143040|1900 E 10TH ST EIGENMANN 2 SO||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|RUGS|Y|N|9520064|9520000|BL|BL|
BL|SWC|014F3DAF7902A448E043814FD28EA448|1.0|4321004623|SCIENTIFIC WRITING CTR|04|BL|H|1023200|KIRKWOOD HALL||BLOOMINGTON|IN|47405|US|20980324000000|20980401000000|BL|ENG|N|N|||||
BL|SWHL|014F3DAF7903A448E043814FD28EA448|1.0|4279703397|LIBRARY - SWAIN HALL|68|BL|H|1047400|LIBRARY||BLOOMINGTON|IN|47405|US|20980402000000|20980403000000|BL|LIBR|N|N|||||
BL|SWNL|014F3DAF7904A448E043814FD28EA448|1.0|1896903531|SWAIN HALL LIBRARY|68|BL|O|1047400|1320 E. 10TH ST.||BLOOMINGTON|IN|47405|US|20990507000000||BL|LCL|Y|N|9520068|9520000|BL|BL|
BL|SYSC|014F3DAF7905A448E043814FD28EA448|1.0|4186602347|UNIVERSITY TAX|84|BL|R|1022000|BRYAN 100||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|BL|Y|N|9520084|9520000|BL|BL|
BL|TAAL|014F3DAF7906A448E043814FD28EA448|1.0|4796508053|TESOL ~ APPLIED LINGUISTICS|04|BL|O|1029400|MEMORIAL HALL 313||BLOOMINGTON|IN|47405-2201|US|20930701000000||BL|ARSC|Y|N|9520004|9520000|BL|BL|
BL|TAPP|014F3DAF80F8A448E043814FD28EA448|1.0|1777902237|TECHNOLOGY APPLICATIONS DIVISION|24|BL|H|1036200|BUSINESS||BLOOMINGTON|IN|47405|US|20021117000000|20021118000000|BL|BUS|N|N|||||
BL|TBI|014F3DAF81A3A448E043814FD28EA448|1.0|1872708343|BIOLOGY - 21ST CENTURY INTERDI|52|BL|O|1023432|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|TCIS|Y|N|9520052|9520000|BL|BL|
BL|TCBD|014F3DAF7907A448E043814FD28EA448|1.0|5388101202|TETER BONDS|80|BL|O|9120825|801 NORTH JORDAN||BLOOMINGTON|IN|47405|US|20940701000000|20000310000000|BL|HALL|N|N|9520080|9520000|BL|BL|
BL|TCHE|014F3DAF81AAA448E043814FD28EA448|1.0|1872708343|CHEMISTRY-21ST CENTURY INTERDI|52|BL|O|1023432|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|TCIS|Y|N|9520052|9520000|BL|BL|
BL|TCHS|014F3DAF7908A448E043814FD28EA448|1.0|4279703397|LIBRARY TECHNICAL SERVICES|68|BL|H|1047400|LIBRARY||BLOOMINGTON|IN|47405|US|20980402000000|20980403000000|BL|LIBR|N|N|||||
BL|TCIS|014F3DAF8159A448E043814FD28EA448|1.0|1872708343|21ST CENTURY INTERDISCIPLINARY|52|BL|O|1021903|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20030915000000||BL|CTE|Y|N|9520081|9520000|BL|BL|
BL|TCSC|014F3DAF81ADA448E043814FD28EA448|1.0|1872708343|COMPUTER SCI-21ST CENTURY INTE|52|BL|O|1023432|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|TCIS|Y|N|9520052|9520000|BL|BL|
BL|TECS|014F3DAF80F9A448E043814FD28EA448|1.0|2422606713|TECHNICAL STUDIES|42|BL|H|1042600|MUSIC||BLOOMINGTON|IN|47405|US|20021117000000|20021118000000|BL|MUS|N|N|||||
BL|TEDU|014F3DAF81BEA448E043814FD28EA448|1.0|1872708343|EDUCATION - 21ST CENTURY INTER|52|BL|O|1023432|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|TCIS|Y|N|9520052|9520000|BL|BL|
BL|TEED|014F3DAF7909A448E043814FD28EA448|1.0|5045602480|TEACHER EDUCATION|26|BL|O|1042000|EDUCATION 4145||BLOOMINGTON|IN|47405-1006|US|20930701000000||BL|EDUC|Y|N|9520026|9520000|BL|BL|
BL|TELC|014F3DAF790AA448E043814FD28EA448|1.0|5331201785|TELECOMMUNICATIONS|04|BL|O|1031700|RADIO-TV 103||BLOOMINGTON|IN|47405-6901|US|20930701000000||BL|ARSC|Y|N|9520004|9520000|BL|BL|
BL|TELE|014F3DAF817CA448E043814FD28EA448|1.0|4186602347|TELEPHONE SERVICE|NO|BL|H|1049901|BRYAN 100||BLOOMINGTON|IN|47405-1201|US|20040615000000|20040615000000|BL|BL|N|N|9520000|9520000|BL|BL|
BL|TELS|014F3DAF790BA448E043814FD28EA448|1.0|4186602347|TELEPHONE STENOG SERVICE|80|BL|H|1020000|BRYAN 100||BLOOMINGTON|IN|47405|US|20980402000000|20980403000000|BL|SPMG|N|N|||||
BL|TENN|014F3DAF8140A448E043814FD28EA448|1.0|3083208092|TENNIS CENTER|28|BL|O|2345082|HPER 111||BLOOMINGTON|IN|47405|US|20030312000000||BL|HPER|Y|N|9520000|9520000|BL|BL|
BL|TERA|014F3DAF790CA448E043814FD28EA448|1.0|1872708343|TEACHING EXCELLENCE RECOGNITION AWARDS|75|BL|O|2320097|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20970326000000||BL|EMAS|Y|N|9520075|9520000|BL|BL|
BL|TERC|014F3DAF790DA448E043814FD28EA448|1.0|3567502882|TEACHING RESOURCES|04|BL|O|1023280|BALLANTINE 132||BLOOMINGTON|IN|47405-6601|US|20930701000000||BL|ARSC|Y|N|9520004|9520000|BL|BL|
BL|THE|014F3DAF790EA448E043814FD28EA448|1.0|4321004623|THEATRE ~ DRAMA|04|BL|H|1023200|KIRKWOOD HALL||BLOOMINGTON|IN|47405|US|20980324000000|20980401000000|BL|THTR|N|N|||||
BL|THRY|014F3DAF790FA448E043814FD28EA448|1.0|1407101459|THEORY|42|BL|H|1042600|MUSIC SCHOOL||BLOOMINGTON|IN|47405|US|20980331000000|20980401000000|BL|MUTH|N|N|||||
BL|THTR|014F3DAF7910A448E043814FD28EA448|1.0|1289603908|THEATRE ~ DRAMA|04|BL|O|1033600|THEATRE 200||BLOOMINGTON|IN|47405-5501|US|20930701000000||BL|ARSC|Y|N|9520004|9520000|BL|BL|
BL|TIUF|014F3DAF81BFA448E043814FD28EA448|1.0|1872708343|IUCF - 21ST CENTURY INTERDISC|52|BL|O|1023432|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|TCIS|Y|N|9520052|9520000|BL|BL|
BL|TPHY|014F3DAF81ABA448E043814FD28EA448|1.0|1872708343|PHYSICS--21ST CENTURY INTERDIS|52|BL|O|1023432|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|TCIS|Y|N|9520052|9520000|BL|BL|
BL|TTBD|014F3DAF7911A448E043814FD28EA448|1.0|5388101202|TULIP TREE BONDS|80|BL|O|9120771|801 NORTH JORDAN||BLOOMINGTON|IN|47405|US|20940701000000|20000310000000|BL|HALL|N|N|9520080|9520000|BL|BL|
BL|UAFI|014F3DAF81A1A448E043814FD28EA448|1.0|1872708343|AFRICAN STUDIES - TWO THIRDS W|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|UAFO|014F3DAF81A0A448E043814FD28EA448|1.0|1872708343|AFRO AMER STDS - TWO THIRDS WO|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|UARC|014F3DAF7912A448E043814FD28EA448|1.0|1896903531|UNIVERSITY ARCHIVES|68|BL|O|1047480|1320 E. 10TH ST.||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|LCL|Y|N|9520068|9520000|BL|BL|
BL|UCLA|014F3DAF819FA448E043814FD28EA448|1.0|1872708343|CTR LATIN AM -- TWO THIRDS WOR|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|UCMP|014F3DAF80FAA448E043814FD28EA448|1.0|2093401908|UNIVERISTY COMPUTING|66|BL|H|1047100|2711 E 10TH STREET||BLOOMINGTON|IN|47405|US|20021117000000|20021118000000|BL|CSER|N|N|||||
BL|UCRA|014F3DAF802CA448E043814FD28EA448|1.0|3103108378|UNDER CONSTRUCTION/REMODEL-ACADEMIC|NO|BL|O|1022201|BRYAN 008||BLOOMINGTON|IN|47405-1201|US|20010518000000||BL|BL|Y|N|9520000|9520000|BL|BL|
BL|UCRS|014F3DAF802DA448E043814FD28EA448|1.0|3103108378|UNDER CONSTRUCTION/REMODEL-SUPPLEMENTAL|NO|BL|O|1022201|BRYAN 008||BLOOMINGTON|IN|47405-1201|US|20010518000000||BL|BL|Y|N|9520000|9520000|BL|BL|
BL|UDIV|014F3DAF7913A448E043814FD28EA448|1.0|5183806303|UNIVERSITY DIVISION|60|BL|O|1020703|BRYAN 109||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|DFAC|Y|N|9520060|9520000|BL|BL|
BL|UGCD|014F3DAF7914A448E043814FD28EA448|1.0|5183806303|UNDERREPRESENTED GRPS ~ CAMPUS DIVERSITY|60|BL|O|1020780|FRANKLIN HALL 004C||BLOOMINGTON|IN|47405|US|20960130000000|20010630000000|BL|DFAC|N|N|9520060|9520000|BL|BL|
BL|UGCS|014F3DAF7915A448E043814FD28EA448|1.0|1777902237|UNDERGRADUATE CAREER SERVICES|24|BL|O|1036200|BUSINESS 333||BLOOMINGTON|IN|47405|US|20000320000000||BL|BUS|Y|N|9520024|9520000|BL|BL|
BL|UGLF|014F3DAF80FCA448E043814FD28EA448|1.0|3432106365|UNDERGRADUATE LIFE|70|BL|H|1021200|FRANKLIN HALL||BLOOMINGTON|IN|47405|US|20021117000000|20021118000000|BL|SSER|N|N|||||
BL|UGLL|014F3DAF819BA448E043814FD28EA448|1.0|1872708343|GLOBAL VILLAGE-TWO THIRDS WORL|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|UGLS|014F3DAF7916A448E043814FD28EA448|1.0|4279703397|UNDERGRADUATE LIBRARY SERVICES|68|BL|H|1047400|LIBRARY||BLOOMINGTON|IN|47405|US|20980402000000|20980403000000|BL|LIBR|N|N|||||
BL|UHIS|014F3DAF81A7A448E043814FD28EA448|1.0|1872708343|HISTORY - TWO THIRDS WORLD|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|UIND|014F3DAF81A6A448E043814FD28EA448|1.0|1872708343|INDIA STUDIES - TWO THIRDS WOR|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|UISM|014F3DAF819EA448E043814FD28EA448|1.0|1872708343|INTNL MAJOR STDS-TWO THIRDS|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|ULIB|014F3DAF7917A448E043814FD28EA448|1.0|4279703397|UNIVERSITY LIBRARIES|68|BL|H|1047400|LIBRARY||BLOOMINGTON|IN|47405|US|20980402000000|20980403000000|BL|LIBR|N|N|||||
BL|UNDG|014F3DAF7918A448E043814FD28EA448|1.0|1777902237|UNDERGRADUATE PROGRAM|24|BL|O|1036700|BUSINESS 333||BLOOMINGTON|IN|47405|US|20000317000000||BL|BUS|Y|N|9520024|9520000|BL|BL|
BL|UNPR|014F3DAF7919A448E043814FD28EA448|1.0|1777902237|SCHOOL OF BUSINESS UNDERGRADUATE OFFICE|24|BL|O|1036208|SCHOOL OF BUSINESS, 333||BLOOMINGTON|IN|47405|US|20960930000000|20000831000000|BL|BUS|N|N|9520024|9520000|BL|BL|
BL|UNSC|014F3DAF791AA448E043814FD28EA448|1.0|2871205128|UNDERWATER SCI ~ EDUC RES|28|BL|H|1045000|HPER  111||BLOOMINGTON|IN|47405|US|20980330000000|20980401000000|BL|RPAD|N|N|||||
BL|UNST|014F3DAF791BA448E043814FD28EA448|1.0|4321004623|UNDERGRADUATE STUDIES|04|BL|H|1023200|KIRKWOOD HALL||BLOOMINGTON|IN|47405|US|20980324000000|20980401000000|BL|ARSD|N|N|||||
BL|UPOL|014F3DAF81A4A448E043814FD28EA448|1.0|1872708343|POLITICAL SCIENCE - TWO THIRDS|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|URAL|014F3DAF791CA448E043814FD28EA448|1.0|4321004623|CENTRAL EURASIAN STUDIES|04|BL|H|1023200|KIRKWOOD HALL||BLOOMINGTON|IN|47405|US|20980324000000|20980401000000|BL|CEUS|N|N|||||
BL|URE|014F3DAF81A5A448E043814FD28EA448|1.0|1872708343|RELIGIOUS STUDIES - TWO THIRD|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|UREL|014F3DAF817DA448E043814FD28EA448|1.0|4186602347|UNIVERSITY RELATIONS|NO|BL|H|1049901|BRYAN 100||BLOOMINGTON|IN|47405-1201|US|20040615000000|20040615000000|BL|BL|N|N|9520000|9520000|BL|BL|
BL|UROL|014F3DAF80FDA448E043814FD28EA448|1.0|1893804727|UROLOGY|10|BL|H|1035600|JORDAN HALL||BLOOMINGTON|IN|47405|US|20021117000000|20021118000000|BL|MED|N|N|||||
BL|USOC|014F3DAF81A2A448E043814FD28EA448|1.0|1872708343|SOCIOLOGY - TWO THIRDS WORLD|52|BL|O|1023474|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20050303000000||BL|UTTW|Y|N|9520052|9520000|BL|BL|
BL|UTIL|014F3DAF791DA448E043814FD28EA448|1.0|1386607996|UTILITIES|82|BL|O|1048265|SERVICE||BLOOMINGTON|IN|47405-2206|US|20930701000000||BL|PHYP|Y|Y|9520082|9520000|BL|BL|
BL|UTTW|014F3DAF8157A448E043814FD28EA448|1.0|1872708343|UNDERSTANDING THE TWO-THIRDS|52|BL|O|1021903|BRYAN HALL 100||BLOOMINGTON|IN|47405|US|20030915000000||BL|CTE|Y|N|9520081|9520000|BL|BL|
BL|VET|014F3DAF791EA448E043814FD28EA448|1.0|3432106365|VETERAN AFFAIRS|70|BL|O|1021213|FRANKLIN 096||BLOOMINGTON|IN|47405-2801|US|20930701000000||BL|SSER|Y|N|9520070|9520000|BL|BL|
BL|VICT|014F3DAF791FA448E043814FD28EA448|1.0|4321004623|VICTORIAN STUDIES|04|BL|H|1023200|KIRKWOOD HALL||BLOOMINGTON|IN|47405|US|20980324000000||BL|ENG|Y|N|||||
BL|VISU|014F3DAF7920A448E043814FD28EA448|1.0|5193204888|DEPT OF VISUAL SCIENCES|44|BL|H|1035500|OPTOMETRY  307||BLOOMINGTON|IN|47405|US|20980331000000|20980401000000|BL|OPT|N|N|||||
BL|VOIC|014F3DAF7921A448E043814FD28EA448|1.0|1407101459|VOICE|42|BL|H|1042600|MUSIC SCHOOL||BLOOMINGTON|IN|47405|US|20980331000000|20980401000000|BL|MUVO|N|N|||||
BL|VPAA|014F3DAF7922A448E043814FD28EA448|1.0|4186602347|VICE PRES FOR ACADEMIC AFFS|75|BL|H|1020000|BRYAN 100||BLOOMINGTON|IN|47405|US|20980402000000|20980403000000|BL|EMAS|N|N|||||
BL|VPAS|014F3DAF7923A448E043814FD28EA448|1.0|4186602347|VICE PRES/CHANCELLOR/ACADEMIC SUPPORT|75|BL|O|1020187|BRYAN 100||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|EMAS|Y|N|9520075|9520000|BL|BL|
BL|VPBC|014F3DAF7924A448E043814FD28EA448|1.0|4186602347|VICE PRES FOR ACAD AFFS ~ BL CHANC|75|BL|H|1020000|BRYAN 100||BLOOMINGTON|IN|47405|US|20980402000000|20980403000000|BL|EMAS|N|N|||||
BL|VPBL|014F3DAF7925A448E043814FD28EA448|1.0|4186602347|VICE PRES CHANCELLOR BL|74|BL|H|1020000|BRYAN 100||BLOOMINGTON|IN|47405|US|20980402000000|20980403000000|BL|EXEC|N|N|||||
BL|VPGA|014F3DAF7926A448E043814FD28EA448|1.0|4186602347|VICE PRES/CHANCELLOR/GEN ADMIN|74|BL|O|1020087|BRYAN 100||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|EXEC|Y|N|9520074|9520000|BL|BL|
BL|VPIT|014F3DAF7927A448E043814FD28EA448|1.0|4706809038|VICE PRESIDENT, INFORMATION TECHNOLOGY|66|BL|O|6347300|E. 10TH ST||BLOOMINGTON|IN|47405|US|20980225000000||BL|CSER|Y|N|9520066|9520000|BL|BL|
BL|VPRS|014F3DAF7928A448E043814FD28EA448|1.0|5393601315|VICE PRESIDENT FOR RESEARCH|64|BL|H|1042900|BRYAN 104||BLOOMINGTON|IN|47405|US|20980402000000|20980403000000|BL|RUAD|N|N|||||
BL|WALD|014F3DAF7929A448E043814FD28EA448|1.0|1896903531|WALDEN UNIVERSITY|68|BL|O|2947490|1320 E. 10TH ST.||BLOOMINGTON|IN|47405|US|20990513000000|20020125000000|BL|LCGA|N|N|9520068|9520000|BL|BL|
BL|WCEN|014F3DAF792AA448E043814FD28EA448|1.0|5183806303|CAMPUS WRITING PROGRAM|60|BL|O|1020730|BRYAN 109||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|ISS|Y|N|9520060|9520000|BL|BL|
BL|WDWN|014F3DAF792BA448E043814FD28EA448|1.0|1407101459|WOODWINDS|42|BL|H|1042600|MUSIC SCHOOL||BLOOMINGTON|IN|47405|US|20980331000000|20980401000000|BL|MUIN|N|N|||||
BL|WEC|014F3DAF8108A448E043814FD28EA448|1.0|1872708343|WEEKEND COLLEGE|75|BL|H|1020000|BRYAN HALL||BLOOMINGTON|IN|47405|US|20021122000000|20021123000000|BL|EMAS|N|N|||||
BL|WEUR|014F3DAF792CA448E043814FD28EA448|1.0|1742302068|WEST EUROPEAN STUDIES|04|BL|O|1023291|BALLANTINE 542B||BLOOMINGTON|IN|47405-6601|US|20930701000000||BL|ARSC|Y|N|9520004|9520000|BL|BL|
BL|WKBD|014F3DAF792DA448E043814FD28EA448|1.0|5388101202|WILLKIE BONDS|80|BL|O|9120375|801 NORTH JORDAN||BLOOMINGTON|IN|47405|US|20940701000000|20000310000000|BL|HALL|N|N|9520080|9520000|BL|BL|
BL|WKST|014F3DAF792EA448E043814FD28EA448|1.0|2604400361|WORK STUDY|NO|BL|N|9830000|POPLARS 523||BLOOMINGTON|IN|47405|US|20020909000000||BL|BL|Y|N|9500002|9500002|BL|BL|
BL|WOAF|014F3DAF792FA448E043814FD28EA448|1.0|1872708343|WOMEN`S AFFAIRS|75|BL|O|1020500|BRYAN 100||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|EMAS|Y|N|9520075|9520000|BL|BL|
BL|WOST|014F3DAF7930A448E043814FD28EA448|1.0|2564500627|WOMEN`S STUDIES|04|BL|O|1023293|MEMORIAL E 131||BLOOMINGTON|IN|47405-2201|US|20930701000000|20971231000000|BL|GNDR|N|N|9520004|9520000|BL|BL|
BL|WPTP|014F3DAF7931A448E043814FD28EA448|1.0|4052406505|WRKSHP-POL THEORY/POL ANALYSIS|64|BL|O|1043900|BRYAN HALL 104||BLOOMINGTON|IN|47405-1201|US|20930701000000||BL|RUGS|Y|N|9520064|9520000|BL|BL|
BL|WRIT|014F3DAF7932A448E043814FD28EA448|1.0|5183806303|WRITING PROGRAM|60|BL|H|1020700|BRYAN 109||BLOOMINGTON|IN|47405|US|20980401000000|20980402000000|BL|WCEN|N|N|||||
BL|WRRC|014F3DAF80FEA448E043814FD28EA448|1.0|2620008671|WATER RESOURCE RESEARCH CENTER|64|BL|H|1042900|BRYAN HALL||BLOOMINGTON|IN|47405|US|20021117000000|20021118000000|BL|RUGS|N|N|||||
