nmspc_cd|cmpnt_clss|prprty_nm|obj_id|ver_nbr|fnctnl_field_descr|active_ind|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|objectId|5D06BF9942EF7808E0404F8189D80667|1.0|Object ID|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|objectTypeCode|5D06BF9942FB7808E0404F8189D80667|1.0|Code for an Attribute of an Object Code that is used to identify it's General use, such as Income, Asset, Expense|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|organizationReferenceId|5D06BF9942F07808E0404F8189D80667|1.0|(1) An abbreviation for Organization Reference Identification.  (2) Reference Identification Number assigned by Organization.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|overrideCode|5D06BF9942DC7808E0404F8189D80667|1.0|Code to override a certain rule|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|paymentApplicationDate|5D06BF9942DF7808E0404F8189D80667|1.0|The date the payment was applied|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|postingPeriodCode|5D06BF9942DD7808E0404F8189D80667|1.0|Defines the various periods to which general ledger entries can be posted. Months of the year are the most obvious examples, but other periods include beginning balance, C&G beginning balance and period 13 for closing transactions.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|postingYear|5D06BF9942DE7808E0404F8189D80667|1.0|The posting year of the payment|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|primaryDepreciationPaymentAmount|5D06BF9942E07808E0404F8189D80667|1.0|Primary Depreciation Payment Amount|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|projectCode|5D06BF9942F67808E0404F8189D80667|1.0|The Code for a project that might contain multiple account and span multiple fiscal years.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|purchaseOrderNumber|5D06BF9942E17808E0404F8189D80667|1.0|the Purchase Order number for the payment|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|referenceNumber|5D06BF9942EC7808E0404F8189D80667|1.0|The transaction number on the deposit slip assigned by the bank|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|referenceOriginCode|5D06BF9942F27808E0404F8189D80667|1.0|the system code that generated the entry being corrected |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|referenceTypeCode|5D06BF9942F57808E0404F8189D80667|1.0|The system code for the type of the system from which the original encumbering transaction came|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|requisitionNumber|5D06BF9942E27808E0404F8189D80667|1.0|a system generated number assigned to a Requisition (REQ). |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|salesTax.accountNumber|5D06BF9943027808E0404F8189D80667|1.0|Account Number that Sales Tax is collected against.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|salesTax.chartOfAccountsCode|5D06BF9943017808E0404F8189D80667|1.0|Chart of Accounts Code that Sales Tax is collected against.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|salesTax.financialDocumentGrossSalesAmount|5D06BF9943037808E0404F8189D80667|1.0|Gross Sales Amount to be taxed.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|salesTax.financialDocumentSaleDate|5D06BF9943057808E0404F8189D80667|1.0|Date of Sale.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|salesTax.financialDocumentTaxableSalesAmount|5D06BF9943047808E0404F8189D80667|1.0|Taxable Sales Amount to be taxed.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|salesTaxRequired|5D06BF9943007808E0404F8189D80667|1.0|Indicates if Sales Tax is required.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|secondaryDepreciationPaymentAmount|5D06BF9942E37808E0404F8189D80667|1.0|Secondary Depreciation Payment Amount|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|sequenceNumber|5D06BF9942DB7808E0404F8189D80667|1.0|Sequence Number|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|subAccountNumber|5D06BF9942F47808E0404F8189D80667|1.0|The identifier to further partition the financial activity of an Account, expressed as a 5-character code|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetPaymentDetail|transferPaymentIndicator|5D06BF9942E47808E0404F8189D80667|1.0|When an asset is transferred payment records are generated to create an audit history of the transfer.  The transfer document will create an (off set) payment for the original payments, and generate new payments using the account the asset was transferred to.   The ""original"" payment and the ""offset"" payment will have the transfer payment code set to ""Y"". The payment for the new (receiving account) will have the transfer payment code set to ""N"".  The ""Y"" code allows the old payments to be excluded from depreciation.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|capitalAssetNumber|5D06BF9943067808E0404F8189D80667|1.0| The record number for an asset in the system.  This is the permanent number, not to be confused with the tag number.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|estimatedRepairDate|5D06BF9943077808E0404F8189D80667|1.0|Estimated Date of Repair.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|incidentDate|5D06BF9943087808E0404F8189D80667|1.0|Date event occurred which caused the asset to need  repair.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|newCollectionRecord|5D06BF99430F7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|problemDescription|5D06BF99430A7808E0404F8189D80667|1.0|Description of Problem.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|repairAmount|5D06BF99430B7808E0404F8189D80667|1.0|Cost of Repair.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|repairContactName|5D06BF99430C7808E0404F8189D80667|1.0|Repair Contact Name.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|repairDate|5D06BF9943097808E0404F8189D80667|1.0|Date in which Repair was done.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|repairNoteText|5D06BF99430D7808E0404F8189D80667|1.0|Free Form text for notes on repair.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRepairHistory|repairSolutionDescription|5D06BF99430E7808E0404F8189D80667|1.0|Description of Solution of Repair.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|documentNumber|5D06BF9943107808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|inventoryStatusCode|5D06BF9943117808E0404F8189D80667|1.0|Code assigned to Inventory Status|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|mergedTargetCapitalAssetNumber|5D06BF9943127808E0404F8189D80667|1.0|Targeted Capital Asset for merger.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|retirementDate|5D06BF9943137808E0404F8189D80667|1.0|The date the asset is retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|retirementReasonCode|5D06BF9943147808E0404F8189D80667|1.0|Identifies the reason the asset was retired.  |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.buyerDescription|5D06BF9943247808E0404F8189D80667|1.0|Buyer's Description.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.cashReceiptFinancialDocumentNumber|5D06BF9943217808E0404F8189D80667|1.0|Document number for the cash received.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.estimatedSellingPrice|5D06BF99431F7808E0404F8189D80667|1.0|Selling Price of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.handlingFeeAmount|5D06BF9943227808E0404F8189D80667|1.0|Handling Fee amount.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.paidCaseNumber|5D06BF9943257808E0404F8189D80667|1.0|Case number assigned by police department - required for equipment with a retirement reason of ""stolen"".|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.preventiveMaintenanceAmount|5D06BF9943237808E0404F8189D80667|1.0|Preventive Maintenance Amount.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementAccountNumber|5D06BF9943167808E0404F8189D80667|1.0|Account number of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementChartOfAccountsCode|5D06BF9943157808E0404F8189D80667|1.0|An alpha numeric value that uniquely identifies a single chart.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementCityName|5D06BF99431A7808E0404F8189D80667|1.0|City name of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementContactName|5D06BF9943177808E0404F8189D80667|1.0|Contact name of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementCountryCode|5D06BF99431D7808E0404F8189D80667|1.0|Country Code of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementInstitutionName|5D06BF9943187808E0404F8189D80667|1.0|Institution name of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementPhoneNumber|5D06BF99431E7808E0404F8189D80667|1.0|Phone number of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementStateCode|5D06BF99431B7808E0404F8189D80667|1.0|State Code of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementStreetAddress|5D06BF9943197808E0404F8189D80667|1.0|Street name of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.retirementZipCode|5D06BF99431C7808E0404F8189D80667|1.0|Postal Code of the asset being retired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobal|sharedRetirementInfo.salePrice|5D06BF9943207808E0404F8189D80667|1.0|Actual sale price of asset, entered at time of retirement. |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.accumulatedDepreciation|5D06BF9943537808E0404F8189D80667|1.0|Sum of depreciation charges accumulated to date or previously accumulated on a capital asset.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.acquisitionTypeCode|5D06BF99433E7808E0404F8189D80667|1.0|Code indicating how the asset was acquired.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.agencyNumber|5D06BF99433D7808E0404F8189D80667|1.0|A code assigned to Non-university Titled Agencies (for example Federal or State Governments)|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.bookValue|5D06BF9943547808E0404F8189D80667|1.0|The current value of an asset. |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.campusTagNumber|5D06BF9943477808E0404F8189D80667|1.0|(1) An identification number affixed to an asset (for example, a number shown on the individual tag placed on equipment).  This differs from the asset number (the permanent Capital Asset number in Capital Assets assigned to the equipment) since the tag number can be changed throughout the equipment's life as tags are replaced. |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.capitalAssetDescription|5D06BF9943417808E0404F8189D80667|1.0|Capital Asset Description|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.capitalAssetInServiceDate|5D06BF99434F7808E0404F8189D80667|1.0|Date the asset is placed in service and becomes eligible for depreciation. |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.capitalAssetTypeCode|5D06BF9943427808E0404F8189D80667|1.0|(1)  A code used to classify the type of item purchased. The useful life of equipment is assigned by the asset type. The useful life is used to calculate depreciation.  2)  A subgroup of assets with common functionality. The asset type code determines the length of time the assets will be depreciated.  3)  The category of asset including depreciable life, whether movable or not, building and room required, etc. 4) a subgroup of assets with common functionality.  The asset type code determines the length of time the assets will be depreciated.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.conditionCode|5D06BF9943407808E0404F8189D80667|1.0|Code used to describe the condition of the asset (for example, Excellent, Good, Fair, and Poor). |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.createDate|5D06BF99434C7808E0404F8189D80667|1.0|Date the asset was created in the asset database. |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.depreciationDate|5D06BF9943507808E0404F8189D80667|1.0|Date depreciation on capital equipment begins. |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.federalContribution|5D06BF9943527808E0404F8189D80667|1.0|Dollar amount or percentage of Federal funds contributed to the cost of capital asset.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.financialDocumentPostingPeriodCode|5D06BF99434E7808E0404F8189D80667|1.0|Code for the Fiscal Period in which the document was posted|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.financialDocumentPostingYear|5D06BF99434D7808E0404F8189D80667|1.0|Fiscal Year in which the document was posted|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.governmentTagNumber|5D06BF9943497808E0404F8189D80667|1.0|Tag number assigned to equipment purchased with federal and/or state funds. |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.inventoryStatusCode|5D06BF99433F7808E0404F8189D80667|1.0|(1) A code describing the current status of the asset. (2) The current status of an asset (for example, Active, Retired, or Fabrication). |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.lastInventoryDate|5D06BF99434B7808E0404F8189D80667|1.0|The date an asset was last physically verified, moved, relocated, inventoried, or tagged. |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.manufacturerModelNumber|5D06BF9943457808E0404F8189D80667|1.0|This is the model number assigned by the manufacturer of the asset. |Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.manufacturerName|5D06BF9943447808E0404F8189D80667|1.0|Company that manufactured the asset.|Y|
KFS-CAM|org.kuali.kfs.module.cam.businessobject.AssetRetirementGlobalDetail|asset.nationalStockNumber|5D06BF99434A7808E0404F8189D80667|1.0|A 13-digit numeric code, identifying all standardized material items in the supply distribution system of the United States Department of Defense.|Y|
