cg_cfda_nbr|obj_id|ver_nbr|cg_cfda_pgm_ttl_nm|cg_cfda_maint_typ_id|row_actv_ind|
84.221|237D10FAA928C0B0E043814FD881C0B0|1.0|Native Hawaiian Special Education|AUTOMATIC|Y|
84.224|237D10FAA929C0B0E043814FD881C0B0|1.0|Assistive Technology|AUTOMATIC|Y|
84.229|237D10FAA92AC0B0E043814FD881C0B0|1.0|Language Resource Centers|AUTOMATIC|Y|
84.234|237D10FAA92BC0B0E043814FD881C0B0|1.0|Projects with Industry|AUTOMATIC|Y|
84.235|237D10FAA92CC0B0E043814FD881C0B0|1.0|Rehabilitation Services Demonstration and Training Programs|AUTOMATIC|Y|
84.240|237D10FAA92DC0B0E043814FD881C0B0|1.0|Program of Protection and Advocacy of Individual Rights|AUTOMATIC|Y|
84.243|237D10FAA92EC0B0E043814FD881C0B0|1.0|Tech-Prep Education|AUTOMATIC|Y|
84.245|237D10FAA92FC0B0E043814FD881C0B0|1.0|Tribally Controlled Postsecondary Vocational and Technical Institutions|AUTOMATIC|Y|
84.246|237D10FAA930C0B0E043814FD881C0B0|1.0|Rehabilitation Short-Term Training|AUTOMATIC|Y|
84.250|237D10FAA931C0B0E043814FD881C0B0|1.0|Rehabilitation Services_American Indians with Disabilities|AUTOMATIC|Y|
84.255|237D10FAA932C0B0E043814FD881C0B0|1.0|Literacy Programs for Prisoners|AUTOMATIC|Y|
84.256|237D10FAA933C0B0E043814FD881C0B0|1.0|Freely Associated States_Education Grant Program|AUTOMATIC|Y|
84.257|237D10FAA934C0B0E043814FD881C0B0|1.0|National Institute for Literacy|AUTOMATIC|Y|
84.258|237D10FAA935C0B0E043814FD881C0B0|1.0|Even Start_Indian Tribes and Tribal Organizations|AUTOMATIC|Y|
84.259|237D10FAA936C0B0E043814FD881C0B0|1.0|Native Hawaiian Vocational Education|AUTOMATIC|Y|
84.263|237D10FAA937C0B0E043814FD881C0B0|1.0|Rehabilitation Training_Experimental and Innovative Training|AUTOMATIC|Y|
84.264|237D10FAA938C0B0E043814FD881C0B0|1.0|Rehabilitation Training_Continuing Education|AUTOMATIC|Y|
84.265|237D10FAA939C0B0E043814FD881C0B0|1.0|Rehabilitation Training_State Vocational Rehabilitation Unit In-Service Training|AUTOMATIC|Y|
84.268|237D10FAA93AC0B0E043814FD881C0B0|1.0|Federal Direct Student Loans|AUTOMATIC|Y|
84.269|237D10FAA93BC0B0E043814FD881C0B0|1.0|Institute for International Public Policy|AUTOMATIC|Y|
84.274|237D10FAA93CC0B0E043814FD881C0B0|1.0|American Overseas Research Centers|AUTOMATIC|Y|
84.275|237D10FAA93DC0B0E043814FD881C0B0|1.0|Rehabilitation Training_General Training|AUTOMATIC|Y|
84.281|237D10FAA93EC0B0E043814FD881C0B0|1.0|Eisenhower Professional Development State Grants|AUTOMATIC|Y|
84.282|237D10FAA93FC0B0E043814FD881C0B0|1.0|Charter Schools|AUTOMATIC|Y|
84.283|237D10FAA940C0B0E043814FD881C0B0|1.0|Comprehensive Regional Assistance Centers|AUTOMATIC|Y|
84.286|237D10FAA941C0B0E043814FD881C0B0|1.0|Ready to Teach|AUTOMATIC|Y|
84.287|237D10FAA942C0B0E043814FD881C0B0|1.0|Twenty-First Century Community Learning Centers|AUTOMATIC|Y|
84.293|237D10FAA943C0B0E043814FD881C0B0|1.0|Foreign Language Assistance|AUTOMATIC|Y|
84.294|237D10FAA944C0B0E043814FD881C0B0|1.0|Foreign Language Incentive Program|AUTOMATIC|Y|
84.295|237D10FAA945C0B0E043814FD881C0B0|1.0|Ready-To-Learn Television|AUTOMATIC|Y|
84.296|237D10FAA946C0B0E043814FD881C0B0|1.0|Native Hawaiian Community-Based Education Learning Centers|AUTOMATIC|Y|
84.297|237D10FAA947C0B0E043814FD881C0B0|1.0|Native Hawaiian Curriculum Development, Teacher Training and Recruitment|AUTOMATIC|Y|
84.298|237D10FAA948C0B0E043814FD881C0B0|1.0|State Grants for Innovative Programs|AUTOMATIC|Y|
84.302|237D10FAA949C0B0E043814FD881C0B0|1.0|Regional Technology in Education Consortia|AUTOMATIC|Y|
84.304|237D10FAA94AC0B0E043814FD881C0B0|1.0|Civic Education - Cooperative Education Exchange Program|AUTOMATIC|Y|
84.305|237D10FAA94BC0B0E043814FD881C0B0|1.0|Education Research, Development and Dissemination|AUTOMATIC|Y|
84.306|237D10FAA94CC0B0E043814FD881C0B0|1.0|National Institute on the Education of At-Risk Students|AUTOMATIC|Y|
84.307|237D10FAA94DC0B0E043814FD881C0B0|1.0|National Institute on Early Childhood Development and Education|AUTOMATIC|Y|
84.308|237D10FAA94EC0B0E043814FD881C0B0|1.0|National Institute on Educational Governance, Finance, Policymaking, and Management|AUTOMATIC|Y|
84.309|237D10FAA94FC0B0E043814FD881C0B0|1.0|National Institute on Postsecondary Education, Libraries, and Lifelong Learning|AUTOMATIC|Y|
84.310|237D10FAA950C0B0E043814FD881C0B0|1.0|Parental Assistance Centers|AUTOMATIC|Y|
84.314|237D10FAA951C0B0E043814FD881C0B0|1.0|Even Start_Statewide Family Literacy Program|AUTOMATIC|Y|
84.315|237D10FAA952C0B0E043814FD881C0B0|1.0|Capacity Building for Traditionally Underserved Populations|AUTOMATIC|Y|
84.316|237D10FAA953C0B0E043814FD881C0B0|1.0|Native Hawaiian Higher Education Program|AUTOMATIC|Y|
84.318|237D10FAA954C0B0E043814FD881C0B0|1.0|Education Technology State Grants|AUTOMATIC|Y|
84.319|237D10FAA955C0B0E043814FD881C0B0|1.0|Educational Technology State Grants|AUTOMATIC|Y|
84.320|237D10FAA956C0B0E043814FD881C0B0|1.0|Alaska Native Educational Planning, Curriculum Development, Teacher Training, and Recruitment  Program|AUTOMATIC|Y|
84.321|237D10FAA957C0B0E043814FD881C0B0|1.0|Alaska Native Home Based Education for Preschool Children|AUTOMATIC|Y|
84.322|237D10FAA958C0B0E043814FD881C0B0|1.0|Alaska Native Student Enrichment Program|AUTOMATIC|Y|
84.323|237D10FAA959C0B0E043814FD881C0B0|1.0|Special Education_State Program Improvement Grants for Children with Disabilities|AUTOMATIC|Y|
84.324|237D10FAA95AC0B0E043814FD881C0B0|1.0|Special Education_Research and Innovation to Improve Services and Results for Children with Disabilities|AUTOMATIC|Y|
84.325|237D10FAA95BC0B0E043814FD881C0B0|1.0|Special Education_Personnel Preparation to Improve Services and Results for Children with Disabilities|AUTOMATIC|Y|
84.326|237D10FAA95CC0B0E043814FD881C0B0|1.0|Special Education_Technical Assistance and Dissemination to Improve Services and Results for Children with Disabilities|AUTOMATIC|Y|
84.327|237D10FAA95DC0B0E043814FD881C0B0|1.0|Special Education_Technology and Media Services for Individuals with Disabilities|AUTOMATIC|Y|
84.328|237D10FAA95EC0B0E043814FD881C0B0|1.0|Special Education_Parent Information Centers|AUTOMATIC|Y|
84.329|237D10FAA95FC0B0E043814FD881C0B0|1.0|Special Education_Studies and Evaluations|AUTOMATIC|Y|
84.330|237D10FAA960C0B0E043814FD881C0B0|1.0|Advanced Placement  Program|AUTOMATIC|Y|
84.331|237D10FAA961C0B0E043814FD881C0B0|1.0|Grants to States for Incarcerated Youth Offenders|AUTOMATIC|Y|
84.332|237D10FAA962C0B0E043814FD881C0B0|1.0|Comprehensive School Reform Demonstration|AUTOMATIC|Y|
84.333|237D10FAA963C0B0E043814FD881C0B0|1.0|Demonstration Projects to Ensure Students with Disabilities Receive a Higher Education|AUTOMATIC|Y|
84.334|237D10FAA964C0B0E043814FD881C0B0|1.0|Gaining Early Awareness and Readiness for Undergraduate Programs|AUTOMATIC|Y|
84.335|237D10FAA965C0B0E043814FD881C0B0|1.0|Child Care Access Means Parents in School|AUTOMATIC|Y|
84.336|237D10FAA966C0B0E043814FD881C0B0|1.0|Teacher Quality Enhancement Grants|AUTOMATIC|Y|
84.337|237D10FAA967C0B0E043814FD881C0B0|1.0|International Education_Technological Innovation and Cooperation for Foreign Information Access|AUTOMATIC|Y|
84.339|237D10FAA968C0B0E043814FD881C0B0|1.0|Learning Anytime Anywhere Partnerships|AUTOMATIC|Y|
84.341|237D10FAA969C0B0E043814FD881C0B0|1.0|Community Technology Centers|AUTOMATIC|Y|
84.342|237D10FAA96AC0B0E043814FD881C0B0|1.0|Preparing Tomorrow's Teachers to Use Technology|AUTOMATIC|Y|
84.343|237D10FAA96BC0B0E043814FD881C0B0|1.0|Assistive Technology_State Grants for Protection and Advocacy|AUTOMATIC|Y|
84.344|237D10FAA96CC0B0E043814FD881C0B0|1.0|TRIO_Dissemination Partnership Grants|AUTOMATIC|Y|
84.345|237D10FAA96DC0B0E043814FD881C0B0|1.0|Underground Railroad Educational and Cultural Program|AUTOMATIC|Y|
84.346|237D10FAA96EC0B0E043814FD881C0B0|1.0|Vocational Education_Occupational and Employment Information State Grants|AUTOMATIC|Y|
84.348|237D10FAA96FC0B0E043814FD881C0B0|1.0|Title I Accountability Grants|AUTOMATIC|Y|
84.349|237D10FAA970C0B0E043814FD881C0B0|1.0|Early Childhood Educator Professional Development|AUTOMATIC|Y|
84.350|237D10FAA971C0B0E043814FD881C0B0|1.0|Transition to Teaching|AUTOMATIC|Y|
84.351|237D10FAA972C0B0E043814FD881C0B0|1.0|Arts in Education|AUTOMATIC|Y|
84.353|237D10FAA973C0B0E043814FD881C0B0|1.0|Tech-Prep Demonstration Grants|AUTOMATIC|Y|
84.354|237D10FAA974C0B0E043814FD881C0B0|1.0|Charter Schools Facilities Financing Demonstration|AUTOMATIC|Y|
84.355|237D10FAA975C0B0E043814FD881C0B0|1.0|Child Care Provider Loan Forgiveness Demonstration|AUTOMATIC|Y|
84.356|237D10FAA976C0B0E043814FD881C0B0|1.0|Alaska Native Educational Programs|AUTOMATIC|Y|
84.357|237D10FAA977C0B0E043814FD881C0B0|1.0|Reading First State Grants|AUTOMATIC|Y|
84.358|237D10FAA978C0B0E043814FD881C0B0|1.0|Rural Education|AUTOMATIC|Y|
84.359|237D10FAA979C0B0E043814FD881C0B0|1.0|Early Reading First|AUTOMATIC|Y|
84.360|237D10FAA97AC0B0E043814FD881C0B0|1.0|Dropout Prevention Programs|AUTOMATIC|Y|
84.361|237D10FAA97BC0B0E043814FD881C0B0|1.0|Voluntary Public School Choice|AUTOMATIC|Y|
84.362|237D10FAA97CC0B0E043814FD881C0B0|1.0|Native Hawaiian Education|AUTOMATIC|Y|
84.363|237D10FAA97DC0B0E043814FD881C0B0|1.0|School Leadership|AUTOMATIC|Y|
84.364|237D10FAA97EC0B0E043814FD881C0B0|1.0|Literacy through School Libraries|AUTOMATIC|Y|
84.365|237D10FAA97FC0B0E043814FD881C0B0|1.0|English Language Acquisition Grants|AUTOMATIC|Y|
84.366|237D10FAA980C0B0E043814FD881C0B0|1.0|Mathematics and Science Partnerships|AUTOMATIC|Y|
84.367|237D10FAA981C0B0E043814FD881C0B0|1.0|Improving Teacher Quality State Grants|AUTOMATIC|Y|
84.368|237D10FAA982C0B0E043814FD881C0B0|1.0|Grants for Enhanced Assessment Instruments|AUTOMATIC|Y|
84.369|237D10FAA983C0B0E043814FD881C0B0|1.0|Grants for State Assessments and Related Activities|AUTOMATIC|Y|
85.|237D10FAAB3DC0B0E043814FD881C0B0|1.0||MANUAL|Y|
85.001|237D10FAA984C0B0E043814FD881C0B0|1.0|Harry S Truman Scholarship Program|AUTOMATIC|Y|
85.100|237D10FAA985C0B0E043814FD881C0B0|1.0|Christopher Columbus Fellowship Program|AUTOMATIC|Y|
85.200|237D10FAA986C0B0E043814FD881C0B0|1.0|Barry M. Goldwater Scholarship Program|AUTOMATIC|Y|
85.300|237D10FAA987C0B0E043814FD881C0B0|1.0|Woodrow Wilson Center Fellowships in the Humanities and Social Sciences|AUTOMATIC|Y|
85.400|237D10FAA988C0B0E043814FD881C0B0|1.0|Morris K. Udall Scholarship Program|AUTOMATIC|Y|
85.401|237D10FAA989C0B0E043814FD881C0B0|1.0|Morris K. Udall Fellowship Program|AUTOMATIC|Y|
85.402|237D10FAA98AC0B0E043814FD881C0B0|1.0|Morris K. Udall Native American Congressional Internship Program|AUTOMATIC|Y|
85.500|237D10FAA98BC0B0E043814FD881C0B0|1.0|James Madison Memorial Fellowship Program|AUTOMATIC|Y|
86.|237D10FAAB3EC0B0E043814FD881C0B0|1.0||MANUAL|Y|
86.001|237D10FAA98CC0B0E043814FD881C0B0|1.0|Pension Plan Termination Insurance|AUTOMATIC|Y|
88.|237D10FAAB3FC0B0E043814FD881C0B0|1.0||MANUAL|Y|
88.001|237D10FAA98DC0B0E043814FD881C0B0|1.0|Architectural and Transportation Barriers Compliance Board|AUTOMATIC|Y|
89.|237D10FAAB40C0B0E043814FD881C0B0|1.0||MANUAL|Y|
89.001|237D10FAA98EC0B0E043814FD881C0B0|1.0|National Archives Reference Services_Historical Research|AUTOMATIC|Y|
89.003|237D10FAA98FC0B0E043814FD881C0B0|1.0|National Historical Publications and Records Grants|AUTOMATIC|Y|
90.|237D10FAAB41C0B0E043814FD881C0B0|1.0||MANUAL|Y|
90.100|237D10FAA990C0B0E043814FD881C0B0|1.0|Denali Commission Program|AUTOMATIC|Y|
90.300|237D10FAAB7FC0B0E043814FD881C0B0|1.0|Japan-US Friendship Commission Grants|AUTOMATIC|Y|
90.400|237D10FAAB80C0B0E043814FD881C0B0|1.0|Help American Vote College Pollworker Program|AUTOMATIC|Y|
91.|237D10FAAB42C0B0E043814FD881C0B0|1.0||MANUAL|Y|
91.001|237D10FAA991C0B0E043814FD881C0B0|1.0|Unsolicited Grant Program|AUTOMATIC|Y|
91.002|237D10FAA992C0B0E043814FD881C0B0|1.0|Solicited Grant Program|AUTOMATIC|Y|
93.|237D10FAAB43C0B0E043814FD881C0B0|1.0||MANUAL|Y|
93.001|237D10FAA993C0B0E043814FD881C0B0|1.0|Civil Rights and Privacy Rule Compliance Activities|AUTOMATIC|Y|
93.003|237D10FAA994C0B0E043814FD881C0B0|1.0|Public Health and Social Services Emergency Fund|AUTOMATIC|Y|
93.004|237D10FAA995C0B0E043814FD881C0B0|1.0|Cooperative Agreements to Improve the Health Status of Minority Populations|AUTOMATIC|Y|
93.005|237D10FAA996C0B0E043814FD881C0B0|1.0|Project Grants for Facilities to Improve the Health Status of Minority Populations|AUTOMATIC|Y|
93.006|237D10FAA997C0B0E043814FD881C0B0|1.0|State and Territorial and Technical Assistance Capacity Development Minority HIV/AIDS Demonstration Program|AUTOMATIC|Y|
93.007|237D10FAA998C0B0E043814FD881C0B0|1.0|Public Awareness Campaigns on Embryo Adoption|AUTOMATIC|Y|
93.008|237D10FAA999C0B0E043814FD881C0B0|1.0|Medical Reserve Corps Small Grant Program|AUTOMATIC|Y|
93.041|237D10FAA99AC0B0E043814FD881C0B0|1.0|Special Programs for the Aging_Title VII, Chapter 3_Programs for Prevention of Elder Abuse, Neglect, and Exploitation|AUTOMATIC|Y|
93.042|237D10FAA99BC0B0E043814FD881C0B0|1.0|Special Programs for the Aging_Title VII, Chapter 2_Long Term Care Ombudsman Services for Older Individuals|AUTOMATIC|Y|
93.043|237D10FAA99CC0B0E043814FD881C0B0|1.0|Special Programs for the Aging_Title III, Part D_Disease Prevention and Health Promotion Services|AUTOMATIC|Y|
93.044|237D10FAA99DC0B0E043814FD881C0B0|1.0|Special Programs for the Aging_Title III, Part B_Grants for Supportive Services and Senior Centers|AUTOMATIC|Y|
93.045|237D10FAA99EC0B0E043814FD881C0B0|1.0|Special Programs for the Aging_Title III, Part C_Nutrition Services|AUTOMATIC|Y|
93.047|237D10FAA99FC0B0E043814FD881C0B0|1.0|Special Programs for the Aging_Title VI, Part A, Grants to Indian Tribes_Part B, Grants to Native Hawaiians|AUTOMATIC|Y|
93.048|237D10FAA9A0C0B0E043814FD881C0B0|1.0|Special Programs for the Aging_Title IV_and Title II_Discretionary Projects|AUTOMATIC|Y|
93.051|237D10FAA9A1C0B0E043814FD881C0B0|1.0|Alzheimer's Disease Demonstration Grants to States|AUTOMATIC|Y|
93.052|237D10FAA9A2C0B0E043814FD881C0B0|1.0|National Family Caregiver Support|AUTOMATIC|Y|
93.053|237D10FAA9A3C0B0E043814FD881C0B0|1.0|Nutrition Services Incentive Program|AUTOMATIC|Y|
93.061|237D10FAAB81C0B0E043814FD881C0B0|1.0|Innovations in Applied Public Health Research|AUTOMATIC|Y|
93.063|237D10FAAB82C0B0E043814FD881C0B0|1.0|Centers for Genomics and Public Health|AUTOMATIC|Y|
93.064|237D10FAAB83C0B0E043814FD881C0B0|1.0|Laboratory Training, Evaluation, and Quality Assurance Programs|AUTOMATIC|Y|
93.066|237D10FAAB84C0B0E043814FD881C0B0|1.0|Vital Statistics Re-engineering Program|AUTOMATIC|Y|
93.100|237D10FAA9A4C0B0E043814FD881C0B0|1.0|Health Disparities in Minority Health|AUTOMATIC|Y|
93.103|237D10FAA9A5C0B0E043814FD881C0B0|1.0|Food and Drug Administration_Research|AUTOMATIC|Y|
93.104|237D10FAA9A6C0B0E043814FD881C0B0|1.0|Comprehensive Community Mental Health Services for Children with Serious Emotional Disturbances (SED)|AUTOMATIC|Y|
93.105|237D10FAA9A7C0B0E043814FD881C0B0|1.0|Bilingual/Bicultural Service Demonstration Grants|AUTOMATIC|Y|
93.106|237D10FAA9A8C0B0E043814FD881C0B0|1.0|Minority International Research Training Grant in the Biomedical and Behavioral Sciences|AUTOMATIC|Y|
93.107|237D10FAA9A9C0B0E043814FD881C0B0|1.0|Model State-Supported Area Health Education Centers|AUTOMATIC|Y|
93.108|237D10FAA9AAC0B0E043814FD881C0B0|1.0|Health Education Assistance Loans|AUTOMATIC|Y|
93.110|237D10FAA9ABC0B0E043814FD881C0B0|1.0|Maternal and Child Health Federal Consolidated Programs|AUTOMATIC|Y|
93.111|237D10FAA9ACC0B0E043814FD881C0B0|1.0|Adolescent Family Life Research Grants|AUTOMATIC|Y|
93.113|237D10FAA9ADC0B0E043814FD881C0B0|1.0|Biological Response to Environmental Health Hazards|AUTOMATIC|Y|
93.114|237D10FAA9AEC0B0E043814FD881C0B0|1.0|Applied Toxicological Research and Testing|AUTOMATIC|Y|
93.115|237D10FAA9AFC0B0E043814FD881C0B0|1.0|Biometry and Risk Estimation_Health Risks from Environmental Exposures|AUTOMATIC|Y|
93.116|237D10FAA9B0C0B0E043814FD881C0B0|1.0|Project Grants and Cooperative Agreements for Tuberculosis Control Programs|AUTOMATIC|Y|
93.117|237D10FAA9B1C0B0E043814FD881C0B0|1.0|Grants for Preventive Medicine|AUTOMATIC|Y|
93.118|237D10FAA9B2C0B0E043814FD881C0B0|1.0|Acquired Immunodeficiency Syndrome (AIDS) Activity|AUTOMATIC|Y|
93.121|237D10FAA9B3C0B0E043814FD881C0B0|1.0|Oral Diseases and Disorders Research|AUTOMATIC|Y|
93.123|237D10FAA9B4C0B0E043814FD881C0B0|1.0|Health Professions Pregraduate Scholarship Program for Indians|AUTOMATIC|Y|
93.124|237D10FAA9B5C0B0E043814FD881C0B0|1.0|Nurse Anesthetist Traineeships|AUTOMATIC|Y|
93.127|237D10FAA9B6C0B0E043814FD881C0B0|1.0|Emergency Medical Services for Children|AUTOMATIC|Y|
93.129|237D10FAA9B7C0B0E043814FD881C0B0|1.0|Technical and Non-Financial Assistance to Health Centers and National Health Service Corps (NHSC) Delivery Sites|AUTOMATIC|Y|
93.130|237D10FAA9B8C0B0E043814FD881C0B0|1.0|Primary Care Services_Resource Coordination and Development|AUTOMATIC|Y|
93.134|237D10FAA9B9C0B0E043814FD881C0B0|1.0|Grants to Increase Organ Donations|AUTOMATIC|Y|
93.135|237D10FAA9BAC0B0E043814FD881C0B0|1.0|Centers for Research and Demonstration for Health Promotion and Disease Prevention|AUTOMATIC|Y|
93.136|237D10FAA9BBC0B0E043814FD881C0B0|1.0|Injury Prevention and Control Research and State and Community Based Programs|AUTOMATIC|Y|
93.137|237D10FAA9BCC0B0E043814FD881C0B0|1.0|Community Programs to Improve  Minority Health Grant Program|AUTOMATIC|Y|
93.138|237D10FAA9BDC0B0E043814FD881C0B0|1.0|Protection and Advocacy for Individuals with Mental Illness|AUTOMATIC|Y|
93.140|237D10FAA9BEC0B0E043814FD881C0B0|1.0|Intramural Research Training Award|AUTOMATIC|Y|
93.142|237D10FAA9BFC0B0E043814FD881C0B0|1.0|NIEHS Hazardous Waste Worker Health and Safety Training|AUTOMATIC|Y|
93.143|237D10FAA9C0C0B0E043814FD881C0B0|1.0|NIEHS Superfund Hazardous Substances_Basic Research and Education|AUTOMATIC|Y|
93.145|237D10FAA9C1C0B0E043814FD881C0B0|1.0|AIDS Education and Training Centers|AUTOMATIC|Y|
93.150|237D10FAA9C2C0B0E043814FD881C0B0|1.0|Projects for Assistance in Transition from Homelessness (PATH)|AUTOMATIC|Y|
93.151|237D10FAA9C3C0B0E043814FD881C0B0|1.0|Health Center Grants for Homeless Populations|AUTOMATIC|Y|
93.153|237D10FAA9C4C0B0E043814FD881C0B0|1.0|Coordinated Services and Access to Research for Women, Infants, Children, and Youth|AUTOMATIC|Y|
93.155|237D10FAA9C5C0B0E043814FD881C0B0|1.0|Rural Health Research Centers|AUTOMATIC|Y|
93.156|237D10FAA9C6C0B0E043814FD881C0B0|1.0|Geriatric Training for Physicians, Dentists and Behavioral/Mental Health Professionals|AUTOMATIC|Y|
93.157|237D10FAA9C7C0B0E043814FD881C0B0|1.0|Centers of Excellence|AUTOMATIC|Y|
93.161|237D10FAA9C8C0B0E043814FD881C0B0|1.0|Health Program for Toxic Substances and Disease Registry|AUTOMATIC|Y|
93.162|237D10FAA9C9C0B0E043814FD881C0B0|1.0|National Health Service Corps Loan Repayment Program|AUTOMATIC|Y|
93.164|237D10FAA9CAC0B0E043814FD881C0B0|1.0|Indian Health Service Educational Loan Repayment|AUTOMATIC|Y|
93.165|237D10FAA9CBC0B0E043814FD881C0B0|1.0|Grants for State Loan Repayment|AUTOMATIC|Y|
93.168|237D10FAA9CCC0B0E043814FD881C0B0|1.0|International Cooperative Biodiversity Groups Program|AUTOMATIC|Y|
93.172|237D10FAA9CDC0B0E043814FD881C0B0|1.0|Human Genome Research|AUTOMATIC|Y|
93.173|237D10FAA9CEC0B0E043814FD881C0B0|1.0|Research Related to Deafness and Communication Disorders|AUTOMATIC|Y|
93.178|237D10FAA9CFC0B0E043814FD881C0B0|1.0|Nursing Workforce Diversity|AUTOMATIC|Y|
93.181|237D10FAA9D0C0B0E043814FD881C0B0|1.0|Podiatric Residency Training in Primary Care|AUTOMATIC|Y|
93.184|237D10FAA9D1C0B0E043814FD881C0B0|1.0|Disabilities Prevention|AUTOMATIC|Y|
93.185|237D10FAA9D2C0B0E043814FD881C0B0|1.0|Immunization Research, Demonstration, Public Information and Education_Training and Clinical Skills Improvement Projects|AUTOMATIC|Y|
93.186|237D10FAA9D3C0B0E043814FD881C0B0|1.0|National Research Services Awards|AUTOMATIC|Y|
93.187|237D10FAA9D4C0B0E043814FD881C0B0|1.0|Undergraduate Scholarship Program for Individuals from Disadvantaged Backgrounds|AUTOMATIC|Y|
93.189|237D10FAA9D5C0B0E043814FD881C0B0|1.0|Health Education and Training Centers|AUTOMATIC|Y|
93.191|237D10FAA9D6C0B0E043814FD881C0B0|1.0|Allied Health Special Projects|AUTOMATIC|Y|
93.192|237D10FAA9D7C0B0E043814FD881C0B0|1.0|Quentin N. Burdick Programs for Rural Interdisciplinary Training|AUTOMATIC|Y|
93.193|237D10FAA9D8C0B0E043814FD881C0B0|1.0|Urban Indian Health Services|AUTOMATIC|Y|
93.197|237D10FAA9D9C0B0E043814FD881C0B0|1.0|Childhood Lead Poisoning Prevention Projects_State and Local Childhood Lead Poisoning Prevention and Surveillance of Blood Lead Levels in Children|AUTOMATIC|Y|
93.202|237D10FAA9DAC0B0E043814FD881C0B0|1.0|Capacity Building Among American Indian Tribes|AUTOMATIC|Y|
93.204|237D10FAA9DBC0B0E043814FD881C0B0|1.0|Surveillance of Hazardous Substance Emergency Events|AUTOMATIC|Y|
93.206|237D10FAA9DCC0B0E043814FD881C0B0|1.0|Human Health Studies_Applied Research and Development|AUTOMATIC|Y|
93.208|237D10FAA9DDC0B0E043814FD881C0B0|1.0|Great Lakes Human Health Effects Research|AUTOMATIC|Y|
93.209|237D10FAA9DEC0B0E043814FD881C0B0|1.0|Contraception and Infertility Research Loan Repayment Program|AUTOMATIC|Y|
93.210|237D10FAA9DFC0B0E043814FD881C0B0|1.0|Tribal Self-Governance  Program:  Planning and Negotiation Cooperative Agreements and IHS Compacts/Funding Agreements|AUTOMATIC|Y|
93.211|237D10FAA9E0C0B0E043814FD881C0B0|1.0|Telehealth Network Grants|AUTOMATIC|Y|
93.212|237D10FAA9E1C0B0E043814FD881C0B0|1.0|Chiropractic Demonstration Project Grants|AUTOMATIC|Y|
93.213|237D10FAA9E2C0B0E043814FD881C0B0|1.0|Research and Training in Complementary and Alternative Medicine|AUTOMATIC|Y|
93.215|237D10FAA9E3C0B0E043814FD881C0B0|1.0|Hansen's Disease National Ambulatory Care Program|AUTOMATIC|Y|
93.217|237D10FAA9E4C0B0E043814FD881C0B0|1.0|Family Planning_Services|AUTOMATIC|Y|
93.219|237D10FAA9E5C0B0E043814FD881C0B0|1.0|Matching Grants for Health Professions Scholarships to Indian Tribes|AUTOMATIC|Y|
93.220|237D10FAA9E6C0B0E043814FD881C0B0|1.0|Clinical Research Loan Repayment Program for Individuals from Disadvantaged Backgrounds|AUTOMATIC|Y|
93.223|237D10FAA9E7C0B0E043814FD881C0B0|1.0|Development and Coordination of Rural Health Services|AUTOMATIC|Y|
93.224|237D10FAA9E8C0B0E043814FD881C0B0|1.0|Community Health Centers|AUTOMATIC|Y|
93.225|237D10FAA9E9C0B0E043814FD881C0B0|1.0|National Research Service Awards_Health Services Research Training|AUTOMATIC|Y|
93.226|237D10FAA9EAC0B0E043814FD881C0B0|1.0|Research on Healthcare Costs, Quality and Outcomes|AUTOMATIC|Y|
93.228|237D10FAA9EBC0B0E043814FD881C0B0|1.0|Indian Health Service_Health Management Development Program|AUTOMATIC|Y|
93.229|237D10FAA9ECC0B0E043814FD881C0B0|1.0|Demonstration Cooperative Agreements for Development and Implementation of Criminal Justice Treatment Networks|AUTOMATIC|Y|
93.230|237D10FAA9EDC0B0E043814FD881C0B0|1.0|Consolidated Knowledge Development and Application (KD&A) Program|AUTOMATIC|Y|
93.231|237D10FAA9EEC0B0E043814FD881C0B0|1.0|Epidemiology Cooperative Agreements|AUTOMATIC|Y|
93.232|237D10FAA9EFC0B0E043814FD881C0B0|1.0|Loan Repayment Program for General Research|AUTOMATIC|Y|
93.233|237D10FAA9F0C0B0E043814FD881C0B0|1.0|National Center on Sleep Disorders Research|AUTOMATIC|Y|
93.234|237D10FAA9F1C0B0E043814FD881C0B0|1.0|Traumatic Brain Injury_State Demonstration Grant Program|AUTOMATIC|Y|
93.235|237D10FAA9F2C0B0E043814FD881C0B0|1.0|Abstinence Education|AUTOMATIC|Y|
93.236|237D10FAA9F3C0B0E043814FD881C0B0|1.0|Grants for Dental Public Health Residency Training|AUTOMATIC|Y|
93.237|237D10FAA9F4C0B0E043814FD881C0B0|1.0|Special Diabetes Program for Indians_Diabetes Prevention and Treatment  Projects|AUTOMATIC|Y|
93.238|237D10FAA9F5C0B0E043814FD881C0B0|1.0|Cooperative Agreements for State Treatment Outcomes and Performance Pilot Studies Enhancement|AUTOMATIC|Y|
93.239|237D10FAA9F6C0B0E043814FD881C0B0|1.0|Policy Research and Evaluation Grants|AUTOMATIC|Y|
93.240|237D10FAA9F7C0B0E043814FD881C0B0|1.0|State Capacity Building|AUTOMATIC|Y|
93.241|237D10FAA9F8C0B0E043814FD881C0B0|1.0|State Rural Hospital Flexibility Program|AUTOMATIC|Y|
93.242|237D10FAA9F9C0B0E043814FD881C0B0|1.0|Mental Health Research Grants|AUTOMATIC|Y|
